Hash;Original;Tradução
"4a2d9f6f";"Smart kid like you, you could be a guard one day you could.";"Criança inteligente como você, você poderia ser um guarda um dia."
"4a2f19f1";"How is everything goid, child?";"Como vai tudo, criança?"
"5166b903";"What's your favourite game?";"Qual é a sua brincadeira favorita?"
"57b40e31";"Hey, that's my son!";"Ei, esse é meu filho!"
"57b40e32";"Don't you bother my kid!";"Não perturbe meu filho!"
"57b40e33";"That is not the kind of behaviour I want my son exposed to!";"Esse não é o tipo de comportamento a que quero que meu filho seja exposto!"
"57b40e34";"My little boy! What are you doing in front of him?!";"Meu filhinho! O que você está fazendo na frente dele?!"
"57b40e36";"Please don't do that in front of him, he'll only copy it.";"Por favor, não faça isso na frente dele, ele só vai imitar."
"57b40e37";"Leave my son alone!";"Deixe meu filho em paz!"
"57b4fb3b";"Stop it. You'll only encourage him.";"Pare com isso. Você só vai incentivá-lo."
"5a657178";"Cold, huh?";"Frio, hein?"
"5cb415d1";"What you think you doing with my boy?!";"O que você pensa que está fazendo com o meu filho?!"
"5cb415d2";"What you doing round my son?!";"O que você está fazendo perto do meu filho?!"
"5cb415d3";"Keep your inappropriate behaviour away from my boy!";"Mantenha esse comportamento inadequado longe do meu filho!"
"5cb415d5";"I say, my son is far too sophisticated for the likes of you.";"Digo, meu filho é muito mais sofisticado do que gente como você."
"5cb415d6";"Just what are you trying to teach my son?";"O que você está tentando ensinar ao meu filho?"
"5cb415d7";"That's not something I want my son to see.";"Não quero que meu filho veja isso."
"5cb5ab06";"Are you bothering my little boy?";"Você está incomodando meu filhinho?"
"5cf0fdd9";"My boy doesn't want your junk!";"Meu filho não quer suas tranqueiras!"
"5cf0fdda";"Back off! That's my son you're handing out stuff to!";"Sai de perto! É para o meu filho que você está distribuindo essas coisas!"
"5cf0fddb";"I can buy my son whatever he needs. Leave my family alone!";"Eu posso comprar tudo o que meu filho precisa. Deixe minha família em paz!"
"5cf0fddd";"Do you have nothing better to do than hand out gifts to children? Honestly!";"Você não tem nada melhor para fazer do que distribuir presentes para crianças? Sinceramente!"
"5cf0fdde";"Hey! Why are you giving my son gifts?";"Ei! Por que você está dando presentes para o meu filho?"
"5cf0fddf";"Oh, you like giving other people's children presents do you?!";"Ah, você gosta de dar presentes para os filhos dos outros, é?!"
"5cf1f9c3";"Stop giving my boy presents!";"Pare de dar presentes para o meu filho!"
"61aab296";"What do you want to be when you grow up? I'm going to be a Hero!";"O que você quer ser quando crescer? Eu vou ser um Herói!"
"66a93bb7";"I wish I lived in Fairfax, don't you?";"Eu gostaria de morar em Fairfax, e você?"
"674a8fa1";"Maybe later we can steal the guard's cap. What do you say?";"Talvez mais tarde possamos roubar o boné do guarda. O que você acha?"
"67f10f09";"Oi! That's my boy you trying to bribe there!";"Ei! Esse é o meu garoto que você está tentando subornar!"
"67f10f0a";"Don't go around giving my kids your rubbish.";"Não dê seu lixo para os meus filhos."
"67f10f0b";"I don't need strangers giving my little boy gifts!";"Não preciso que estranhos deem presentes ao meu filhinho!"
"67f10f0c";"My son has enough toys already, so leave him alone!";"Meu filho já tem brinquedos suficientes, então deixe-o em paz!"
"67f10f0e";"Who are you? Some kind of jolly, seasonal, present-giving person?";"Quem é você? Algum tipo de pessoa alegre, sazonal e que distribui presentes?"
"67f10f0f";"He's not supposed to take gifts from strangers.";"Ele não deveria aceitar presentes de estranhos."
"67f13140";"What are you trying to do? Spoil him?";"O que você está tentando fazer? Mimá-lo?"
"7072eebb";"Keep out of trouble, child.";"Fique longe de problemas, criança."
"7075b9bf";"I hope you've been behaving.";"Espero que você tenha se comportado."
"724937b3";"Want to come to my party next week?";"Quer vir à minha festa semana que vem?"
"7a21a841";"Stay away from my son!";"Fique longe do meu filho!"
"7a21a843";"Don't do that in front of my son.";"Não faça isso na frente do meu filho."
"7a21a846";"Don't you do that in front of my son!";"Não faça isso na frente do meu filho!"
"7a21a847";"What you doing with my son?!";"O que você está fazendo com o meu filho?!"
"7a291d77";"Don't you do that in front of my boy!";"Não faça isso na frente do meu filho!"
"7ff6111e";"How's it going, kid?";"Como vai, garoto?"
"7ff6111f";"Cold, isn't it? You should find some shelter.";"Está frio, não é? Você deveria procurar um abrigo."
"7ff6913e";"You must be freezing, poor mite.";"Você deve estar congelando, coitadinho."
"8121b343";"Get away from my boy!";"Sai de perto do meu garoto!"
"8121b344";"What?! That's my son you creep!";"O quê?! Esse é o meu filho, seu pervertido!"
"8121b345";"What are trying to teach my son?";"O que você está tentando ensinar ao meu filho?"
"8121b346";"What?! That's my son you creep!";"O quê?! Esse é meu filho, seu pervertido!"
"8125adf0";"What do you think you're doing with my boy?";"O que você pensa que está fazendo com o meu garoto?"
"854d7da1";"Your education is the most important thing in the world. Remember that, my princess.";"Sua educação é a coisa mais importante do mundo. Lembre-se disso, minha princesa."
"854d7da2";"Oh, don't you just look adorable! Almost as adorable as I was at your age, my sweet.";"Oh, você está uma gracinha! Quase tão adorável quanto eu era na sua idade, minha querida."
"854d7da3";"You sweep the kitchen floor yet? No pudding for you then!";"Você já varreu o chão da cozinha? Então nada de pudim para você!"
"854d7da4";"You're a lucky girl. I was chopping down trees at your age. Now tidy your room!";"Você é uma menina de sorte. Eu estava derrubando árvores na sua idade. Agora arrume seu quarto!"
"854d7da5";"What did you learn at school today, sweetie?";"O que você aprendeu na escola hoje, querida?"
"854d7da7";"Don't you have enough dolls to play with already?";"Você já não tem bonecas suficientes para brincar?"
"8550886c";"I don't care what your friends do, you can't pierce your ears!";"Não me importo com o que seus amigos façam, você não pode furar as orelhas!"
"8af6224e";"I bet you're hungry, aren't you. Wish I could help.";"Aposto que você está com fome, não é? Gostaria de poder ajudar."
"8af6224f";"I've heard all about you. Keep up your good deeds, and maybe one day you'll get out o fthis place.";"Já ouvi falar de você. Continue com suas boas ações, e talvez um dia você saia deste lugar."
"8afcfded";"You poor little urchin. Don't worry, it will get warmer soon.";"Coitadinho do seu pirralho. Não se preocupe, logo vai esquentar."
"8c4d88aa";"What did the teacher show you today?";"O que a professora te mostrou hoje?"
"8c4d88ac";"Piercing your ears? Uh, I don't know. Ask your mum.";"Furar as orelhas? Hum, não sei. Pergunte para sua mãe."
"9858a3a1";"Hey that's my little girl! Keep your gifts to yourself!";"Ei, essa é a minha filhinha! Guarde seus presentes para você!"
"9858a3a2";"Who do you think you are, giving presents to my little girl?!";"Quem você pensa que é para dar presentes para a minha filhinha?!"
"9858a3a4";"What are you giving my daughter?!";"O que você está dando para a minha filha?!"
"9858a3a5";"Just stay well away from my little princess!";"Fique bem longe da minha princesinha!"
"9858a3a6";"I won't have you handing out trinkets to my daughter!";"Não vou deixar você dar bugigangas para a minha filha!"
"9858a3a7";"What's the idea, giving my daughter a bunch of crap?!";"Qual é a ideia, dar um monte de lixo para a minha filha?!"
"985c5df0";"You stay away from my little girl!";"Fique longe da minha garotinha!"
"9da4e14d";"You've got a great future ahead of you kid.";"Você tem um futuro brilhante pela frente, garoto."
"9da4e14e";"I'm sure great things will happen to you.";"Tenho certeza de que coisas maravilhosas acontecerão com você."
"9da4f599";"You're a sweet kid.";"Você é uma criança adorável."
"a158b189";"I can afford to buy my little princess whatever she wants. So stay away!";"Eu posso comprar tudo o que minha princesinha quiser. Então fique longe!"
"a158b18a";"How dare you give strange gifts to my sweet little daughter?!";"Como você ousa dar presentes estranhos para minha doce filhinha?!"
"a158b18b";"What you doing giving my girl stuff?";"O que você está fazendo dando coisas para a minha menina?"
"a158b18c";"Why don't you give presents someone your own age?!";"Por que você não dá presentes para alguém da sua idade?!"
"a158b18d";"My daughter's not supposed to take gifts from strangers.";"Minha filha não deve aceitar presentes de estranhos."
"a158b18f";"Give presents to someone your own age!";"Dê presentes para alguém da sua idade!"
"a15deda9";"What do you think you're doing giving my daughter presents?";"O que você pensa que está fazendo dando presentes para a minha filha?"
"a6a4ef99";"Are your clothes warm enough, dear?";"Suas roupas estão quentes o suficiente, querido(a)?"
"a6a4ef9b";"Aw, you're such a lovely child.";"Ah, você é uma criança tão adorável."
"a6a59002";"Wrap up warm, little one.";"Agasalhe-se bem, pequeno(a)."
"a751d90b";"Hey, that's my boy. What you giving him presents for?";"Ei, esse é o meu filho. Por que você está dando presentes para ele?"
"a751d90c";"What's the big idea, giving my boy presents?!";"Qual é a sua ideia, dar presentes para o meu filho?!"
"a751d90d";"My son doesn't need your gifts.";"Meu filho não precisa dos seus presentes."
"a751d90e";"What's the big idea, giving my boy presents?!";"Qual é a sua ideia, dar presentes para o meu filho?!"
"a75519e2";"Who are you to give my son gifts?";"Quem é você para dar presentes para o meu filho?"
"aaa05471";"Don't you just hate grown ups?";"Você não odeia adultos?"
"acd1a426";"It's children like you that make this job worthwhile.";"São crianças como você que tornam este trabalho gratificante."
"acd2193a";"Just let me know if you're ever in danger, kid.";"Me avise se você estiver em perigo, garoto."
"afa678ea";"Did you see that man called Barnum? He's so silly, isn't he?";"Você viu aquele homem chamado Barnum? Ele é tão bobo, não é?"
"b051e759";"My son doesn't need your gifts!";"Meu filho não precisa dos seus presentes!"
"b051e75b";"I don't like people giving him presents.";"Não gosto que deem presentes para ele."
"b051e75e";"My son gets everything he needs from me. Now stay away from him.";"Meu filho recebe tudo o que precisa de mim. Agora fique longe dele."
"b051e75f";"Don't you give my boy presents you!";"Não dê presentes para o meu filho!"
"b05525b7";"Buy presents for your own son!";"Compre presentes para o seu próprio filho!"
"ca15229b";"You stay the hell away from my girl!";"Fique bem longe da minha garota!"
"ca15229c";"Stay the hell away from my daughter!";"Fique bem longe da minha filha!"
"ca15229d";"What are you doing in front of my little girl?";"O que você está fazendo na frente da minha filhinha?"
"ca15229e";"Don't you get near my daugfhter again!";"Não chegue perto da minha filha de novo!"
"ca164da7";"What are you doing with my daughter?";"O que você está fazendo com a minha filha?"
"d31530e9";"What?! That's my daughter you creep!";"O quê?! Essa é minha filha, seu pervertido!"
"d31530eb";"I won't have you talking to my daughter.";"Não vou deixar você falar com a minha filha."
"d31530ee";"You stay away from my daughter!";"Fique longe da minha filha!"
"d31530ef";"Don't be messing with my little girl.";"Não se meta com a minha garotinha."
"d3155754";"What you doing to my girl?";"O que você está fazendo com a minha filha?"
"df9c1a45";"You don't have any extra food do you?";"Você não tem comida extra, tem?"
"df9c1a47";"Brrr! Cold, isn't it, kid?";"Brrr! Que frio, não é, garoto?"
"df9d6779";"I hope you have enough to eat, kid.";"Espero que você tenha o suficiente para comer, garoto."
"e0e10395";"I hope this winter ends soon.";"Espero que este inverno termine logo."
"e0e10397";"Where are your parents?";"Onde estão seus pais?"
"e0e104b6";"Feeling that cold I bet.";"Aposto que você está sentindo muito frio."
"e69c2549";"Don't worry, winter can't last forever.";"Não se preocupe, o inverno não dura para sempre."
"e69c254a";"These trousers aren't warm at all.";"Essas calças não são nada quentes."
"e6a434f0";"Not the nicest of weathers, is it?";"O tempo não está dos melhores, né?"
"e7e10e99";"Wrap up warm. You don't want to catch a chill.";"Agasalhe-se bem. Você não quer pegar um resfriado."
"e7e10e9a";"Have you ever been to Fairfax? Oh, you'd like it.";"Você já esteve em Fairfax? Ah, você ia gostar."
"e7e8fc24";"Not up to any mischief I hope.";"Espero que não esteja aprontando nenhuma travessura."
"fd7d6481";"Who are you to give my daughter gifts??";"Quem você pensa que é para dar presentes para a minha filha?"
"fd7d6483";"How dare you give my daughter gifts?";"Como você ousa dar presentes para a minha filha?"
"fd7d6486";"Why on earth would you give my daughter a present?";"Por que você daria um presente para a minha filha?"
"fd7d6487";"Who are you to give my daughter gifts??";"Quem você pensa que é para dar presentes para a minha filha?"
"fd7f3454";"You think you can go round giving my girl presents?";"Você acha que pode sair por aí dando presentes para a minha garota?"
