Hash;Original;Tradução
"1f4a1ce2";"Hang on a second! How the hell did you turn into a man?!";"Espere um segundo! Como diabos você se transformou em homem?!"
"200518ed";"Oh, you complete plonker! You've only gone and turned yourself into a bloody woman!";"Oh, seu completo idiota! Você se transformou numa mulher!"
"200615f4";"Oh, you silly cow! You've only gone and turned yourself into a bloody man!";"Oh, sua vaca boba! Você se transformou num homem!"
"23a4ab38";"I don't get men like her, no vices at all. What's the point of living?";"Não entendo homens como ela, sem vícios. Qual o sentido da vida?"
"23ac9130";"I don't get women like her, no vices at all. What's the point of living?";"Não entendo mulheres como ela, sem vícios. Qual o sentido da vida?"
"270c46db";"But... wait... didn't you use to be a woman? I'm confused!";"Mas... espere... você não era uma mulher? Estou confuso!"
"270c8a9c";"But... wait... didn't you use to be a man? I'm confused!";"Mas... espere... você não era um homem? Estou confuso!"
"2826a44f";"There's nobody as pure as her.";"Não há ninguém tão puro quanto ela."
"2826c8ab";"There's nobody as pure as him.";"Não há ninguém tão puro quanto ele."
"2abb27ca";"How could you be so inconsiderate as to change your sex without consulting me first?! I didn't marry a woman!";"Como você pôde ser tão desconsiderado a ponto de mudar de sexo sem me consultar primeiro?! Eu não me casei com uma mulher!"
"2abbcf89";"How could you be so inconsiderate as to change your sex without consulting me first?! I didn't marry a man!";"Como você pôde ser tão desconsiderado a ponto de mudar de sexo sem me consultar primeiro?! Eu não me casei com um homem!"
"2cf07238";"They don't come much purer than him.";"Não há muitos mais puros do que ele."
"2cf1494c";"They don't come much purer than her.";"Não há muitos mais puros do que ela."
"35445fca";"How could you become a man without consulting me?!";"Como você pôde se tornar um homem sem me consultar?!"
"3544c1e8";"How could you become a woman without consulting me?!";"Como você pôde se tornar uma mulher sem me consultar?!"
"401e5f58";"One minute! You were a woman, were you not? How can this be?!";"Um minuto! Você era uma mulher, não era? Como isso é possível?!"
"401ec247";"One minute! You were a man, were you not? How can this be?!";"Um minuto! Você era um homem, não era? Como isso é possível?!"
"4ca2ac4e";"Have you ever seen anyone who worships purity as much as her?";"Você já viu alguém que venera a pureza tanto quanto ela?"
"4ca3b6bc";"Have you ever seen anyone who worships purity as much as him?";"Você já viu alguém que venera a pureza tanto quanto ele?"
"4d540cf2";"Oooooooooooh...";"Oooooooooooh..."
"4d56c269";"He's really a shining example of purity, isn't he?";"Ele é realmente um exemplo brilhante de pureza, não é?"
"4d57dff8";"She's really a shining example of purity, isn't she?";"Ela é realmente um exemplo brilhante de pureza, não é?"
"5653ce78";"Woooooooooooaaaaaaaaaaahh! I mean wooooooooooooaaaaaaaah!";"Uauu ... 1448332921## Sua filha sempre se comporta bem"
"5a90c06e";"You'd think someone as pure as him would be a monk.";"Você pensaria que alguém tão puro quanto ele seria um monge."
"5a947b96";"You'd think someone as pure as her would be a monk.";"Você pensaria que alguém tão pura quanto ela seria uma monja."
"6a556ebb";"Oh, you complete plonker! You've only gone and turned yourself into a bloody woman!";"Oh, seu completo idiota! Você se transformou numa mulher!"
"6a568f0f";"Oh, you silly cow! You've only gone and turned yourself into a bloody man!";"Oh, sua vaca boba! Você se transformou num homem!"
"75b7e25b";"Apparently he has no vices whatsoever.";"Aparentemente, ele não tem vício algum."
"75b946cd";"Apparently she has no vices whatsoever.";"Aparentemente, ela não tem vício algum."
"7740c899";"I don't think I could handle being as uncorrupted as her. Must be pretty boring.";"Acho que não conseguiria lidar com a pureza dela. Deve ser muito chato."
"77437c13";"I don't think I could handle being as uncorrupted as him. Must be pretty boring.";"Acho que não conseguiria lidar com a pureza dele. Deve ser muito chato."
"7ca5ecff";"Oh, such a celebrity here. I'll make sure to keep things safe for you.";"Oh, que celebridade! Vou garantir que tudo fique bem para você."
"7caa2f49";"Well, well, well, such a celebrated citizen. I'm honoured to be your guard on duty.";"Ora, ora, ora, que cidadão ilustre! É uma honra ser seu guarda de plantão."
"7f03a95b";"You know, he's got no vices whatsoever. What's the point in living like that?";"Sabe, ele não tem vício nenhum. Qual o sentido de viver assim?"
"7f03c070";"You know, she's got no vices whatsoever. What's the point of living like that?";"Sabe, ela não tem vício nenhum. Qual o sentido de viver assim?"
"893180b9";"Huh? But you were.... You're not a... You used to be a man!";"Hã? Mas você era... Você não é... Você costumava ser um homem!"
"8933b2ed";"Huh? But you were.... You're not a... You used to be a woman!";"Hã? Mas você era... Você não é... Você costumava ser uma mulher!"
"89502339";"Oh, you complete plonker! You've only gone and turned yourself into a bloody woman!";"Oh, seu completo idiota! Você se transformou numa mulher!"
"8953e5d1";"Oh, you silly cow! You've only gone and turned yourself into a bloody man!";"Oh, sua vaca boba! Você se transformou num homem!"
"8fb8bffb";"What the?! You were a woman before, weren't you? What happened?";"O quê?! Você era mulher antes, não era? O que aconteceu?"
"8fba1bf0";"What the?! You were a man before, weren't you? What happened?";"O quê?! Você era homem antes, não era? O que aconteceu?"
"8fd7627b";"Oh, you silly cow! You've only gone and turned yourself into a bloody man!";"Oh, sua vaca boba! Você se transformou num maldito homem!"
"8fd79a38";"Oh, you complete plonker! You've only gone and turned yourself into a bloody woman!";"Oh, sua completa idiota! Você se transformou numa maldita mulher!"
"925851e2";"Oh... my... word... It's... it's... it's you!";"Oh... meu... Deus... É... é... é você!"
"925851e3";"A living legend... Right here with us...";"Uma lenda viva... Bem aqui conosco..."
"925851e4";"Impossible! It can't be! Y-y-y-ou! Wow!";"Impossível! Não pode ser! V-v-v-você! Uau!"
"925851e5";"I can't credit my eyes! A bleedin' legend right in front of me!";"Não consigo acreditar no que vejo! Uma lenda bem na minha frente!"
"925851e6";"Un-hobbin-believable! A superstar!";"Inacreditável! Uma superestrela!"
"925851e7";"I am frozen with reverence! An idol, right here among us!";"Estou paralisado de reverência! Um ídolo, bem aqui entre nós!"
"925b14a8";"The most legendery adventurer to walk the land...";"O aventureiro mais lendário que já pisou nesta terra..."
"93bab8bf";"This is not possible. You were a woman!";"Isso não é possível. Você era uma mulher!"
"93c07b49";"This is not possible. You were a man!";"Isso não é possível. Você era um homem!"
"93d95b3f";"What did you do?! I didn't marry a man! How could you do this to me?!";"O que você fez?! Eu não me casei com um homem! Como você pôde fazer isso comigo?!"
"93dd1908";"What did you do?! I didn't marry a woman! How could you do this to me?!";"O que você fez?! Eu não me casei com uma mulher! Como você pôde fazer isso comigo?!"
"94dd461d";"Oh, you silly cow! You've only gone and turned yourself into a bloody man!";"Oh, sua vaca boba! Você se transformou num homem!"
"94dd50e9";"Oh, you complete plonker! You've only gone and turned yourself into a bloody woman!";"Oh, seu completo idiota! Você se transformou numa mulher!"
"971889f9";"She doesn't have a single vice they say. Weird or what?";"Dizem que ela não tem nenhum vício. Estranho, não é?"
"971ef490";"He doesn't have a single vice they say. Weird or what?";"Dizem que ele não tem nenhum vício. Que estranho, não é?"
"9d586312";"I can't... I can't believe it... The biggest Hero ever...";"Eu não consigo... Eu não consigo acreditar... O maior Herói de todos os tempos..."
"9d586313";"The greatest Hero in Albion history... here... wow...";"O maior Herói da história de Albion... aqui... uau..."
"9d586314";"This is... this is incredible! A superstar... in front of me...";"Isso é... isso é incrível! Uma superestrela... bem na minha frente..."
"9d586315";"You gotta be friggin' kiddin'! It's... it's you!!";"Você só pode estar brincando! É... é você!!"
"9d586316";"Oh, my eyes are gonna explode! It's the Albion Idol!";"Oh, meus olhos vão explodir! É o Ídolo de Albion!"
"9d586317";"I just... I just want to say... they should erect a temple to you!";"Eu só... eu só quero dizer... deveriam erguer um templo para você!"
"9d5b25d8";"It's the legendary... the epic... the magnificent... it's... you!";"É o lendário... o épico... o magnífico... é... você!"
"9d9e353b";"I hear he's some kind of health freak. As pure as they come.";"Ouvi dizer que ele é um fanático por saúde. Puríssimo."
"9da05be8";"I hear she's some kind of health freak. As pure as they come.";"Ouvi dizer que ela é uma fanática por saúde. Puríssima."
"9eb5e2ef";"There's someone who treats her body like a temple.";"Há alguém que trata o próprio corpo como um templo."
"9eb84630";"There's someone who treats his body like a temple.";"Há alguém que trata o próprio corpo como um templo."
"a9d1d49f";"I am flummoxed. Were you not a woman of the female gender before?!";"Estou perplexo. Você não era uma mulher antes?!"
"a9d1ed96";"I am flummoxed. Were you not a man of the masculine gender before?!";"Estou perplexo. Você não era um homem antes?!"
"aade3190";"Have you ever witnessed such devotion to purity?";"Você já presenciou tamanha devoção à pureza?"
"ac946d38";"Did you use to be a girl? Ha ha!";"Você já foi uma garota? Haha!"
"ac9914b5";"Did you use to be a boy? Ha ha!";"Você já foi um garoto? Haha!"
"ae2d1a4e";"She's incorruptible, so they say.";"Ela é incorruptível, dizem."
"ae2d3225";"He's incorruptible, so they say.";"Dizem que ele é incorruptível."
"afdec20e";"How can such purity reside in a human being?";"Como pode tanta pureza residir em um ser humano?"
"b194b56f";"How is this possible? You were a man! You have thrown gender studies into utter chaos.";"Como isso é possível? Você era um homem! Você mergulhou os estudos de gênero no caos total."
"b19793ec";"How is this possible? You were a woman! You have thrown gender studies into utter chaos.";"Como isso é possível? Você era uma mulher! Você lançou os estudos de gênero no caos total."
"b778e14e";"Her lack of vices is remarkable.";"A ausência de vícios dela é notável."
"b77b4283";"His lack of vices is remarkable.";"A ausência de vícios dele é notável."
"c00c9498";"Not a single vice burdens that adventurer's soul.";"Nenhum vício pesa sobre a alma desse aventureiro."
"c21a3d38";"He's purer than a newborn child.";"Ele é mais puro que um recém-nascido."
"c21a4f05";"She's purer than a newborn child.";"Ela é mais pura que um recém-nascido."
"c70ec443";"There is no one more free from corruption than that adventurer.";"Não há ninguém mais livre de corrupção do que aquele aventureiro."
"caa8ca1a";"Wait a minute! You were a woman! Weren't you?";"Espere um minuto! Você era uma mulher! Não era?"
"cac5706e";"How could you be so inconsiderate as to change your sex without consulting me first?! I didn't marry a woman!";"Como você pôde ser tão desconsiderado a ponto de mudar de sexo sem me consultar primeiro?! Eu não me casei com uma mulher!"
"cac6dff1";"How could you be so inconsiderate as to change your sex without consulting me first?! I didn't marry a man!";"Como você pôde ser tão desconsiderado a ponto de mudar de sexo sem me consultar primeiro?! Eu não me casei com um homem!"
"d4f90fb8";"Wait a minute! You were a woman! A woman I'm sure of it! Was the operation painful?";"Espere um minuto! Você era uma mulher! Uma mulher, tenho certeza! A operação foi dolorosa?"
"d4f9861d";"Wait a minute! You were a man! I am sure of it! Yes a man. Was the operation painful?";"Espere um minuto! Você era um homem! Tenho certeza! Sim, um homem. A operação foi dolorosa?"
"de0b0f09";"Hey! Weren't you a woman?!";"Ei! Você não era uma mulher?!"
"de0b77c2";"Hey! Weren't you a man?!";"Ei! Você não era um homem?!"
"de29b189";"Oh, you silly cow! You've only gone and turned yourself into a bloody man!";"Oh, sua vaca boba! Você se transformou num maldito homem!"
"de2ca41c";"Oh, you complete idiot! You've only gone and turned yourself into a bloody woman!";"Oh, seu completo idiota! Você se transformou numa maldita mulher!"
"e06ad17c";"Oh, you complete plonker! You've only gone and turned yourself into a bloody woman!";"Ah, seu completo idiota! Você se transformou numa mulher!"
"e06f2385";"Oh, you silly cow! You've only gone and turned yourself into a bloody man!";"Ah, sua vaca boba! Você se transformou num homem!"
"e2808d69";"He really has no vices? What an oddball.";"Ele realmente não tem vícios? Que esquisito."
"e28245e1";"She really has no vices? What an oddball.";"Ela realmente não tem vícios? Que esquisita."
"e6f20fbc";"Oh, you silly cow! You've only gone and turned yourself into a bloody man!";"Oh, sua vaca boba! Você se transformou em um maldito homem!"
"e6f4b2e0";"Oh, you complete plonker! You've only gone and turned yourself into a bloody woman!";"Oh, sua completa idiota! Você se transformou em uma maldita mulher!"
"ebf08549";"Look at him. Why would anyone want to be that healthy?";"Olhe para ele. Por que alguém iria querer ser tão saudável?"
"ebf8d568";"Look at her. Why would anyone want to be that healthy?";"Olhe para ela. Por que alguém iria querer ser tão saudável?"
"f04907a9";"Hi daddy. Wait! Mummy? Is that you??!!";"Oi papai. Espera! Mamãe? É você??!!"
"f0492cb0";"Hi mummy. Wait! Daddy? Is that you??!!";"Oi mamãe. Espera! Papai? É você??!!"
"f55bdd5b";"Weren't you a lady before, mister?";"Você não era uma dama antes, senhor?"
"f55f5b82";"Weren't you a mister before, lady?";"Você não era um senhor antes, senhora?"
"f55f5fe9";"Huh?! How the hell did that happen?! You were a woman before! I'm sure of it!";"Hein?! Como diabos isso aconteceu?! Você era uma mulher antes! Tenho certeza!"
"f564000e";"Huh?! How the hell did that happen?! You were a man before! I'm sure of it!";"Hein?! Como diabos isso aconteceu?! Você era um homem antes! Tenho certeza!"
"f5ecab0e";"What did you do?! I didn't marry a man! How could you do this to me?!";"O que você fez?! Eu não me casei com um homem! Como você pôde fazer isso comigo?!"
"f5ed3565";"What did you do?! I didn't marry a woman! How could you do this to me?!";"O que você fez?! Eu não me casei com uma mulher! Como você pôde fazer isso comigo?!"
"f87d701f";"He's about as pure as they come.";"Ele é a própria pureza."
"f880d4b0";"She's about as pure as they come.";"Ela é a própria pureza."
"fa993ddb";"I am quite speechless in your presence... Except for those words I just said. And those.";"Estou sem palavras na sua presença... Exceto por essas palavras que acabei de dizer. E essas."
"fa993ddc";"Er... um... ahhh.. wow...";"Er... hum... ahhh... uau..."
"fa993ddd";"I-i-i-i-t's really... it's really you! Oh, Avo, Skorm and whatever other stupid gods may exist!";"É-é-é-é mesmo... é mesmo você! Oh, Avo, Skorm e quaisquer outros deuses estúpidos que possam existir!"
"fa993dde";"I'm not worthy! I'm not worthy!";"Eu não sou digno! Eu não sou digno!"
"fa9ca641";"You are some sort of god!";"Você é algum tipo de deus!"
