Hash;Original;Tradução
"37bbee6d";"He's seems perfect! Here is a note with my name and address. Tell him to visit me soon.";"Ele parece perfeito! Aqui está um bilhete com meu nome e endereço. Diga a ele para me visitar em breve."
"37bbee6e";"He seems perfect! Here is a note with my name and address. Tell him to visit me soon.";"Ele parece perfeito! Aqui está um bilhete com meu nome e endereço. Diga a ele para me visitar em breve."
"37bbee6f";"He seems perfect! Here's a note with my name and address. Tell him to visit me soon.";"Ele parece perfeito! Aqui está um bilhete com meu nome e endereço. Diga a ele para me visitar em breve."
"37bc7e42";"He's seems perfect! Here is a note with my name and address. Tell him to visit me soon.";"Ele parece perfeito! Aqui está um bilhete com meu nome e endereço. Diga a ele para me visitar em breve."
"39071ccd";"Evil in Wraithmarsh";"Mal em Wraithmarsh"
"3931955c";"Just wait 'til I get my hands on those two.";"Espere só até eu colocar as mãos nessas duas."
"3a476940";"Be sure to check the bookcase in the attic for a particularly rare volume: the Book of Worship.";"Não se esqueça de verificar a estante no sótão para encontrar um volume particularmente raro do Livro de Adoração."
"3b738f9d";"What do you mean, you don't like g--? Ohhh.";"Como assim, você não gosta de g--? Ohhh."
"3c77c31a";"Listen, Dad, I should've told you this a long time ago. I don't like girls.";"Escuta, pai, eu devia ter te contado isso há muito tempo. Eu não gosto de garotas."
"43924a5e";"Honestly, if they're not raising hollow men, they're betting on hobbe races or joining a balverine rodeo.";"Honestamente, se não estão criando homens ocos, estão apostando em corridas de hobbits ou participando de um rodeio de balverines."
"4490b208";"Have you ever been to Wraithmarsh? Sounds like a ghastly place. No wonder they couldn't wait to see it.";"Você já esteve em Wraithmarsh? Parece um lugar horrível. Não é à toa que eles estavam ansiosos para conhecê-lo."
"4593a9c4";"Do you have any children? If you do, don't let them out of your sight. Believe me.";"Você tem filhos? Se tiver, não os perca de vista. Acredite em mim."
"4ca2ac45";"Docile, misunderstood creatures, he said. Right before a tentacle grabbed him by the leg and he was swallowed whole.";"Criaturas dóceis e incompreendidas, disse ele. Pouco antes de um tentáculo o agarrar pela perna e ele ser engolido inteiro."
"4da08344";"We had a lovely pond in our back garden once, until my husband, bless his hapless soul, tried fitting a kraken in it.";"Tínhamos um lindo lago no nosso quintal, até que meu marido, coitado, tentou colocar um kraken nele."
"4e2cada1";"If we can! You broke that cullis gate thingie when you teleported us here!";"Se pudermos! Você quebrou aquele portal Cullis quando nos teletransportou para cá!"
"4ea09637";"They're just like their father, always looking for some harebrained thrills.";"Eles são iguais ao pai, sempre em busca de aventuras malucas."
"4fe608b6";"Oh, right. I see. I suppose you'll want to move to the city then. Is that it?";"Ah, certo. Entendi. Suponho que você queira se mudar para a cidade, então. É isso?"
"53a00d40";"It's always me who ends up cleaning up after them, of course. Have you ever tried carting a three-ton kraken back to the sea?";"Sou sempre eu que acabo limpando a bagunça, claro. Já tentou levar um kraken de três toneladas de volta para o mar?"
"622134f8";"Trotting off on another adventure? Typical.";"Partindo para mais uma aventura? Típico."
"6446fecd";"If you leave now, all your progress on this quest will be lost and the game will revert to a previous state and location.";"Se você sair agora, todo o seu progresso nesta missão será perdido e o jogo retornará a um estado e localização anteriores."
"669332da";"Oh, I don't really like men.";"Ah, eu não gosto muito de homens."
"669332db";"I prefer to stick with my own gender, but thanks for the thought.";"Prefiro ficar com pessoas do meu próprio gênero, mas obrigada pela consideração."
"669332dc";"Sorry, I only date other girls.";"Desculpe, eu só namoro outras garotas."
"669332dd";"Don't you have any girls you want to set up on a date?";"Você não tem nenhuma garota que queira apresentar a alguém?"
"669332de";"Nah, I don't really go for men.";"Não, eu não curto muito homens."
"669332df";"Men are such beasts. I never date them.";"Homens são uns monstros. Eu nunca namoro com eles."
"66943524";"I can find my own company, thank you. And it's usually female.";"Eu consigo encontrar minha própria companhia, obrigada. E geralmente é companhia feminina."
"6ad22287";"The brothers Max and Sam have gotten into trouble again... And they've travelled all the way to Wraithmarsh to do it.";"Os irmãos Max e Sam se meteram em encrenca de novo... E viajaram até Wraithmarsh para isso."
"6b933afa";"I'm not really interested in men, but thanks for asking.";"Não tenho muito interesse em homens, mas obrigada por perguntar."
"6b933afb";"I usually only go out with women, sorry.";"Geralmente só saio com mulheres, desculpe."
"6b933afc";"I have a steady girlfriend, I'll have you know.";"Tenho uma namorada fixa, sabia?"
"6b933afd";"Eh, I don't go out with blokes.";"É, eu não saio com homens."
"6b933afe";"I like women. Big women.";"Eu gosto de mulheres. Mulheres grandes."
"6b933aff";"I'm afraid I only court members of the opposite gender.";"Receio que eu só corteje pessoas do sexo oposto."
"6b94671e";"Oh, uh... hmm. A-ha! Well, I'm flattered of course, but, uh... I don't date other men.";"Ah, uh... hmm. Ahá! Bem, fico lisonjeada, claro, mas, uh... eu não namoro outros homens."
"7a7480e7";"Give Rupert the note from his date?";"Deu o bilhete do encontro para o Rupert?"
"7d759890";"Find a date for Farmer Giles's son?";"Encontrar um encontro para o filho do fazendeiro Giles?"
"8fa6f441";"I'm not saying "no", I'm just saying I don't know you well enough to say "yes".";"Não estou dizendo "não", só estou dizendo que não te conheço o suficiente para dizer "sim"."
"8fa6f442";"I only let people I really trust set me up on dates.";"Só deixo pessoas em quem realmente confio me apresentarem em encontros."
"8fa6f443";"Interesting proposition. But how do I know I can trust you?";"Proposta interessante. Mas como sei que posso confiar em você?"
"8fa6f444";"Perhaps if I knew you were trustworthy I'd be inclined to meet the young gentleman.";"Talvez se eu soubesse que você é confiável, eu me sentiria inclinada a conhecer o jovem cavalheiro."
"8fa6f446";"He seems nice enough. But why should I trust you?";"Ele parece ser uma boa pessoa. Mas por que eu deveria confiar em você?"
"8fa6f447";"Hmm, if only I trusted you more.";"Hum, se eu confiasse mais em você."
"8fa7d5ad";"Hmm, I like the look of him. But I would need to trust you more before I say yes.";"Hum, gostei da aparência dele. Mas eu precisaria confiar mais em você antes de dizer sim."
"940839a4";"Hmm, there's something you're not telling me. But my boys are safe and I didn't have to chase after them through a swamp, that's the main thing.";"Hmm, tem algo que você não está me contando. Mas meus meninos estão seguros e eu não precisei correr atrás deles por um pântano, isso é o principal."
"94a6fc61";"Hmm, maybe if I could trust you enough I'd give the lad a spin.";"Hum, talvez se eu confiasse o suficiente em você, eu daria uma chance ao rapaz."
"94a6fc62";"I just don't trust ya enough. Make that change and we'll see.";"Eu simplesmente não confio o suficiente em você. Faça essa mudança e veremos."
"94a6fc63";"I am not adverse to meeting the young man, but I would need to trust you first.";"Não me oponho a conhecer o rapaz, mas preciso confiar em você primeiro."
"94a6fc65";"I cannot possibly accept a blind date without trusting the mediator.";"Não posso aceitar um encontro às cegas sem confiar no mediador."
"94a6fc66";"Seems like a nice fellow. But I don't know you well enough to trust you.";"Parece um cara legal. Mas não te conheço o suficiente para confiar em você."
"94a6fc67";"Hmm, he could be my type. But I don't really trust you enough yet.";"Hmm, ele pode ser meu tipo. Mas ainda não confio o suficiente em você."
"94aa47ad";"I've been on bad blind dates before. You'll have to prove to me I can trust you first.";"Já tive encontros às cegas ruins antes. Você terá que me provar que posso confiar em você primeiro."
"9d9e3530";"Find Mrs Spade's sons?";"Encontrar os filhos da Sra. Spade?"
"a371f348";"She helped me find a... date. Yes.";"Ela me ajudou a encontrar um... encontro. Sim."
"a376f896";"He helped me find a... date. Yes.";"Ele me ajudou a encontrar um... encontro. Sim."
"a879ade5";"Oh, right, I see. What will you do then?";"Ah, certo, entendi. O que você vai fazer então?"
"a97c4438";"Well, I have always wanted to live in a city.";"Bem, eu sempre quis morar em uma cidade."
"a98f0f35";"The Hero of Will: Brightwood Tower";"O Herói da Vontade: Torre Brightwood"
"ae3090f0";"I can't talk to him about this.";"Não posso falar com ele sobre isso."
"af33e403";"He's an old-fashioned fellow, my father. He wouldn't understand.";"Meu pai é um sujeito antiquado. Ele não entenderia."
"b0808424";"So, is she pretty? I bet she is.";"Então, ela é bonita? Aposto que sim."
"b134381b";"How can I tell my father?";"Como posso contar para o meu pai?"
"b182e0c2";"Well, don't keep us in suspense. Rupert here is dying to know, aren't you, son?";"Bem, não nos deixe em suspense. Rupert está morrendo de curiosidade, não é, filho?"
"b1ce7092";"Don't be silly. I'm not going to leave you here alone. Sell it. Come with me.";"Não seja bobo. Não vou te deixar aqui sozinho. Venda isso. Venha comigo."
"b27fd7a4";"Tell us all about her then.";"Conte-nos tudo sobre ela então."
"bed2d2ff";"Well, so long as he's happy, I suppose I am too.";"Bem, contanto que ele esteja feliz, eu também estou."
"bfd0344b";"Once again, I owe you a great deal. It goes without saying, if you're interested in the farm, I'll give you a good price. Rather it went to someone I trust.";"Mais uma vez, devo muito a você. É claro que, se você estiver interessado na fazenda, farei um bom preço. Mas ela foi para alguém em quem confio."
"c0d1d5fe";"Do you really mean that?";"Você está falando sério?"
"c1d20580";"Of course.";"Claro."
"d97f8bfa";"Yeah. Um, once it's safe.";"É. Hum, quando for seguro."
"dbad1f41";"Oh, is that so? I knew it! You're both going to do as you're told for once. You'll be bakers whether you like it or not!";"Ah, é mesmo? Eu sabia! Vocês dois vão fazer o que eu mando, pela primeira vez. Vocês vão ser padeiros, quer queiram ou não!"
"dcabea71";"But I hate bread.";"Mas eu odeio pão."
"ddabd3fa";"Can we bake biscuits instead?";"Podemos assar biscoitos em vez disso?"
"deac5b7c";"That's enough. Off you go!";"Chega! Pode ir!"
"e467a5fb";"Do an old lady a favour and bring the silly sods back would you?";"Faça um favor a uma velhinha e traga esses bobões de volta, por favor?"
"e668b1a2";"It's adventurers like you who keep filling my sons' heads with fancy ideas. It's about time you helped us poor mothers out.";"São aventureiros como você que ficam enchendo a cabeça dos meus filhos com ideias mirabolantes. Já está na hora de você nos ajudar, pobres mães."
"e7681370";"My boys have always wanted to explore some horrid place called Wraithmarsh, and they finally found a way of getting there.";"Meus filhos sempre quiseram explorar um lugar horrível chamado Pântano Espectral, e finalmente encontraram um jeito de chegar lá."
"efb5b8d0";"Ah, did you have any luck, my friend?";"Ah, você teve alguma sorte, meu amigo?"
"efd1af01";"Yes, I'm...";"Sim, eu sou..."
"f1ce20f0";"About that. It's not so much a woman. It's more of a... well, a man really.";"Sobre isso. Não é bem uma mulher. É mais um... bem, um homem, na verdade."
"f2ce1110";"A what? A man? You mean... You mean, you're...";"Um quê? Um homem? Quer dizer... Quer dizer que você é..."
"f5b6dbbf";"Reload";"Recarregar"
"f923d92e";"Show Rupert's picture to the villager you want him to go on a date with. Not all villagers are suitable.";"Mostre a foto do Rupert para o aldeão com quem você quer que ele saia em um encontro. Nem todos os aldeões são adequados."
"fc07b155";"Return to Mrs Spade.";"Volte para a Sra. Spade."
"fcec542b";"Are they all gone?";"Eles já foram embora?"
"fd086d8c";"Kill the banshee in Bloodstone.";"Matem a banshee em Bloodstone."
"fdee8246";"Thank you. Hey. Don't we know you? You looked awfully familiar killing Hollow Men.";"Obrigado. Ei. Não te conhecemos? Você parecia muito familiar matando Homens Ocos."
"fe07b99f";"Return to Max and Sam.";"Retorne para Max e Sam."
"feeec7c1";"The important thing is that it's all over.";"O importante é que tudo acabou."
"ff077da9";"Save Max and Sam from the hollow men.";"Salve Max e Sam dos homens ocos."
