Hash;Original;Tradução
"640aa273";"Though I don't think she'd like the mask any more than I did. They look properly intimidating, but I could hardly breathe in that thing.";"Embora eu ache que ela não gostaria da máscara mais do que eu. Elas parecem realmente intimidadoras, mas eu mal conseguia respirar com aquilo."
"6427d57b";"Obey! Do as you are told.";"Obedeça! Faça o que lhe mandam."
"64df0223";"Well done. Not many make it through the Crucible alive.";"Muito bem. Poucos sobrevivem ao Crisol."
"650c587c";"Can you believe they put me on guard duty? On my first day too! I must have impressed someone.";"Acredita que me colocaram de guarda? Logo no meu primeiro dia! Devo ter impressionado alguém."
"65af15b1";"Dismissed.";"Dispensado."
"660c59ef";"Hey! It's you! We arrived together, remember? How are you settling in?";"Ei! É você! Chegamos juntos, lembra? Como está se adaptando?"
"680a0f24";"Do you?";"Você acha?"
"680a1c31";"Although he doesn't give me any trouble.";"Embora ele não me cause nenhum problema."
"682b98e2";"Obey! Show your thanks for his mercy.";"Obedeça! Mostre sua gratidão por sua misericórdia."
"690b1bb5";"Only the Commandant is allowed in his cell.";"Somente o Comandante tem permissão para entrar na cela dele."
"692b205a";"Obey! Your master commands you to thank him.";"Obedeça! Seu mestre ordena que você o agradeça."
"6a0a120f";"Lucien sent a whole squad to go get him.";"Lucien enviou um esquadrão inteiro para buscá-lo."
"6a0a3991";"He's meant to be a wizard or something.";"Ele deveria ser um mago ou algo assim."
"6b0a4160";"Watch out for this fellow. His name's Garth.";"Cuidado com este sujeito. O nome dele é Garth."
"6bb27172";"I'll be waiting here.";"Estarei esperando aqui."
"6c66ae01";"Take this sword.";"Pegue esta espada."
"6d440f9e";"I even got in to see a few rounds. That one with the hobbes... bloody brilliant!";"Eu até consegui assistir a algumas rodadas. Aquela com os hobbes... simplesmente genial!"
"6ddf3840";"Only join Hammer when you are quite sure you are ready for the next part of your quest.";"Junte-se ao Hammer somente quando tiver certeza de que está pronto para a próxima parte da sua jornada."
"6e441171";"Really makes me want to have a go myself!";"Isso me dá muita vontade de tentar também!"
"7044b71f";"That was fantastic! I listened to the commentaries every step of the way.";"Isso foi fantástico! Ouvi os comentários a cada passo."
"7e5fefe8";"Remember, you might be gone a long time.";"Lembre-se, você pode ficar fora por um longo tempo."
"7fd3d153";"Maybe I'll do that tomorrow.";"Talvez eu faça isso amanhã."
"805f57a8";"Anything you want to put in order, now's the time.";"Tudo o que você quiser colocar em ordem, agora é a hora."
"815df894";"You okay?";"Você está bem?"
"89a85ad6";"Aren't you on the way to see the Commandant? Doesn't like waiting that one.";"Você não está a caminho de ver o Comandante? Ele não gosta de esperar."
"8ba69087";"Probably best get a move on, eh?";"É melhor se apressar, né?"
"8ca85faf";"Maybe we'll do guard duty together sometime.";"Talvez a gente faça guarda juntos algum dia."
"8e188ca0";"Allll aboooooard!";"Todos a bordo!"
"8ee7f0b5";"Follow Bob.";"Siga Bob."
"8fe86dec";"Take the sword.";"Pegue a espada."
"90e87ce5";"Report to the Commandant's chamber.";"Apresente-se à sala do Comandante."
"91e70bd2";"Report to the retraining chamber.";"Apresente-se à câmara de retreinamento."
"92e6c901";"Report to the detention centre.";"Apresente-se ao centro de detenção."
"93644a7a";"Obey! Your orders are to kill him.";"Obedeça! Suas ordens são para matá-lo."
"93e7ca3f";"Report to the Commandant.";"Reporte-se ao Comandante."
"94691749";"Obey! This man must die.";"Obedeça! Este homem deve morrer."
"94e76380";"Board the ship.";"Embarque no navio."
"9536b811";"I am the Commandant.";"Eu sou o Comandante."
"9536b815";"You are Recruit 273. That number is not random. It was assigned to you because I have broken 272 recruits before you. You are nothing more than the next link in the chain.";"Você é o Recruta 273. Esse número não é aleatório. Ele foi atribuído a você porque eu já quebrei 272 recrutas antes de você. Você não é nada mais do que o próximo elo na corrente."
"9536b816";"You have been brought here to oversee the reconstruction of the Tattered Spire, and to serve Lucien as he sees fit.";"Você foi trazido aqui para supervisionar a reconstrução da Torre Desgastada e para servir Lucien como ele achar melhor."
"9536b817";"My job is to ensure the obedience of Guards like you.";"Meu trabalho é garantir a obediência de Guardas como você."
"95375870";"That is all you need know.";"Isso é tudo que você precisa saber."
"95649b98";"Obey! Kill him.";"Obedeça! Mate-o."
"959d4852";"Good, you learn quickly.";"Ótimo, você aprende rápido."
"95e76573";"Speak to Hammer.";"Fale com Hammer."
"96e766e6";"When you are ready to leave, go to the dock.";"Quando estiver pronto para partir, vá até o cais."
"97380238";"Failure to obey will cause the device around your neck to activate.";"A desobediência ativará o dispositivo em seu pescoço."
"9838cb11";"You will do everything I tell you, without question.";"Você fará tudo o que eu mandar, sem questionar."
"98769042";"Week 137";"Semana 137"
"989cb679";"That will be all.";"Isso é tudo."
"9936ce54";"This will continue until you submit.";"Isso continuará até você enviar."
"99664f50";"Obey! I command you to end this pathetic life.";"Obedeça! Eu ordeno que você acabe com esta vida patética."
"9a36cfc7";"This is not a pleasant experience. You will lose your willpower. Your memories and experiences will be drained away.";"Esta não é uma experiência agradável. Você perderá sua força de vontade. Suas memórias e experiências serão drenadas."
"9a642474";"Obey! You must kill without mercy.";"Obedeça! Você deve matar sem piedade."
"9b382fa3";"Perhaps you believe you will resist. Some do at first... a misguided sense of personal honour.";"Talvez você acredite que resistirá. Alguns resistem no início... um senso equivocado de honra pessoal."
"9c36d32d";"Now: come here. Obey me.";"Agora, venha aqui. Obedeça-me."
"9da917f3";"Oh yeah? I'd grind through there in half the time it took you.";"Ah, é? Eu terminaria lá na metade do tempo que você levou."
"9e3968ab";"You must decide: is your honour really that important to you?";"Você precisa decidir: sua honra é realmente tão importante para você?"
"9ea8c4dc";"Okay. Appreciate your interest.";"Ok. Agradeço o seu interesse."
"a0af29d6";"Yeah, all right, don't get a big head -- you won't fit in the boat.";"É, tudo bem, não se ache demais -- você não vai caber no barco."
"b50ffd53";"Kill Bob, or spare him.";"Mate Bob ou poupe-o."
"b6729fe4";"Each time you disobey orders, the collar will drain your experience. The effects are permanent.";"Cada vez que você desobedecer às ordens, a coleira drenará sua experiência. Os efeitos são permanentes."
"b71000b9";"Obey or disobey the Commandant.";"Obedeça ou desobedeça ao Comandante."
"b810022c";"Feed the prisoners, or starve them.";"Alimente os prisioneiros ou deixe-os morrer de fome."
"bacc8bb1";"The Spire";"A Torre"
"c5b0d3df";"I'm sure she will.";"Tenho certeza que ela vai querer."
"c5b10e4b";"I'm sure he will.";"Tenho certeza que ele vai querer."
"cb821708";"Obey me... or you will suffer.";"Obedeça-me... ou você sofrerá."
"cc861c27";"Quickly - before I lose my temper.";"Rápido, antes que eu perca a paciência."
"cd81fb44";"Now, kill him.";"Agora, mate-o."
"d28236aa";"Don't try my patience.";"Não teste minha paciência."
"d7e07663";"My number is not random. I am nothing more than the next link in the chain.";"Meu número não é aleatório. Sou apenas mais um elo na corrente."
"d8de33bc";"I will do everything you tell me, without question.";"Farei tudo o que você me mandar, sem questionar."
"dde07ff5";"Our progress is a product of obedience.";"Nosso progresso é fruto da obediência."
"dede79af";"Lucien shall remake the world.";"Lucien irá refazer o mundo."
"df462f58";"Week 38";"Semana 38"
"e0c944c1";"The weak resist. The ignorant defy.";"Os fracos resistem. Os ignorantes desafiam."
"e0dc8746";"Take the sword.";"Pegue a espada."
"e0e0844e";"This project is ambitious beyond my wildest imaginings.";"Este projeto é ambicioso além da minha imaginação."
"e1c7067b";"Survival is a privilige of the obdedient.";"Sobreviver é um privilégio dos obedientes."
"e1e08621";"All that is required of me is obedience.";"Tudo o que se exige de mim é obediência."
"e3c9bb39";"Obedience is life. Life is obedience.";"Obediência é vida. Vida é obediência."
"e3e0ca0a";"Through my toil, through my labours, through my conviction, Albion will be transformed.";"Através do meu trabalho, dos meus labores, da minha convicção, Albion será transformada."
"e4c88087";"The Spire grants new life as it cleanses the old.";"A Torre concede nova vida ao purificar a antiga."
"e4dfdc38";"The new world shall be unrecognisable in its perfection.";"O novo mundo será irreconhecível em sua perfeição."
"e5c77b89";"Obedience is the fuel. Order is the fire.";"Obediência é o combustível. Ordem é o fogo."
"e6c78b01";"My will is your will.";"Minha vontade é a sua vontade."
"e6ed8651";"Stay strong. Don't let them break your will.";"Seja forte. Não deixe que quebrem sua vontade."
"e7c6df62";"There is no choice, only compliance.";"Não há escolha, apenas obediência."
"eac683db";"Do you have the strength to obey?";"Você tem força para obedecer?"
"ebc6854e";"Duty is all, self is nothing.";"O dever é tudo, o ego não é nada."
"f3456909";"Obey! Beg or be destroyed.";"Obedeça! Implore ou seja destruído."
"f721a525";"The Spire's not going to be much of a laugh either. You should take some time out before you go.";"A Torre também não será fácil. Você deveria descansar um pouco antes de ir."
"f8243df3";"Anyway, I'll make my way to the docks.";"Enfim, vou até o cais."
"f82ec2c8";"Have a good day.";"Tenha um bom dia."
"f920e60f";"Make way for the Crucible champion's biggest friend!";"Abram caminho para o maior amigo do campeão do Crisol!"
"f988c888";"Ten gold says you'll be back in a month!";"Aposto dez moedas de ouro que você volta em um mês!"
"fa8a1a55";"Well... goodbye.";"Bem... adeus."
"fb88254f";"Come on, get a move on. Tide won't wait.";"Vamos, se apresse. A maré não vai esperar."
"fd2ee488";"Shouldn't you be somewhere?";"Você não deveria estar em outro lugar?"
"fe2687c4";"See you later.";"Até logo."
