Hash;Original;Tradução
"89c6c6e1";"I lost a fortune at Spinner Box last week. Need to make it back. But where can I play?";"Perdi uma fortuna na Spinner Box semana passada. Preciso recuperar. Mas onde posso jogar?"
"89c6c6e3";"I know it's all about luck, but I really want to play Spinner Box again. Where can I do that?";"Eu sei que é tudo uma questão de sorte, mas eu realmente quero jogar Spinner Box de novo. Onde posso fazer isso?"
"89c6c6e6";"I've got the shakes for a game of Spinner Box.";"Estou com muita vontade de jogar Spinner Box."
"89c6c6e7";"I need some cash quick. Know of any Spinner Box games round here?";"Preciso de dinheiro rápido. Sabe de algum lugar que jogue Spinner Box por aqui?"
"89c80bf7";"Are there any games of Spinner Box round here?";"Tem algum jogo de Spinner Box por aqui?"
"8e8b85e2";"I don't think there's any pub games around here.";"Acho que não há jogos de bar por aqui."
"8e8b85e3";"I don't know of anywhere you could play. Sorry.";"Não conheço nenhum lugar onde você possa jogar. Desculpe."
"8e8b85e4";"Don't know of any tavern games round these parts.";"Não conheço nenhum jogo de taverna por aqui."
"8e8b85e5";"Pretty sure there's no games round here.";"Tenho quase certeza de que não há jogos por aqui."
"8e8c0203";"Don't think there's anywhere to play that round here.";"Acho que não há nenhum lugar para jogar isso por aqui."
"90c6d1e3";"I need my Spinner Box fix. Now.";"Preciso da minha dose de Spinner Box. Agora."
"90c6d1e4";"Can't wait for my next game of Spinner Box. Know where I should go for that?";"Mal posso esperar pela minha próxima partida de Spinner Box. Sabe onde posso jogar?"
"90c6d1e5";"Do you know where I can play Spinner Box?";"Você sabe onde posso jogar Spinner Box?"
"90c6d1e6";"There must be somewhere I can play Spinner Box. I'm addicted to it.";"Deve haver algum lugar onde eu possa jogar Spinner Box. Estou viciado."
"90cd454e";"I can't wait to play Spinner Box again.";"Mal posso esperar para jogar Spinner Box de novo."
"9134fccc";"She's one amazing tavern player. Won quite a few games.";"Ela é uma jogadora de taverna incrível. Ganhou várias partidas."
"913882c6";"He's one amazing tavern player. Won quite a few games.";"Ele é um jogador de taverna incrível. Ganhou várias partidas."
"91aed8ab";"Did you see her playing earlier? She's a natural.";"Você a viu jogando mais cedo? Ela tem talento natural."
"91af7edc";"Did you see him playing earlier? He's a natural.";"Você o viu jogando mais cedo? Ele é um talento nato."
"95c46549";"That is truly a frightening place.";"Esse lugar é realmente assustador."
"95c50848";"I hope I never have to set foot there. It is such a frightening place.";"Espero nunca ter que pôr os pés lá. É um lugar tão assustador."
"9dfb1763";"I'd say Westcliff's the place.";"Eu diria que Westcliff é o lugar certo."
"9dfb1764";"Give Westcliff a go.";"Dê uma chance a Westcliff."
"9dfb1765";"You should give Westcliff a go.";"Você deveria experimentar Westcliff."
"9dfb1767";"You should probably go to Westcliff for that.";"Você provavelmente deveria ir para Westcliff para isso."
"9dfbddd2";"What about Westcliff?";"Que tal Westcliff?"
"9ec4739d";"The very thought of that location fills me with terror.";"Só de pensar nesse lugar já me dá arrepios."
"9ec8d176";"A most terrifying place, it is said. And I well believe it.";"Dizem que é um lugar assustador. E eu acredito."
"a4c14543";"I'm just hooked on Keystone. Where can I get a game?";"Estou viciado em Keystone. Onde posso encontrar uma partida?"
"a4c14544";"Oh got to get me some Keystone action.";"Ah, preciso de uma partida de Keystone!"
"a4c14545";"I'm not sure I understand how to play, but I'm hooked on Keystone. Do you know where I can have a game?";"Não sei bem como jogar, mas estou viciado em Keystone. Você sabe onde posso encontrar uma partida?"
"a4c14547";"I love playing Keystone. Where's the nearest game?";"Adoro jogar Keystone. Onde fica o jogo mais próximo?"
"a4c1fb5c";"I really fancy a game of Keystone.";"Eu adoraria uma partida de Keystone."
"a4fb2269";"Westcliff's a good place to try.";"Westcliff é um bom lugar para experimentar."
"a4fb226a";"What about Westcliff? I hear that might be just the place.";"E quanto a Westcliff? Ouvi dizer que pode ser o lugar certo."
"a4fb226e";"Westcliff is usually a good place for that.";"Westcliff geralmente é um bom lugar para isso."
"a4fb226f";"Why not go to Westcliff?";"Por que não ir a Westcliff?"
"a4fd90e3";"Try Westcliff.";"Experimente Westcliff."
"aba47841";"I can't stand it there.";"Não aguento mais ficar lá."
"aba47842";"Ugh. I really hate that place.";"Argh. Eu realmente odeio aquele lugar."
"aba47846";"I can't stand it there.";"Eu não suporto aquele lugar."
"aba47847";"Rubbish place that.";"Lugar horrível."
"aba49107";"There's no worse place in Albion.";"Não existe lugar pior em Albion."
"abc15049";"I can't stop playing Keystone. Know where I can play some more?";"Não consigo parar de jogar Keystone. Sabe onde posso jogar mais?"
"abc1504a";"Last time I played Keystone, I got a headache. But I still want to play again. I just don't know where.";"Da última vez que joguei Keystone, fiquei com dor de cabeça. Mas ainda quero jogar de novo. Só não sei onde."
"abc1504e";"I know I lost all my savings last time, but I want to play Keystone again.";"Eu sei que perdi todas as minhas economias da última vez, mas quero jogar Keystone de novo."
"abc1504f";"Really up for a game of Keystone. Know where I can find one?";"Estou com muita vontade de jogar Keystone. Sabe onde posso encontrar um?"
"abc1bc18";"Can't wait to play Keystone again. But where?";"Mal posso esperar para jogar Keystone de novo. Mas onde?"
"b4a486ab";"Couldn't hate that place more if I'd died there.";"Não poderia odiar mais aquele lugar, mesmo que tivesse morrido lá."
"b4a486ac";"Can't tell you how much I hate that place.";"Não consigo descrever o quanto odeio aquele lugar."
"b4a486ad";"I went there once. Worst experience of my life.";"Fui lá uma vez. Pior experiência da minha vida."
"b4a486af";"That has to be the most horrid place in Albion.";"Esse deve ser o lugar mais horrível de Albion."
"b4a57414";"I can't stand that place.";"Não suporto aquele lugar."
"c206b2a1";"Yeah, you can play right here in town.";"É, você pode jogar aqui mesmo na cidade."
"c206b2a4";"Pretty sure you can play that round here.";"Tenho quase certeza de que você pode jogar essa rodada aqui."
"c206b2a6";"They have some great pub games in this town.";"Eles têm ótimos jogos de bar nesta cidade."
"c206b2a7";"Well, you can play here in town as luck would have it.";"Bem, você pode jogar aqui na cidade, por sorte."
"c20776d1";"You can play that right here in town.";"Você pode jogar isso aqui mesmo na cidade."
"c706ba41";"They have tavern games in this very town.";"Eles têm jogos de taverna nesta mesma cidade."
"c706ba45";"I'm pretty sure you can find a game here in town.";"Tenho quase certeza de que você pode encontrar um jogo aqui na cidade."
"c706ba46";"They have some games nearby.";"Há alguns jogos por perto."
"c706ba47";"They have that game right in this town.";"Tem esse jogo bem aqui na cidade."
"c7078728";"There's a game here in town.";"Tem um jogo aqui na cidade."
"c75db95d";"Never saw a better gambler than her.";"Nunca vi uma jogadora melhor do que ela."
"c7627535";"Never saw a better gambler than him.";"Nunca vi um jogador melhor do que ele."
"c869799c";"He's the worst player I've ever seen.";"Ele é o pior jogador que eu já vi."
"c869ca28";"She's the worst player I've ever seen.";"Ela é a pior jogadora que eu já vi."
"ce46781b";"She's the worst gambler in history.";"Ela é a pior jogadora da história."
"ce477d8e";"He's the worst gambler in history.";"Ele é o pior jogador da história."
"d0cf43bd";"She cleaned the floor with the games master, they say. Won a ton too.";"Dizem que ela limpou o chão com o mestre de jogos. Ganhou um monte também."
"eb0fc8e1";"You won't catch me visiting that place. So scary...";"Você não vai me ver visitando aquele lugar. Que medo..."
"eb0fc8e2";"Just hearing the name of the place gives me the shivers.";"Só de ouvir o nome do lugar já me dá arrepios."
"eb0fc8e6";"That's one of the scariest places in Albion if you ask me.";"Esse é um dos lugares mais assustadores de Albion, na minha opinião."
"eb0fc8e7";"It's too frightening there. Never going back.";"É assustador demais. Nunca mais volto lá."
"eb1052d4";"That's one scary as hell place.";"Esse lugar é assustador pra caramba."
"eb4eb051";"Hmm, I don't think I've ever visited there.";"Hmm, acho que nunca estive lá."
"eb4ee48a";"I believe one of my servants originates from there.";"Acredito que um dos meus servos seja originário de lá."
"f24ebb5d";"It is no better nor worse than anywhere else in this sordid world.";"Não é melhor nem pior do que qualquer outro lugar neste mundo sórdido."
"f24f5508";"It is a typical Albion region, don't you think?";"É uma região típica de Albion, não acha?"
"f40fd6cb";"That's a pretty scary place.";"Que lugar assustador!"
"f40fd6cc";"It's one heck of frightening place if you ask me.";"É um lugar extremamente assustador, na minha opinião."
"f40fd6cd";"You won't catch me going there. Spooky place.";"Nem pensar em ir lá. Lugar sinistro!"
"f40fd6cf";"That's such a scary place. I hope I never have to go there.";"Que lugar assustador! Espero nunca ter que ir lá."
"f4187059";"That place is far too scary for me.";"Aquele lugar é assustador demais para mim."
