Hash;Original;Tradução
"407bcce7";"I'm at your service.";"Estou ao seu dispor."
"407d79a4";"What can I sell you today?";"O que posso lhe vender hoje?"
"431d9a16";"Need something augmented? Look no further!";"Precisa de algo aprimorado? Não procure mais!"
"431ebdd8";"Get an augmentation today! You won't regret it.";"Faça um aprimoramento hoje mesmo! Você não vai se arrepender."
"43eccbb3";"You got anything you don't need? Might buy it off you.";"Tem alguma coisa que você não precisa? Posso comprar de você."
"43eccbb4";"We usually restock every few days.";"Geralmente repomos o estoque a cada poucos dias."
"43eccbb5";"Always look out for sales. You never know when I'll put one on.";"Fique sempre de olho nas promoções. Você nunca sabe quando vai acontecer."
"43eccbb6";"If you find we're out of stock on anything, try again a few days later.";"Se você constatar que algum produto está em falta, tente novamente daqui a alguns dias."
"43ee47ff";"I usually restock every few weeks.";"Geralmente reabasteço o estoque a cada poucas semanas."
"44e0c053";"Get yer potions 'ere! Health! Mana! The lot!";"Tragam suas poções aqui! Saúde! Mana! Tudo!"
"44e0c057";"Stock up before you get killed!";"Abasteça-se antes de morrer!"
"44e39111";"Need potions before your next round? I'm your man!";"Precisa de poções antes da próxima rodada? Eu te ajudo!"
"478c0e63";"Why stick to one colour? Buy my dyes!";"Por que se limitar a uma cor só? Compre meus corantes!"
"497bdacc";"Greetings, paying customer.";"Saudações, cliente pagante."
"497bdacd";"Looking for something special?";"Procurando algo especial?"
"497bdacf";"I'm here to help!";"Estou aqui para ajudar!"
"497be469";"Need any assistance?";"Precisa de ajuda?"
"508a46e6";"Dyes for all occasions!";"Tinturas para todas as ocasiões!"
"51273cd0";"Treat yourself to a refreshing drink!";"Delicie-se com uma bebida refrescante!"
"562fe393";"Kill your thirst! Buy a drink!";"Mate sua sede! Compre uma bebida!"
"5793276c";"Change colours on command with our dyes!";"Mude de cor quando quiser com nossos corantes!"
"5b4b5f30";"Get all your accessories here!";"Encontre todos os seus acessórios aqui!"
"5d7ef7a8";"You won't find tastier food anywhere else.";"Você não encontrará comida mais saborosa em nenhum outro lugar."
"60941972";"Dyes of every hue! Only for you!";"Tinturas de todos os tons! Só para você!"
"61304de0";"Augment your life!";"Melhore sua vida!"
"6449eb10";"Ornaments for all!";"Enfeites para todos!"
"647d2b4c";"Grub! Grub for your belly!";"Comida! Comida para a sua barriga!"
"682e8547";"Augments! Augments! Get yer augments!";"Aprimoramentos! Aprimoramentos! Consiga seus aprimoramentos!"
"781b0d11";"We have juice and water.";"Temos suco e água."
"781b0d13";"Want some healthy drinks?";"Quer bebidas saudáveis?"
"781e8b73";"Fancy a refreshing drink?";"Que tal uma bebida refrescante?"
"7ad3155e";"had enough of Murray and Mad-dog's commentatin'? Sorry, I'm all out of earplugs!";"Cansado dos comentários do Murray e do Mad-dog? Desculpe, meus protetores auriculares acabaram!"
"7e5854c1";"Clothes! Get your clothes!";"Roupas! Preparem suas roupas!"
"7f1b1815";"Albion work is thirsty work. Try our drinks.";"Trabalhar em Albion dá sede. Experimente nossas bebidas."
"7f1b1816";"Need to replenish liquids? We have what you need.";"Precisa se hidratar? Temos o que você precisa."
"7f1d170a";"Quench your thirst with our fine beverages.";"Mate sua sede com nossas bebidas finas."
"7f632a56";"I have Bowerstone's finest items!";"Eu tenho os melhores itens de Bowerstone!"
"7f632a57";"I have the best shop in Bowerstone!";"Eu tenho a melhor loja de Bowerstone!"
"7f643c30";"You won't find better products in all of Bowerstone!";"Você não encontrará produtos melhores em toda Bowerstone!"
"84633276";"Bowerstone's finest items!";"Os melhores itens de Bowerstone!"
"84633277";"No one on Bowerstone has better products!";"Ninguém em Bowerstone tem produtos melhores!"
"8464054d";"I'm Bowerstone's most trustworthy salesman. Ask anybody!";"Sou o vendedor mais confiável de Bowerstone. Pergunte a qualquer um!"
"875950b1";"No finer clothes in all Albion. Right here.";"Não há roupas mais finas em toda Albion. Bem aqui."
"8f1c5028";"I have rings, necklaces and other marvellous tit-tat!";"Tenho anéis, colares e outras coisinhas maravilhosas!"
"9218c985";"Make yourself smarter with my books! If you can't read, you can pretend to!";"Fique mais inteligente com meus livros! Se você não sabe ler, pode fingir que sabe!"
"921a6c00";"Prove to the world you are educated. But my books!";"Prove ao mundo que você é uma pessoa culta. Mas meus livros!"
"961ca21d";"I have the beard for you!";"Eu tenho a barba perfeita para você!"
"981a77db";"I have every accessory you'll ever need!";"Eu tenho todos os acessórios que você vai precisar!"
"985c5df1";"Like to read? Then we have something for you!";"Gosta de ler? Então temos algo para você!"
"985c5df3";"Don't be stupid. Read one of our books.";"Não seja tolo. Leia um de nossos livros."
"985d0be6";"Feed your brain with a good book.";"Alimente seu cérebro com um bom livro."
"9918d489";"Pretend to be smart by buying a book!";"Finja ser inteligente comprando um livro!"
"9918d48a";"Feed your mind with some books!";"Alimente sua mente com alguns livros!"
"991a2a75";"Read yourself stupid with my clever little books.";"Leia até ficar burro com meus livrinhos inteligentes."
"9f5c68f5";"Change your life with a good book.";"Mude sua vida com um bom livro."
"9f5c68f6";"We have all kinds of reading material at great prices.";"Temos todo tipo de material de leitura a ótimos preços."
"9f653ecb";"Enter whole new realms of knowledge with our wonderful tomes.";"Entre em novos reinos de conhecimento com nossos maravilhosos livros."
"a11b27ee";"Who wants a beard? Best in town!";"Quem quer uma barba? A melhor da cidade!"
"af6e59a4";"Got a hankerin' for some shootin'? We got all you need to keep your trigger very happy indeed!";"Com vontade de atirar? Temos tudo o que você precisa para manter seu gatilho bem feliz!"
"b04fad81";"If you have any extra items, I might be able to take them off your hands.";"Se você tiver algum item extra, posso ficar com ele."
"b04fad83";"The more you buy the more I can afford to stock.";"Quanto mais você comprar, mais coisas eu poderei estocar."
"b04fad86";"Do you have anything I can buy off you?";"Você tem alguma coisa que eu possa comprar?"
"b04fad87";"Always happy to take second-hand goods. I can usually sell them as new.";"Sempre aceito de bom grado produtos de segunda mão. Geralmente consigo vendê-los como novos."
"b0503338";"If you don't see what you want comeback another day. I migth stock up.";"Se você não encontrar o que procura, volte outro dia. Posso ter mais em estoque."
"b4962c9e";"All the clothes you could ever want, right here.";"Todas as roupas que você poderia desejar, bem aqui."
"b4962c9f";"Dress like a king with our stock.";"Vista-se como um rei com nosso estoque."
"b4980363";"Let me clothe you!";"Deixe-me vesti-lo!"
"b74fb883";"I usually stock up every few weeks.";"Costumo fazer estoque a cada poucas semanas."
"b74fb884";"You can always sell me anything you don't want.";"Você sempre pode me vender qualquer coisa que não queira."
"b74fb885";"If you have anything you're not using anymore, maybe I can buy it off you.";"Se você tiver alguma coisa que não esteja usando mais, talvez eu possa comprar."
"b74fb886";"Don't throw away unwanted goods, we could always find use for them.";"Não jogue fora coisas que não quer mais, sempre podemos encontrar uma utilidade para elas."
"b74fcbf0";"I'm always on the look out for amateur traders, you know.";"Estou sempre de olho em traders amadores, sabia?"
"bc92e4cd";"Want to spice up your looks? We have just what you need.";"Quer dar um toque especial ao seu visual? Temos exatamente o que você precisa."
"bc92e4ce";"Change your appearance with some of our accessories.";"Mude seu visual com alguns de nossos acessórios."
"bc93dab0";"Adorn yourself with rings and necklaces.";"Enfeite-se com anéis e colares."
"bf963dce";"All kind of apparel at great prices.";"Todos os tipos de vestuário a ótimos preços."
"bf963dcf";"The finest haberdasher in all the land!";"A melhor loja de armarinhos de toda a região!"
"bf969328";"Tired of your old clothes? Buy some new ones!";"Cansado das suas roupas velhas? Compre roupas novas!"
"c1a45d7a";"Buy my wonderful accessories!";"Compre meus acessórios maravilhosos!"
"c592f319";"Improve your looks with some accessories.";"Melhore seu visual com alguns acessórios."
"c592f31b";"Decorate yourself with our ornaments.";"Decore-se com nossas joias."
"c597c765";"We have all the best jewellery.";"Temos as melhores joias."
"c5d44020";"Lookin' for the latest in decapitatin' technology? Look no further!";"Procurando a mais recente tecnologia de decapitação? Não procure mais!"
"cca39977";"Necklaces and rings!";"Colares e anéis!"
"cf1fe831";"The best-selling items in all of Bowerstone!";"Os itens mais vendidos em toda Bowerstone!"
"cf1fe832";"Best of Bowerstone right here!";"O melhor de Bowerstone está aqui!"
"cf212c18";"No better shopping in all Bowerstone!";"Não há compras melhores em toda Bowerstone!"
"d4dcddb1";"Something to warm you up? Try our alcohol!";"Algo para te aquecer? Experimente nossas bebidas alcoólicas!"
"d4dcddb2";"Get liquored up with our finest beverages.";"Fique animado com nossas melhores bebidas."
"d4def090";"Forget all your troubles with our range of Ne'er Throw Up Drinkables.";"Esqueça todos os seus problemas com nossa linha de bebidas que evitam vômitos."
"d669e2d4";"Clothing accessories in stock.";"Acessórios de vestuário em estoque."
"d728b5d2";"The best books in town! Not too many words!";"Os melhores livros da cidade! Poucas palavras!"
"d81ff61d";"Bowerstone's finest goods!";"Os melhores produtos de Bowerstone!"
"d81ff61f";"No finer goods in all of Bowerstone!";"Não há produtos melhores em toda Bowerstone!"
"d8245cbc";"Bowerstone's best products!";"Os melhores produtos de Bowerstone!"
"db5d80ca";"Don't be a sap! Buy my stuff asap!";"Não seja bobo! Compre minhas coisas o mais rápido possível!"
"dddceb9d";"If it gets you drunk, we've got it!";"Se te deixa bêbado, a gente tem!"
"dddceb9f";"We've enough grog to drown a hog!";"Temos grogue suficiente para afogar um porco!"
"dddd5278";"Get drunk with our great firewaters.";"Embriague-se com nossas excelentes águas ardentes."
"de29b182";"The best author and the best stories are found in my books!";"O melhor autor e as melhores histórias estão nos meus livros!"
"e483fc45";"Sword not hurting as much as you'd like? Axe feeling tired? Get an augmentation today!";"A espada não está machucando tanto quanto você gostaria? O machado está cansado? Consiga um aprimoramento hoje mesmo!"
"e483fc47";"Augmentations! You know want them.";"Aprimoramentos! Você sabe que quer."
"e48867c9";"Augment your maiming pleasure with our latest augments.";"Aumente seu prazer de mutilação com nossos mais recentes aprimoramentos."
"eb840749";"Improve your weapons with our augmentations.";"Aprimore suas armas com nossos aprimoramentos."
"eb861440";"Why buy new things when you can make your old ones even better?";"Por que comprar coisas novas quando você pode melhorar as antigas?"
"ed3cfd9d";"Add some character to your face with my famous beards!";"Adicione personalidade ao seu rosto com minhas famosas barbas!"
"f1fb30c2";"Want to play around with the colours of your clothes? We have all sorts of dyes.";"Quer brincar com as cores das suas roupas? Temos todos os tipos de corantes."
"f1fb30c3";"Tint your attire in less than an hour!";"Dê um toque de cor às suas roupas em menos de uma hora!"
"f1fc039d";"Fancy trying some new colours?";"Que tal experimentar novas cores?"
"f2f99e86";"Murder your thirst with my lovely drinks!";"Mate sua sede com minhas bebidas deliciosas!"
"f43937bb";"Beards! All shapes and sizes!";"Barbas! De todos os formatos e tamanhos!"
"f4bf831b";"Gorge yourself on my wonderful food.";"Delicie-se com a minha comida maravilhosa."
"f4bfbbc0";"You won't find nicer food anywhere!";"Você não encontrará comida melhor em lugar nenhum!"
"f4c9709d";"Need some potions to stop the bleeding? I've got 'em!";"Precisa de poções para estancar o sangramento? Eu tenho!"
"f4cab274";"Everythin' ya need to survive the bloody Crucible, at not too extortionate prices!";"Tudo o que você precisa para sobreviver ao infernal Crisol, a preços não tão exorbitantes!"
"f8715fae";"All the clothes you'll ever need, right here.";"Todas as roupas que você precisa, aqui mesmo."
"f8715faf";"Best clothes in Albion! See for yourself!";"As melhores roupas de Albion! Veja você mesmo!"
"f878389c";"We have the fashion for you!";"Temos a moda perfeita para você!"
"f9c3ff51";"Need nutrinion? We've got it!";"Precisa de nutrição? Nós temos!"
"f9d65b65";"Beard anyone? Come on, you know you want a beard!";"Alguém quer barba? Vamos lá, você sabe que quer uma barba!"
"f9d65b67";"You can't get ahead in life without a beard!";"Você não consegue progredir na vida sem barba!"
"f9d6e15f";"I have just the beard for you. All of you!";"Eu tenho a barba perfeita para você. Para todos vocês!"
"f9f8f66a";"Drink something healthy for a change!";"Beba algo saudável para variar!"
"f9fc6ad3";"You won't find tastier drinks than mine!";"Você não encontrará bebidas mais saborosas que as minhas!"
"fa03f664";"What you want?";"O que você quer?"
"fa03f666";"How may I help you today?";"Como posso te ajudar hoje?"
"fa03f667";"Hi, can I help you?";"Olá, posso te ajudar?"
"fa047d7f";"Hello there, looking to make a purchase?";"Olá, deseja fazer uma compra?"
"fa6a0bec";"The best and rarest weapons, grabbed from the still warm corpses of fallen combatants!";"As melhores e mais raras armas, arrancadas dos corpos ainda quentes de combatentes caídos!"
"fa76e1dd";"Books! Books! Books!";"Livros! Livros! Livros!"
"fcfb4272";"Change the colour of your clothes with our dyes.";"Mude a cor das suas roupas com nossos corantes."
"fcfb4273";"Spice up your wardrobe with our dyes.";"Dê um toque especial ao seu guarda-roupa com nossos corantes."
"fcfc1894";"Why don't you try dyeing your clothes?";"Por que você não tenta tingir suas roupas?"
"ff03fe05";"What you after?";"O que você quer?"
"ff03fe06";"Can I help you?";"Posso ajudar?"
"ff03fe07";"How may I help you today?";"Como posso ajudar hoje?"
"ff04851e";"May I be of assistance?";"Posso ser útil?"
"ff74f9d4";"Reduce your stupidity with our books.";"Reduza sua estupidez com nossos livros."
