Hash;Original;Tradução
"1c201fe6";"I don't think so.";"Acho que não."
"1cda9e38";"Ha ha ha! Funny stuff.";"Ha ha ha! Que engraçado!"
"1cdd1cfb";"Ha ha ha!";"Hahaha!"
"1d1c6b93";"This really isn't the best time.";"Esta não é a melhor hora."
"1e106671";"Ah, you have returned. Now, where was I? Ahh, yes...";"Ah, você voltou. Onde eu estava mesmo? Ah, sim..."
"268d5401";"Ha ha ha! You bring mirth into people's lives.";"Ha ha ha! Você traz alegria para a vida das pessoas."
"298fdbf8";"Ho ho ho!";"Ho ho ho!"
"2b3cd650";"I don't like this... I don't like this at all. *whimper*";"Eu não gosto disso... Eu não gosto nada disso. *choramingo*"
"2c3e5545";"Ooooh, please, noo!";"Ooooh, por favor, não!"
"2ccc6306";"Distinguishing Features:";"Características Distintivas:"
"2d933e4c";"Oh, you're back. As I was saying.";"Ah, você voltou. Como eu estava dizendo."
"2dd54dbb";"Ah, you're back. Like I was saying...";"Ah, você voltou. Como eu estava dizendo..."
"2e675e05";"Assassination Contract";"Contrato de Assassinato"
"338a0f78";"Another investor lost. I thought this place was the start-up capital capital.";"Mais um investidor perdido. Pensei que este lugar fosse o centro das atenções para startups."
"37c13be2";"You are making me very angry!";"Você está me deixando muito irritado!"
"38dc5518";"Oh, ha ha.";"Ah, ha ha."
"3a7658dc";"Assassinate this target.";"Assassine este alvo."
"3af866a2";"You really are a source of inspiration.";"Você é realmente uma fonte de inspiração."
"3b7748b7";"You must assassinate this target while adhering to the Society's precise requirements.";"Você deve assassinar este alvo, seguindo rigorosamente as exigências da Sociedade."
"3bdc9bcd";"Ha ha ha, very amusing.";"Hahaha, muito engraçado."
"3bf86815";"My muse does it again!";"Minha musa aprontou de novo!"
"3cfd3a06";"Now that's the stuff great songs are made of.";"Isso sim é o que faz uma ótima música."
"3d9de2d6";"Good thing there are citizens out there willing to help out.";"Ainda bem que existem cidadãos por aí dispostos a ajudar."
"3ddac41e";"Read the guard's note.";"Leia o bilhete do guarda."
"3df801a8";"That's excellent.";"Excelente."
"3e1b6f01";"Find and rescue the slaves.";"Encontre e resgate os escravos."
"3e9e6053";"Slavers... the whole country is going to the dogs.";"Escravistas... o país inteiro está indo para o buraco."
"3ffa7b30";"Brilliant!";"Brilhante!"
"409cba33";"Reason for the contract:";"Motivo do contrato:"
"40d99e17";"Talk to the guard.";"Fale com o guarda."
"459bf481";"Argh! Fiddledrums! That was painful!";"Argh! Que horror! Isso doeu!"
"4633e84a";"That's enough!";"Chega!"
"46be97a9";"I plead to your good senselessness. Desist.";"Imploro à sua insensatez. Desista."
"47bedcfa";"I see no profit in this behaviour.";"Não vejo nenhum benefício nesse comportamento."
"48bc79d8";"How perspicaciously awful!";"Que perspicazmente terrível!"
"49bccf2c";"This is a rare and horrible moment in my life.";"Este é um momento raro e horrível na minha vida."
"4b3b1159";"Slave Rescue";"Resgate de Escravos"
"4bbed630";"Not exactly a delight to the senses.";"Não exatamente um deleite para os sentidos."
"4cd4c845";"Rescue the slaves being held in %1. Risk level: %2 Star";"Resgate os escravos mantidos em %1. Nível de risco : %2 Estrela"
"53904925";"Well! Really! I must say! Well!";"Bem! Realmente! Devo dizer! Bem!"
"5491f9c0";"I am not an easily infuriated man, but this raises my furiates alright.";"Não sou um homem que se irrita facilmente, mas isso me deixou furioso."
"57240bd2";"Like I was saying...";"Como eu estava dizendo..."
"5a2fce51";"Can I say one thing? I hate it!";"Posso dizer uma coisa? Eu odeio isso!"
"5b2bdfd3";"That really is awful.";"Isso é realmente horrível."
"5b55b6ee";"Only one civilian is required. We don't want to attract too much attention to this perfectly legitimate business.";"Apenas um civil é necessário. Não queremos atrair muita atenção para este negócio perfeitamente legítimo."
"5c934340";"Oh, you're going?";"Ah, você vai?"
"5d2be339";"Ugh! Nasty!";"Eca! Que nojo!"
"5d911090";"That's fantastic!";"Que fantástico!"
"5e90e989";"Oh, how great!";"Oh, que maravilha!"
"5ea2d73a";"Aww, it's not often I see something nice on these streets.";"Ah, não é sempre que vejo algo bonito por estas ruas."
"5ec0b1b2";"This sealed scroll will reveal the details of the offenders you must exterminate. Use it via the <dpad.img> to find out its contents.";"Este pergaminho selado revelará os detalhes dos infratores que você deve exterminar. Use-o através do <dpad.img> para descobrir seu conteúdo."
"5faaafb0";"Hey, where are you going?";"Ei, aonde você vai?"
"6090667e";"Oh, it's almost as wonderful as Monty's poems.";"Oh, é quase tão maravilhoso quanto os poemas de Monty."
"61908258";"Where you off to now?";"Para onde você vai agora?"
"62ba1c11";"Ow! You rascal!";"Ai! Seu danadinho!"
"637baaa1";"Ho ho ho! Oh really, it's too much.";"Ho ho ho! Ah, sério? É demais."
"65b47752";"Appearance:";"Aparência:"
"663e6caf";"This sealed scroll will reveal detailed instructions on how to fill your order for the Civilian Displacement programme when you unravel it. Use it via the <dpad.img> to find out its contents.";"Este pergaminho lacrado revelará instruções detalhadas sobre como concluir seu pedido para o programa de Deslocamento Civil quando você o desdobrar. Use-o através do <dpad.img> para descobrir seu conteúdo."
"667b8802";"Ha ha ha! It's funny because it's true.";"Hahaha! É engraçado porque é verdade."
"69bdbd52";"Hmm, what rhymes with "horrible"?";"Hmm, o que rima com "horrível"?"
"6ab7d4b3";"Ah, I knew you would return. As I was explicating...";"Ah, eu sabia que você voltaria. Enquanto eu explicava..."
"6ab83b57";"That really is quite foul.";"Isso é realmente muito desagradável."
"6b0e6e34";"This sealed scroll will reveal the details of your assassination target when you unravel it. Use it via <dpad.img> to find out its contents.";"Este pergaminho lacrado revelará os detalhes do seu alvo de assassinato quando você o desvendar. Use-o através de <dpad.img> para descobrir seu conteúdo."
"6c689788";"*whimper* No, no, no...";"*choramingo* Não, não, não..."
"6cbbc040";"I'm not going to sing about that!";"Não vou cantar sobre isso!"
"6d6d5328";"Please, don't, don't!";"Por favor, não, não!"
"6e42943f";"Find a villager who matches the profile below and lead them to the camp in %1.";"Encontre um aldeão que corresponda ao perfil abaixo e leve-o para o acampamento em %1."
"6e6af0e1";"*whimpers*";"*choraminga*"
"6fbbc519";"This might be a good time to garrotte myself with a lute string.";"Talvez seja uma boa hora para me estrangular com uma corda de alaúde."
"70543146";"Execution Warrant";"Mandado de Execução"
"70bbc68c";"Do you have to do that?!";"Você precisa fazer isso?!"
"749d726e";"Ow! Don't do that again!";"Ai! Não faça isso de novo!"
"81d819d3";"Ugh! What sort of beastly behaviour is this?!";"Ugh! Que tipo de comportamento bestial é esse?!"
"822865d0";"Quite wonderful.";"Simplesmente maravilhoso."
"82d154db";"Ha ha ha!";"Ha ha ha!"
"82ee9781";"<whimper>";"<whimper>"
"83279e43";"You are a welcome anachronism in these detestable times.";"Você é um anacronismo bem-vindo nestes tempos detestáveis."
"83931b3c";"It's a fabulating offer. But I must decline.";"É uma oferta fabulosa. Mas preciso recusar."
"83d8bab6";"Argh! That is quite enough!";"Argh! Já chega!"
"84d5ac1f";"Ow! That is quite unnecessary!";"Ai! Isso é totalmente desnecessário!"
"857c0ee5";"Are you up for another rescue operation?";"Você está pronto para outra operação de resgate?"
"85a53731";"Perhaps at another time, in another place, interdimensionally speaking.";"Talvez em outro tempo, em outro lugar, interdimensionalmente falando."
"8627076c";"Ah, how nice.";"Ah, que bom."
"867c1058";"Dire news, I'm afraid. More people have been taken captive.";"Notícias terríveis, receio. Mais pessoas foram feitas prisioneiras."
"8693aa92";"Well, it's mightily generous, but it is not the best of times.";"Bem, é extremamente generoso, mas não são os melhores tempos."
"88246241";"Hmm, that isn't bad.";"Hmm, não é ruim."
"892870d0";"I didn't think anyone in this era could surprise me so pleasantly.";"Eu não imaginava que alguém nesta era pudesse me surpreender tão agradavelmente."
"89ef456e";"Occupation:";"Profissão:"
"8e472a98";"Civilian Rescue Details";"Detalhes do Resgate Civil"
"91a0a1b1";"Albion Needs You... To Keep the Peace!";"Albion precisa de você... para manter a paz!"
"94d32abc";"This really isn't the best time.";"Este realmente não é o melhor momento."
"95d05300";"I don't think that's wholly appropriate.";"Não acho que isso seja totalmente apropriado."
"95eb5b28";"Albion Needs You... To Save Its Citizens!";"Albion precisa de você... para salvar seus cidadãos!"
"97d0ffb0";"No, thank you. I have much on my mind right now.";"Não, obrigado. Tenho muita coisa na cabeça agora."
"9a95d29a";"Are you interested in joining the fight against slavery?";"Você tem interesse em se juntar à luta contra a escravidão?"
"9c74a11b";"Risk Level:";"Nível de Risco:"
"9c96f682";"I'd do it myself, but I'm up to my eyes in paper-work.";"Eu mesmo faria, mas estou atolado em papelada."
"9d961ed9";"We're terribly short of manpower these days.";"Estamos com uma terrível falta de pessoal ultimamente."
"9f04d7e8";"No time to waste. Those people need you.";"Não há tempo a perder. Essas pessoas precisam de você."
"a208e038";"Those slavers need to be taught a lesson.";"Esses escravistas precisam aprender uma lição."
"a6b7273a";"Thank you so so much.";"Muito, muito obrigado."
"a6b7273b";"You saved me! My hero!";"Você me salvou! Meu herói!"
"a6b7273c";"Oh, thank you!";"Oh, obrigado!"
"a6b7273d";"Thank you, thank you!";"Muito obrigado!"
"a6b7273e";"About time! Thanks.";"Já era hora! Obrigado."
"a6b7273f";"I have never been so relieved in my life.";"Nunca me senti tão aliviado na minha vida."
"a6b852f5";"My heartfelt gratitude.";"Minha sincera gratidão."
"a8d0b371";"Let me out!";"Me tire daqui!"
"a8d0b372";"Get me out of here!";"Me tire daqui!"
"a8d0b373";"Oh, my saviour! Free me from this dire cage.";"Oh, meu salvador! Me liberte desta gaiola terrível."
"a8d0b374";"I implore you! Release me!";"Eu imploro! Me libertem!"
"a8d0b376";"They took me against my will! Help!";"Eles me levaram contra a minha vontade! Socorro!"
"a8d0b377";"Free me, please!";"Me libertem, por favor!"
"a8d1ec23";"Get us out!";"Nos tirem daqui!"
"abb72eda";"Thank you, thank you!";"Muito obrigado!"
"abb72edb";"Oh, you saved me! Thank you!";"Oh, você me salvou! Muito obrigado!"
"abb72edc";"Thanks so much!";"Muito obrigado!"
"abb72edd";"Ya saved my life!";"Você salvou minha vida!"
"abb72ede";"Ha, thanks! I owe you one!";"Ha, obrigado! Te devo uma!"
"abb72edf";"Oh, thank the stars!";"Oh, graças às estrelas!"
"abb85a94";"You are a true hero.";"Você é um verdadeiro herói."
"ac34b1d1";"Ow! What was that for?!";"Ai! Por que isso?!"
"add0bb11";"Help! I don't want to be a slave!";"Socorro! Eu não quero ser escravo!"
"add0bb12";"Get me out! Get me out!";"Me tirem daqui! Me tirem daqui!"
"add0bb13";"I beg you, open this cage!";"Eu imploro, abram esta gaiola!"
"add0bb15";"I was not born to be a slave. Help me please!";"Eu não nasci para ser escravo. Me ajudem, por favor!"
"add0bb16";"Get me out! Please!";"Me tirem daqui! Por favor!"
"add0bb17";"You have to free me!";"Você tem que me libertar!"
"add18c8d";"Please! Help! Let me out!";"Por favor! Socorro! Me tire daqui!"
"b77e102e";"Ha ha ha! Oh yes!";"Ha ha ha! Ah, sim!"
"ba819664";"Ha ha ha!";"Ha ha ha!"
"bc6044e8";"*whimper*";"*choramingo*"
"bd58a9c2";"Aaahh! No, please....";"Aaahh! Não, por favor..."
"bddc2382";"Oh, you are leaving already?";"Ah, você já está indo embora?"
"be7efd7b";"Yes, yes, excellent.";"Sim, sim, excelente."
"c07f0041";"Truly delightful.";"Verdadeiramente encantador."
"c17cebc5";"Very good. If only I were not so preoccupied with urgent matters.";"Muito bom. Se eu não estivesse tão ocupado com assuntos urgentes..."
"c27e201a";"Even monks can appreciate that.";"Até monges apreciariam isso."
"c37db968";"That really is quite wonderful.";"Isso é realmente maravilhoso."
"c3fbaa31";"Fantastic!";"Fantástico!"
"c4fc25a8";"Yes, that's wonderful.";"Sim, isso é maravilhoso."
"c5134a4c";"Let's hope you make it in time, my friend. Details are on the note.";"Espero que você chegue a tempo, meu amigo. Os detalhes estão no bilhete."
"c6e128c0";"Did no one teach you it is rude to walk away in the middle of a conversation?";"Ninguém te ensinou que é falta de educação sair no meio de uma conversa?"
"c6fcc218";"Well, isn't that great?";"Bem, não é ótimo?"
"c7d4f0f3";"Will you free the slaves?";"Você vai libertar os escravos?"
"caef64dc";"Assassination Contract";"Contrato de Assassinato"
"caf1e9fe";"I am very close to losing my temper!";"Estou quase perdendo a paciência!"
"cdf2549a";"I may be a man of the cloth, but you are trying my patience!";"Posso ser um homem da igreja, mas você está testando minha paciência!"
"d1668083";"Why, you little beggar...";"Ora, seu mendigo..."
"d1abc0d3";"Oooh! Noooo, please.";"Oh! Não, por favor."
"d2187124";"Don't care!";"Não me importo!"
"d264f974";"I'm not putting up with this!";"Não vou tolerar isso!"
"d2abc249";"Oh dear oh dear.";"Ai, ai, ai."
"d3661fa1";"Save that nastiness for someone else!";"Guarde essa maldade para outra pessoa!"
"d4ca7e7c";"Back, eh? What was I gonna say? Ah, yes.";"De volta, né? O que eu ia dizer? Ah, sim."
"d62ca209";"I usually stick a knife in anyone who does that.";"Eu costumo esfaquear quem faz isso."
"d72b7f08";"Get out of here!";"Sai daqui!"
"d7c9b2af";"Wait, where you off to?";"Espera, para onde você está indo?"
"d82a0643";"You trying to irritate me?";"Você está tentando me irritar?"
"d8d91445";"I... I really don't think this is a good time.";"Eu... eu realmente não acho que este seja um bom momento."
"dadc8fe6";"All I want is my Monty.";"Tudo o que eu quero é o meu Monty."
"db3371e1";"This sealed scroll will reveal the location of the "hard labour" camp. Use it via the <dpad.img> to find out its contents.";"Este pergaminho selado revelará a localização do campo de trabalhos forçados ". Use-o através do <dpad.img> para descobrir seu conteúdo."
"dbdc7ca9";"I'm sorry, I have so much to do...";"Desculpe, tenho tanta coisa para fazer..."
"dc0a64e2";"And remember...";"E lembre-se..."
"dc2d3314";"Stop it.";"Pare com isso."
"dd2a8468";"Go and annoy somebody else.";"Vá incomodar outra pessoa."
"e4ef9564";"What was I saying? Oh yes...";"O que eu estava dizendo mesmo? Ah, sim..."
"e623d9b7";"I'm getting mad now!";"Estou ficando bravo agora!"
"e6ef967f";"I do wish you'd stop that at once.";"Eu gostaria que você parasse com isso imediatamente."
"e7eef30b";"You have obvisouly not embraced the ways of the Light.";"Você obviamente não abraçou os caminhos da Luz."
"e8f01a9c";"By all that is Light and pure, stop!";"Por tudo que é Luz e puro, parem!"
"e9ef75bd";"Your actions cast evil shadows on our temple.";"Suas ações lançam sombras malignas sobre nosso templo."
"eaefa361";"What is the meaning of this?!";"O que significa isso?!"
"eafff1d8";"It's slavers! Snatching away honest folk, they are. Heck of a problem.";"São escravistas! Estão sequestrando gente honesta. Que problemão."
"edb032e9";"Don't get much better than this.";"Não há nada melhor que isso."
"edca498f";"Ha ha ha!";"Ha ha ha!"
"edd42660";"Unlock the cage.";"Destranque a cela."
"ee00fd90";"You there! Are you interested in lending your fellow citizens a helping hand?";"Ei, você aí! Gostaria de dar uma mãozinha aos seus concidadãos?"
"ee0853d5";"Go to the hard labour camp and release the slaves.";"Vá ao campo de trabalhos forçados e liberte os escravos."
"ee9c36a0";"Last known whereabouts:";"Último paradeiro conhecido:"
"eea7a64a";"That's wonderful, that is.";"Que maravilha!"
"f1a8d878";"Oh, lovely.";"Oh, que lindo."
"f2cb1588";"I've killed people for less!";"Já matei gente por muito menos!"
"f3a7962c";"Well, well, isn't that handsome.";"Ora, ora, que lindo."
"f4ada1e0";"Yes, yes, I like that.";"Sim, sim, eu gosto disso."
"f4e9bbd8";"Ok, that's enough I said!";"Ok, chega, eu disse!"
"f5cb1a41";"You don't wanna make me angry!";"Você não quer me irritar!"
"f5e8b086";"I'm on the verge of writing a very angry song!";"Estou prestes a escrever uma música muito raivosa!"
"f8cc16d1";"Don't be bothering me with that nonsense.";"Não me incomode com essas bobagens."
"f9c7bc24";"Do I look like I'm interested?";"Por acaso pareço interessado?"
"fbc7bf0a";"Save it.";"Poupe-me."
"fbd63562";"*whimper* Oooohh...";"*choramingo* Oooohh..."
"fc6b7350";"Oh, you're off then, are you?";"Ah, então você vai embora, é?"
"fcd1cc56";"Argh! No! Please!";"Argh! Não! Por favor!"
"ffec3226";"Ahh! Noooo, please...";"Ahh! Nãoooo, por favor..."
