Hash;Original;Tradução
"58fc98d6";"Those who had lost family and friends to the Spire found their loved ones awaiting them, confused but miraculously unharmed.";"Aqueles que perderam familiares e amigos para a Torre encontraram seus entes queridos à espera, confusos, mas milagrosamente ilesos."
"59fc9a49";"And with the wish fulfilled, the Hero of Albion returned to land.";"E com o desejo realizado, o Herói de Albion retornou à terra firme."
"611105d2";"Shock.";"Choque."
"615e6484";"In exchange for a very generous sum of gold of course. I would never have found it without you.";"Em troca de uma quantia generosa de ouro, é claro. Eu nunca teria encontrado sem você."
"625a6bb6";"I have dedicated my whole life to its study. May I please have it now?";"Dediquei toda a minha vida ao seu estudo. Posso tê-lo agora?"
"62b30266";"You are now evil enough to use the Threaten expression.";"Você agora é malvado o suficiente para usar a expressão Ameaçar."
"68eadc09";"Is there any greater gift to humanity than digging up old things nobody cares about? What an ignorant time we live in.";"Existe presente maior para a humanidade do que desenterrar coisas antigas que ninguém se importa? Que época ignorante em que vivemos."
"69f03a2f";"Danger, money, excitement, I can offer you all these things... well, I can offer you danger. And some tedium.";"Perigo, dinheiro, emoção, posso te oferecer tudo isso... bem, posso te oferecer perigo. E um pouco de tédio."
"6aea45af";"Will you travel the world to uncover ancient mysteries?";"Você viajará pelo mundo para desvendar mistérios antigos?"
"6bea443f";"Will you face unspeakable danger to collect antiquities?";"Você enfrentará perigos indescritíveis para coletar antiguidades?"
"6d103a3f";"You are now good enough to use the Apologise expression.";"Agora você é bom o suficiente para usar a expressão Pedir Desculpas."
"6f3c4fa8";"Your mana is low. Use mana potions to restore it.";"Sua mana está baixa. Use poções de mana para restaurá-la."
"7147619f";"She reached out for the comfort of the dog's warm fur, ready to take her first steps in a new life.";"Ela estendeu a mão em busca do conforto da pelagem quente do cachorro, pronta para dar seus primeiros passos em uma nova vida."
"7147ad24";"He reached out for the comfort of the dog's warm fur, ready to take his first steps in a new life.";"Ele estendeu a mão em busca do conforto da pelagem quente do cachorro, pronto para dar seus primeiros passos em uma nova vida."
"74f0ec0c";"Find the artifact.";"Encontre o artefato."
"7816435b";"They see before them all possible lives the child might live. Every choice is yet to be made, and no regrets.";"Eles veem diante de si todas as vidas possíveis que a criança poderá viver. Todas as escolhas ainda estão por ser feitas, e não há arrependimentos."
"7c15b388";"I'll be in touch when I need you next.";"Entrarei em contato quando precisar de você novamente."
"7d150ef3";"There's little you can do until I decipher the next location.";"Há pouco que você possa fazer até que eu decifre a próxima localização."
"7e48fb09";"Oh, I've dreamt of this moment since childhood. The mythic Archon's Dream... Thank you for all your help.";"Ah, eu sonhei com este momento desde a infância. O mítico Sonho do Arconte... Obrigado por toda a sua ajuda."
"7f1422f7";"I have yet to locate the next artifact. It could be some time.";"Ainda não localizei o próximo artefato. Pode levar algum tempo."
"814b7098";"I'm so overwhelmed I'm going to write a lengthy academic paper about the whole experience.";"Estou tão impressionada que vou escrever um longo artigo acadêmico sobre toda a experiência."
"831433ee";"Vortex.";"Vórtice"
"897cdb90";"Swords.";"Espadas."
"8baacd1e";"Each day the great black walls grew. Each dawn grew darker in their shadow, and the deeds within the walls grew darker still.";"A cada dia, as grandes muralhas negras cresciam. A cada amanhecer, a escuridão aumentava em sua sombra, e os atos dentro das muralhas se tornavam ainda mais sombrios."
"8caacef1";"As years passed, the Hero's task seemed ever more impossible.";"Com o passar dos anos, a tarefa do Herói parecia cada vez mais impossível."
"8eabb233";"An unloved task slows the passage of time. An eternity passed within the Spire.";"Uma tarefa não apreciada retarda a passagem do tempo. Uma eternidade se passou dentro da Torre."
"91aed8a0";"Lucien remained behind the great white light, Garth remained hidden, and others like the Commandant appeared, all as brutal and powerful as the first.";"Lucien permaneceu atrás da grande luz branca, Garth permaneceu oculto e outros, como o Comandante, apareceram, todos tão brutais e poderosos quanto o primeiro."
"92aceaf0";"And slowly, all thought of freedom or the outside world faded...";"E lentamente, todo pensamento de liberdade ou do mundo exterior desapareceu..."
"95ca09c8";"You are now good enough to use the Laugh expression.";"Agora você já pode usar a expressão de risada."
"9629b888";"Some said that they were a strange couple, others that they saw a story of true love... only time would tell.";"Alguns diziam que eles eram um casal estranho, outros que viam uma história de amor verdadeiro... só o tempo diria."
"972f163c";"On a sunny morning, under a clear sky, the villagers crowded together to witness two people stand and declare their love for each other.";"Numa manhã ensolarada, sob um céu claro, os aldeões se reuniram para testemunhar duas pessoas declararem seu amor uma pela outra."
"9829ce38";"Within every lifetime there are moments of greatness, even perfection, some solitary, but others shared.";"Em cada vida, existem momentos de grandeza, até mesmo de perfeição, alguns solitários, outros compartilhados."
"995015cb";"Your health is low! Do you have any potions or food?";"Sua saúde está baixa! Você tem alguma poção ou comida?"
"9a4e7977";"Your health is critical!";"Sua saúde é crítica!"
"a9246ff5";"Remember: until you choose otherwise, your strikes will hurt innocent bystanders.";"Lembre-se: até que você decida o contrário, seus golpes ferirão inocentes."
"a9ad8909";"While they do a great deal of damage, they are slower than normal weapons.";"Embora causem muito dano, são mais lentas que as armas normais."
"aaae4988";"You have picked up a heavy weapon.";"Você pegou uma arma pesada."
"aad80c6f";"And any who might declare the Hero selfish or callous, any who themselves had lost family, could not deny that given such a choice, they might well have done the same.";"E qualquer um que declarasse o Herói egoísta ou insensível, qualquer um que tivesse perdido familiares, não poderia negar que, diante de tal escolha, também teriam feito o mesmo."
"ab5fff8e";"Please, I must have it.";"Por favor, eu preciso dele."
"abdbbacf";"Yet the story does not end there. Life goes on. Our stories end where we choose.";"Mas a história não termina aí. A vida continua. Nossas histórias terminam onde escolhemos."
"ad65cce7";"It will be worthless to you, only a scholar would truly appreciate it. I assure you the recompense is far more valuable.";"Será inútil para você, apenas um erudito o apreciaria de verdade. Garanto-lhe que a recompensa é muito mais valiosa."
"ada7144b";"Hero, do not go into the light. Fight it!";"Herói, não vá em direção à luz. Lute contra ela!"
"add82ac8";"And with the wish made, the Hero of Albion returned to land, secure in the knowledge that a warm welcome waited at home.";"E com o desejo realizado, o Herói de Albion retornou à terra firme, seguro de que uma calorosa recepção o aguardava em casa."
"ae5f20e0";"I can't allow you to leave with it. You'd have to kill me first.";"Não posso deixar você ir embora com isso. Você teria que me matar primeiro."
"afa71791";"Do not struggle. You must allow yourself to let go.";"Não se debata. Você precisa se permitir relaxar."
"b0a8fc53";"It is not your time yet. Return to us.";"Ainda não é sua hora. Volte para nós."
"b1c02d77";"I have another archaeological adventure for you if you're interested.";"Tenho outra aventura arqueológica para você, se estiver interessado."
"b1ebe400";"You are now evil enough to use the Extort expression.";"Agora você é malvado o suficiente para usar a expressão Extorquir."
"b2bb2e30";"Ready to imperil your person in the name of research again?";"Pronto para colocar sua vida em risco em nome da pesquisa novamente?"
"b3c104d0";"There's more daring exploits in the field of retrieving ancient objects buried in the ground. That is, if you're up for it.";"Existem façanhas mais ousadas no campo da recuperação de objetos antigos enterrados. Isso, claro, se você estiver disposto."
"b4bb523e";"I have another perilous task for you.";"Tenho outra tarefa perigosa para você."
"b5bab298";"Are you here for more exciting trips into the unknown past?";"Você está aqui para mais viagens emocionantes ao passado desconhecido?"
"b6e63218";"Look, I need all the pieces, it's very important.";"Olha, preciso de todas as peças, é muito importante."
"b6e74b0b";"Collect an artifact for the archaeologist?";"Coletar um artefato para o arqueólogo?"
"ba886931";"Time Control.";"Controle do Tempo."
"bbaddea0";"Your appearance is beginning to change to reflect your actions.";"Sua aparência está começando a mudar para refletir suas ações."
"bbca5a9c";"The girl awoke to a familiar face watching over a strange bed.";"A garota acordou com um rosto familiar vigiando uma cama estranha."
"bbd00c96";"The boy awoke to a familiar face watching over a strange bed.";"O garoto acordou com um rosto familiar vigiando uma cama estranha."
"bfd0c951";"Raise Dead.";"Ressuscitar Mortos."
"c6df6e8e";"You are now famous enough to use the Scary Laugh expression.";"Você já é famoso(a) o suficiente para usar a expressão Risada Assustadora."
"c7b11191";"But it did not save him from a crushing defeat at the hands of another Hero, a man he'd never laid eyes on before.";"Mas isso não o salvou de uma derrota esmagadora nas mãos de outro Herói, um homem que ele nunca tinha visto antes."
"c8b2b793";"He could be noble in his way. And even... kind.";"Ele podia ser nobre à sua maneira. E até... gentil."
"c9b6475d";"Such are the consequences of our actions, even in death.";"Essas são as consequências de nossos atos, mesmo na morte."
"cab1166a";"And whatever his good acts, they have been lost under an avalanche of evil deeds, both real and rumoured.";"E quaisquer que tenham sido seus bons atos, eles se perderam sob uma avalanche de más ações, reais e rumores."
"cb084b6b";"You! Are you willing to risk life, limb and more as you quest for the remnants of lost civilisations?";"Você! Está disposto a arriscar a vida, os membros e muito mais em sua busca pelos vestígios de civilizações perdidas?"
"cbb1b513";"Not far from here lies the tomb of a great Hero of another age.";"Não muito longe daqui jaz o túmulo de um grande Herói de outra era."
"cc088b43";"Oh, I suppose you want to know who I am. People are so conventional in this particular era...";"Ah, suponho que você queira saber quem eu sou. As pessoas são tão convencionais nesta época..."
"cd0988d4";"My name is Belle and I'm Albion's foremost archaeologist. Okay? Now will you embark on marvellous adventures in search of ancient artifacts or not?";"Meu nome é Belle e sou a principal arqueóloga de Albion. Certo? Agora, você embarcará em aventuras maravilhosas em busca de artefatos antigos ou não?"
"cdb332b7";"A bandit, it is true... but history has judged him unfairly.";"Um bandido, é verdade... mas a história o julgou injustamente."
"ceb535e8";"Twinblade. His name once inspired fear across Albion.";"Lâmina Gêmea. Seu nome outrora inspirou medo em toda Albion."
"d18341db";"A will to change the world. And to avenge the death that still haunted his every dream.";"Uma vontade de mudar o mundo. E de vingar a morte que ainda assombrava todos os seus sonhos."
"d1839274";"A will to change the world. And to avenge the death that still haunted her every dream.";"Uma vontade de mudar o mundo. E de vingar a morte que ainda assombrava todos os seus sonhos."
"d4b785b2";"Rest well, Twinblade. You played your part.";"Descanse em paz, Twinblade. Você cumpriu seu papel."
"e867cd8b";"You'll have to shoot the switch to go any further.";"Você terá que atirar no interruptor para continuar."
"ed43a683";"Find the ancient treasure.";"Encontre o tesouro antigo."
"ee4a0c4b";"Return to Belle.";"Volte para Belle."
"ef0c2f62";"Chaos.";"Caos."
"ef47d666";"Follow your dog.";"Siga seu cachorro."
"f048a9d1";"Talk to the archaeologist.";"Fale com o arqueólogo."
"f1440fea";"Give the artifact to Belle.";"Entregue o artefato para Belle."
"f15f5556";"You are now famous enough to use the Kiss My Arse expression.";"Você já é famoso o suficiente para usar a expressão "Beija meu traseiro"."
"f245ea90";"Study Belle's note to locate the artifact.";"Estude a nota de Belle para localizar o artefato."
"f2f4453d";"Days later, far from the dark alleys of Bowerstone, life slowly returned to her small, broken body.";"Dias depois, longe dos becos escuros de Bowerstone, a vida lentamente retornou ao seu pequeno corpo debilitado."
"f2f86c78";"Days later, far from the dark alleys of Bowerstone, life slowly returned to his small, broken body.";"Dias depois, longe dos becos escuros de Bowerstone, a vida lentamente retornou ao seu pequeno corpo debilitado."
"f4469cf1";"Dig up the archaeological artifact.";"Desenterre o artefato arqueológico."
"f8a05885";"You are badly wounded. Consume healing potions or food to heal.";"Você está gravemente ferido. Consuma poções ou comida de cura para se curar."
"f90450d0";"Alright then, just stand there ignoring me.";"Muito bem, então fique aí parado me ignorando."
"fc007848";"Inferno.";"Inferno."
"fcd9b606";"You are now famous enough to use the Follow and Wait expression.";"Você agora é famoso o suficiente para usar a expressão Seguir e Esperar."
