Hash;Original;Tradução
"6e6d5642";"That room of yours better be tidy.";"É melhor esse seu quarto estar arrumado."
"6e6d5643";"Look at the scrapes on those knees. Just like me when I was your age.";"Olha os arranhões nesses joelhos. Iguais aos meus quando eu tinha a sua idade."
"6e6d5644";"Stop picking your nose, son. You won't find anything but broken hopes up there...";"Pare de mexer no nariz, filho. Lá em cima você só encontrará esperanças despedaçadas..."
"6e6d5645";"Don't give me any of your lip, boy.";"Não me venha com essa conversa fiada, garoto."
"6e6d5646";"Bet you're a little bandit, ain't ya! Just like I was.";"Aposto que você é um bandidozinho, não é? Igualzinho a mim."
"6e6d5647";"Quickly boy, give me three synonyms for "inquisitive". Or don't they teach you anything at school?";"Rápido, garoto, me dê três sinônimos para "inquisitivo". Ou será que não te ensinam nada na escola?"
"6e6ea373";"I'm afraid it is out of the question, son. You cannot have your own troll and that is final.";"Receio que esteja fora de questão, filho. Você não pode ter seu próprio troll e ponto final."
"71e0a9ab";"That room of yours ain't gonna tidy itself.";"Esse seu quarto não vai se arrumar sozinho."
"71e0a9ac";"You'd better have tied that room of yours.";"É melhor você ter amarrado esse seu quarto."
"71e0a9ad";"Have you been a good girl today? Well, maybe you'll get a nice dessert after dinner.";"Você se comportou bem hoje? Bem, talvez você ganhe uma sobremesa gostosa depois do jantar."
"71e0a9ae";"Have you tidied your room like I asked?";"Você arrumou seu quarto como eu pedi?"
"71e0ed02";"I hope you've finished tidying up your room.";"Espero que você tenha terminado de arrumar seu quarto."
"7ae0b7f9";"Have you tidied your room like I asked?";"Você arrumou seu quarto como eu pedi?"
"7ae0b7fb";"I hope that room of yours is tidy, young lady.";"Espero que seu quarto esteja arrumado, mocinha."
"7ae0b7fe";"Have you tidied your room like I asked?";"Você arrumou seu quarto como eu pedi?"
"7ae0b7ff";"How comes I don't see you playing with your skipping rope anymore?";"Por que não te vejo mais brincando com sua corda de pular?"
"7ae4b048";"What exciting adventures did you go on today, sweetie?";"Que aventuras emocionantes você viveu hoje, meu bem?"
"7b2a0a71";"How are you, daughter?";"Como vai, filha?"
"7b2a0a72";"Ahh, the apple of my eye.";"Ah, a menina dos meus olhos."
"7b2a0a73";"Come over 'ere, girl.";"Vem cá, menina."
"7b2a0a74";"You better not been playin' with boys again!";"É melhor você não ter se envolvido com meninos de novo!"
"7b2a0a75";"What's the matter, sweetie?";"O que foi, querida?"
"7b2a0a77";"What's wrong, dear?";"O que houve, meu bem?"
"7b2b15f2";"Hello, sweetie.";"Olá, querida."
"822a1579";"What's wrong, dear?";"O que foi, querido(a)?"
"822a157a";"What are you doing, baby?";"O que você está fazendo, meu bem?"
"822a157c";"Hello, sweetie.";"Olá, querida."
"822a157d";"Ahh, the apple of my eye.";"Ah, a menina dos meus olhos."
"822a157e";"How do you do, daughter?";"Como vai, filha?"
"822a157f";"You been playin' with boys again, haven't ya?";"Você andou brincando com garotos de novo, não é?"
"822a3985";"Come over 'ere, girl.";"Vem cá, menina."
"82851992";"You're such a cutie pie.";"Você é uma gracinha."
"82851993";"I know you like chocolate, but you can't have any now.";"Eu sei que você gosta de chocolate, mas não pode comer agora."
"82851994";"Remember, tonight I'm going to quiz you about the difference between experience and inference.";"Lembre-se, hoje à noite vou te testar sobre a diferença entre experiência e inferência."
"82851995";"You got to get youself an education, not like your old man.";"Você precisa estudar, não como seu pai."
"828535f0";"No daughter of mine's running round the street like some sort of animal.";"Nenhuma das minhas filhas anda por aí correndo pela rua como um animal."
"8c4d88a9";"I suppose you could save up for a new doll if you wanted to.";"Acho que você poderia juntar dinheiro para comprar uma boneca nova, se quisesse."
"8c4d88ad";"Are you sure you don't want a maid of your own, my perfect little girl?";"Tem certeza de que não quer uma empregada só para você, minha garotinha perfeita?"
"8c4d88ae";"Oh no, no daughter of mine is playing with peasant children!";"Oh, não! Nenhuma filha minha vai brincar com crianças camponesas!"
"8c4d88af";"What you mean you wanna have another bath? You had one not three months ago!";"Como assim você quer tomar outro banho? Você já tomou um há menos de três meses!"
"8c51ea82";"You can read and write already?! Can't believe you're my kid sometimes...";"Você já sabe ler e escrever?! Às vezes, nem acredito que você é minha filha..."
"8d852ac2";"I think you've had enough chocolate for one week.";"Acho que você já comeu chocolate o suficiente por uma semana."
"8d852ac3";"Don't you pull your tongue out at me, young girl.";"Não mostre a língua para mim, mocinha."
"8d852ac4";"I know you like chocolate, but you can't have any now.";"Eu sei que você gosta de chocolate, mas não pode comer agora."
"8d852ac5";"Don't talk back to me. You know I don't like lip.";"Não me responda. Você sabe que eu não gosto de desaforo."
"8d88c050";"You're not playing till you've done your chores.";"Você não vai brincar até terminar suas tarefas."
"8e0b263b";"Don't make so much noise in the morning, girl. Your dad usually has a headache.";"Não faça tanto barulho de manhã, menina. Seu pai geralmente tem dor de cabeça."
"8e0b263c";"You've got to help round the house now your mother's working.";"Agora que sua mãe está trabalhando, você precisa ajudar nas tarefas de casa."
"8e0b263d";"You'll be growing out of those clothes in no time.";"Logo essas roupas vão ficar pequenas."
"8e0b263e";"Honestly, you've hardly grown at all lately. I blame your mother.";"Sinceramente, você quase não cresceu ultimamente. A culpa é da sua mãe."
"8e0ccfad";"Honestly, you've hardly grown at all lately. I blame your mother.";"Sinceramente, você quase não cresceu ultimamente. A culpa é da sua mãe."
"970b3409";"Honestly, you've hardly grown at all lately. I blame your father.";"Honestamente, você quase não evoluiu ultimamente. A culpa é do seu pai."
"970b340b";"You'll have to help me around the house soon, you know.";"Você vai ter que me ajudar em casa logo, sabia?"
"970b340e";"I wish I was still your age. It's not easy being a mother you know.";"Eu queria ter a sua idade de novo. Não é fácil ser mãe, sabia?"
"970b340f";"Whose mummy's little girl?";"De quem é a filhinha da mamãe?"
"970bb888";"Has that little cough cleared up now, sweetie?";"Essa tosse passou, meu bem?"
"b824fd31";"If you behave we can go shoe shopping, okay?";"Se você se comportar, podemos ir comprar sapatos, ok?"
"b824fd34";"Your said hi to your dad, sweetie?";"Você cumprimentou seu pai, querida?"
"b824fd36";"Best make the most of your father while he's still around. Might be off on a quest soon.";"Aproveite ao máximo seu pai enquanto ele ainda está por perto. Ele pode partir em breve."
"b824fd37";"Did they give you much homework this week, darling?";"Te deram muita lição de casa esta semana, querida?"
"b82540a0";"I'm not sure when your dad will be leaving again, dear.";"Não sei quando seu pai vai embora de novo, querida."
"bd2504d1";"You finished all your homework for today?";"Você terminou toda a sua lição de casa hoje?"
"bd2504d5";"You hurry and grow up, girl. We need someone else working in this family.";"Se apresse e cresça, menina. Precisamos de mais alguém trabalhando nesta família."
"bd2504d6";"I'm not sure when your mum will be leaving again, dear.";"Não sei quando sua mãe vai embora de novo, querida."
"bd2504d7";"I'm not sure when your mum will be leaving again, dear.";"Não sei quando sua mãe vai embora de novo, querida."
"bd25485f";"Did you do all your homework last night?";"Você fez toda a sua lição de casa ontem à noite?"
"cb91d0c9";"You scrubbed behind those ears this morning, girl?";"Você esfregou atrás das orelhas hoje de manhã, menina?"
"cb91d0cd";"I don't want you playing with those kids too much. They're a bad crowd.";"Não quero que você brinque muito com aquelas crianças. Elas são uma turma perigosa."
"cb91d0ce";"Where we you this morning, sweetie? Playing with your friends?";"Onde estávamos você hoje de manhã, querida? Brincando com seus amigos?"
"cb91d0cf";"I bet you can already read better than me, can't you, sweetie.";"Aposto que você já lê melhor do que eu, não é, meu bem?"
"cb922aa0";"If you're really good I'll you read a nice story tonight, sweetie.";"Se você se comportar bem, eu te conto uma história legal hoje à noite, meu bem."
"d691e279";"Where's that mother of yours got to?";"Onde foi parar sua mãe?"
"d691e27c";"I don't want you playing after dark, do you hear?";"Não quero você brincando depois que escurece, entendeu?"
"d691e27e";"How is my little crumpet?";"Como está meu docinho?"
"d691e27f";"Honestly, sweetie, sometimes you show no common sense at all.";"Sinceramente, querida, às vezes você não tem o menor bom senso."
"d697e61b";"I bet you can already read better than me, can't you, sweetie.";"Aposto que você já lê melhor do que eu, não é, querida?"
"ed406e8b";"You been playing with your friends today?";"Você brincou com seus amigos hoje?"
"ed406e8c";"You help your mother with the shopping yet?";"Você já ajudou sua mãe com as compras?"
"ed406e8d";"Are you sure you finished all your breakfast this morning?";"Tem certeza de que terminou todo o seu café da manhã hoje?"
"ed406e8e";"You need to do all your homework before you can play with your friends.";"Você precisa fazer toda a sua lição de casa antes de poder brincar com seus amigos."
"ed41aa6f";"You need to do all your homework before you can play with your friends.";"Você precisa fazer toda a sua lição de casa antes de poder brincar com seus amigos."
"ef30a171";"No leaving food on your plate tonight. You know what your dad says.";"Nada de deixar comida no prato hoje. Você sabe o que seu pai diz."
"ef30a172";"Remember to brush your teeth tonight, son.";"Lembre-se de escovar os dentes hoje, filho."
"ef30a174";"Have you been playing with your friends, son?";"Você tem brincado com seus amigos, filho?"
"ef30a175";"I hope that isn't dirt under your fingernails, young man.";"Espero que isso não seja sujeira debaixo das suas unhas, rapaz."
"ef30a176";"And what would my little prince like to do now?";"E o que meu pequeno príncipe gostaria de fazer agora?"
"ef30a177";"I hope ye beat the snot outta that bully. Can't let 'em push you 'round.";"Espero que você tenha dado uma surra naquele valentão. Não deixe que te intimidem."
"ef34d42c";"You've made a mess of those pants already, have you?";"Você já sujou essas calças, não é?"
"f0492cb1";"Yer my little boy, aren't ya? Yes you are!";"​​Você é meu filhinho, não é? Sim, você é!"
"f0492cb2";"Where'd you get those shoe-laces? You didn't steal them, did you?";"Onde você conseguiu esses cadarços? Você não os roubou, né?"
"f0492cb6";"Have you finished your sandwich?";"Você terminou seu sanduíche?"
"f0492cb7";"No, your friends can't sleep over tonight.";"Não, seus amigos não podem dormir aqui hoje."
"f04a7eb8";"Now, don't get those shoes dirty!";"Agora, não suje esses sapatos!"
"f6407cd9";"You need to do all your homework before you can play with your friends.";"Você precisa fazer toda a sua lição de casa antes de poder brincar com seus amigos."
"f6407cdb";"Do you want me to tell your father about what you did? Well, behave.";"Você quer que eu conte ao seu pai o que você fez? Então se comporte."
"f6407cde";"Did you do all your homework like I asked?";"Você fez toda a sua lição de casa como eu pedi?"
"f6407cdf";"How high can you count? Higher than me, I bet, can't you girl?";"Até que número você consegue contar? Mais alto do que eu, aposto, não é, garota?"
"f643b4ee";"You better not be doing anything naughty when I'm not looking.";"É melhor você não fazer nada de errado quando eu não estiver olhando."
"f830af59";"And what would my little prince like to do now?";"E o que meu pequeno príncipe gostaria de fazer agora?"
"f830af5a";"I hope that isn't dirt under your fingernails, young man.";"Espero que isso não seja sujeira debaixo das suas unhas, rapaz."
"f830af5b";"You've made a mess of those trousers already, have you?";"Você já sujou essas calças, não é?"
"f830af5c";"I hope ye beat the snot outta that bully. Can't let 'em push you 'round.";"Espero que você tenha dado uma surra naquele valentão. Não pode deixar que te intimidem."
"f830af5d";"Remember to brush your teeth tonight, boy.";"Lembre-se de escovar os dentes hoje à noite, garoto."
"f830af5f";"No leaving food on your plate tonight. You know what your mum says.";"Nada de deixar comida no prato hoje à noite. Você sabe o que sua mãe diz."
"f8323498";"Have you been playing with your friends, son?";"Você estava brincando com seus amigos, filho?"
