Hash;Original;Tradução
"2dc76dd4";"Everything was going so well, and then... it all started going wrong. then it went well again for a while. But now it's worse than ever.";"Tudo estava indo tão bem, e então... tudo começou a dar errado. Depois, melhorou por um tempo. Mas agora está pior do que nunca."
"324ad1ca";"Drowning sorrows. It's all we can do,";"Afogando as mágoas. É tudo o que podemos fazer,"
"324ad1cb";"Poor Betsy... We had her eighteen years and now she's gone. My lovely horse.";"Coitada da Betsy... Tivemos ela por dezoito anos e agora ela se foi. Minha querida égua."
"324ad1cc";"I still can't get over it. What does he see in her anyway?";"Ainda não consigo superar isso. O que ele vê nela, afinal?"
"324ad1cd";"My best friend moved to some rotten town last week. Left here all alone. The cow.";"Minha melhor amiga se mudou para uma cidadezinha horrível semana passada. Me deixou aqui sozinha. A vaca."
"32519148";"I though drinking would make me less sad. Didn't work.";"Achei que beber me deixaria menos triste. Não funcionou."
"36c59a29";"I could have been an architect but I never had the chance.";"Eu poderia ter sido arquiteto, mas nunca tive a chance."
"36c59a2b";"What is there to be happy about? Tell me. Please.";"O que há para ser feliz? Diga-me. Por favor."
"36c59a2e";"No matter how much I drink, my life just doesn't seem to get any better.";"Não importa o quanto eu beba, minha vida simplesmente não melhora."
"36c59a2f";"Oh, bleeding heck why does everything happen to me?";"Ah, droga, por que tudo acontece comigo?"
"36c6a74e";"I just want the day to be over...";"Só quero que o dia acabe..."
"5f988e42";"It's sad really, isn't it? The way we turn to drink all the time?";"É triste mesmo, não é? O jeito como recorremos à bebida o tempo todo?"
"5f988e43";"That's funny that thing on your head.";"Que engraçado esse negócio na sua cabeça."
"5f988e44";"Have you tried the Jack of Blades cocktail? They don't make it with razorblades anymore, thank goodness.";"Já experimentou o coquetel Jack of Blades? Ainda bem que não fazem mais com lâminas de barbear."
"5f988e45";"Anyone seen my marbles?";"Alguém viu minhas bolinhas de gude?"
"5f9902a1";"This place used to be called the Reaper's Bowels. Wait, no, that was somewhere else. This was called Dung Juice. Not sure why they changed it.";"Este lugar costumava se chamar Entranhas do Ceifador. Espera, não, esse era outro lugar. Aqui se chamava Suco de Esterco. Não sei por que mudaram o nome."
"62d3b6fb";"What's the point of getting up in the morning.";"Qual o sentido de levantar da cama de manhã?"
"62d3b6fc";"<sighs> Beer, you're all I have.";"<sighs> Cerveja, você é tudo o que eu tenho."
"62d3b6fd";"I was hoping sitting here among drunks would make me feel better, but it's not really working.";"Eu esperava que estar aqui no meio de bêbados me fizesse sentir melhor, mas não está funcionando."
"62d3b6fe";"I don't know where it's gone. I must have left it in the cart.";"Não sei onde foi parar. Devo ter deixado no carrinho."
"62d48501";"I've been looking for the answer at the bottom of a glass. Apparently the answer is "made in Bowerstone".";"Tenho procurado a resposta no fundo de um copo. Aparentemente, a resposta é "made in Bowerstone"."
"639e26d1";"I wonder what I should order next...";"O que será que devo pedir agora?"
"639e26d2";"Oh, my father will be rolling in his grave to think of his little princess frequenting such a place.";"Ah, meu pai vai se revirar no túmulo ao pensar em sua princesinha frequentando um lugar desses."
"639e26d3";"There used to be a much better pub here, years ago.";"Antigamente havia um pub muito melhor aqui."
"639e26d4";"How drunk are you? Not drunk enough I bet.";"Quão bêbado você está? Aposto que não o suficiente."
"639e26d5";"Oh hello, how's everything? Fancy getting rat-arsed?";"Olá, tudo bem? Que tal uma bebedeira?"
"639e26d7";"Honestly, you'd think they'd clean these tables once in a while.";"Sinceramente, você pensaria que eles limpariam essas mesas de vez em quando."
"63a1c2b9";"I think I'll get ever so slightly sozzled today.";"Acho que vou ficar um pouquinho bêbado hoje."
"6a989ff2";"Nothing better than a pixie-dust cocktail.";"Nada melhor que um coquetel de pó de fada."
"6a989ff3";"Does the ale taste a bit weird to you today?";"A cerveja está com um gosto estranho hoje?"
"6a989ff4";"It's like I was saying... oh, what was I saying?";"É como eu estava dizendo... ah, o que eu estava dizendo mesmo?"
"6a989ff5";"They could put some snacks on the table, don't you think?";"Eles poderiam colocar alguns petiscos na mesa, não acha?"
"6a99f2c6";"Have you read the beer mats? Oh that's right, there aren't any.";"Você leu os porta-copos? Ah, é verdade, não tem nenhum."
"6a9e31d9";"The bar keeper here is inscrutable. Me, I'm more of a scrutable person really.";"O barman daqui é enigmático. Eu, por outro lado, sou mais fácil de entender."
"6a9e31da";"Hey, how are you? Drowning your sorrows are you?";"E aí, tudo bem? Afogando as mágoas?"
"6a9e31dc";"This is a great place to get drunk and meet people. But mostly to get drunk.";"Este é um ótimo lugar para beber e conhecer gente. Mas principalmente para ficar bêbado."
"6a9e31dd";"It does one good to congregate with the lower classes on occasion.";"Faz bem se reunir com as classes mais baixas de vez em quando."
"6a9e31de";"I am not drunk. Not even remotely so. Not one jot I tell you.";"Não estou bêbado. Nem um pouco. Nem um pouco, eu te digo."
"6a9e31df";"Hey, how are you? Drowning your sorrows are you?";"Ei, como vai? Afogando as mágoas, é?"
"6a9fc027";"Hey, ain't seen you around here for a while. Been giving the old liver a rest have you?";"Ei, faz tempo que não te vejo por aqui. Você tem dado um descanso ao seu fígado, não é?"
"6bd3c4c9";"Oh, no, I don't know where to live. A tree fell on the house and squashed the lot.";"Oh, não, não sei onde morar. Uma árvore caiu na casa e destruiu o terreno."
"6bd3c4cb";"I miss the cocktails they used to have here. I miss them so much...";"Sinto falta dos coquetéis que costumavam servir aqui. Sinto tanta falta deles..."
"6bd3c4ce";"I just wish... I just wish things were different. maybe a drink will help.";"Eu só queria... Eu só queria que as coisas fossem diferentes. Talvez uma bebida ajude."
"6bd3c4cf";"<sighs>";"<sighs>"
"6bd6481f";"<sighs>";"<sighs>"
"6ef93cb9";"Smell that? Sweat, vomit and alcohol. It's what a good inn's all about.";"Sentindo esse cheiro? Suor, vômito e álcool. É o que define uma boa pousada."
"6ef93cbd";"This is as good a place to get blathered as any.";"Este é um ótimo lugar para se embebedar."
"6ef93cbe";"Ever tried hobbes' water? It really stings the throat.";"Já experimentou a água de Hobbes? Arde mesmo na garganta."
"6ef93cbf";"You know what I always say? You don't?? Well... I can't remember myself!";"Sabe o que eu sempre digo? Não sabe?? Bem... nem eu me lembro!"
"6efb40f4";"I'll never forget the night they opened this place. Well, I'll never forget the beginning of that night anyway.";"Nunca me esquecerei da noite em que abriram este lugar. Bem, pelo menos nunca me esquecerei do começo daquela noite."
"793d6a79";"Maybe if I drink enough I'll forget who I am.";"Talvez se eu beber bastante, eu me esqueça de quem sou."
"793d6a7a";"Why? Oh why, oh why?";"Por quê? Oh, por que, oh, por que?"
"793d6a7b";"Oh woe and misery.";"Oh, ai de mim e da miséria."
"793d6a7d";"One wonders at times if life is even worth living...";"Às vezes, a gente se pergunta se a vida vale a pena..."
"793d6a7e";"Oh, this place is so depressing.";"Oh, este lugar é tão deprimente."
"793d6a7f";"I've never been so lonely in my life. It's only this beer that keeps me happy";"Nunca me senti tão sozinho na minha vida. Só esta cerveja me mantém feliz"
"793f5809";"The good thing about being so sad is that I can keep topping up my pint with tears. It's a real saver.";"A vantagem de estar tão triste é que posso continuar enchendo meu copo com lágrimas. É uma verdadeira salvação."
"79f94de9";"I think I'm sitting on a splinter. Oh well.";"Acho que estou sentado em uma farpa. Ah, bem."
"79f94dec";"I think I'll just sit here, getting quietly drunk. And maybe then noisily drunk.";"Acho que vou ficar aqui sentado, bebendo em silêncio. E talvez depois, fazendo barulho."
"79f94dee";"I have a lot of memories here. Would be nice to get them back some day.";"Tenho muitas lembranças daqui. Seria bom poder revivê-las algum dia."
"79f94def";"I never thought I'd become a pub regular. But it turns out these drinks are addictive.";"Nunca pensei que me tornaria um frequentador assíduo de bares. Mas descobri que essas bebidas são viciantes."
"79f96347";"You know that's really funny because my middle name's Simon.";"Sabe que isso é engraçado? Meu nome do meio é Simon."
"843d7ba9";"I can't believe they don't sell Crucible peanuts here... <sighs>";"Não acredito que não vendam amendoins Crucible aqui... <sighs>"
"843d7baa";"I'm too sad to drink. Oh, who am I kidding? I'm never too anything to drink.";"Estou triste demais para beber. Ah, quem eu quero enganar? Nunca estou triste demais para beber nada."
"843d7bab";"<sighs> Not even this squalid house of indignity can ease my sorrows.";"<sighs> Nem mesmo esta casa imunda de indignidade pode aliviar minhas mágoas."
"843d7bac";"<sighs>";"<sighs>"
"843d7bae";"<whimper> hic!";"<whimper> Soluço!"
"843d7baf";"The only problem with beer is that it doesn't drown my sorrows quite fast enough.";"O único problema com a cerveja é que ela não afoga minhas mágoas rápido o suficiente."
"843e6ac5";"I can't believe it. I can't believe how something as devastating as this could happen.";"Não consigo acreditar. Não consigo acreditar que algo tão devastador quanto isso possa acontecer."
"b1072ebb";"Fancy a game of cards? Not that I have any cards...";"Que tal uma partida de cartas? Não que eu tenha cartas..."
"b1072ebc";"I've got something in my shoe. Oh wait, it's my foot.";"Tem alguma coisa no meu sapato. Ah, espera, é no meu pé."
"b1072ebd";"Maybe I'll open my own pub one day...";"Quem sabe um dia eu abra meu próprio pub..."
"b1072ebe";"And the horse said no because I've only got three.";"E o cavalo disse não porque eu só tenho três."
"b10c73b5";"I ate a big breakfast today, getting my stomach ready for some serious drinking.";"Tomei um café da manhã reforçado hoje, preparando meu estômago para beber bastante."
"ba073c89";"It's your round, isn't it? I'm sure I got the last one.";"É a sua vez de pagar, não é? Tenho certeza de que paguei a última."
"ba073c8b";"I forgot my cards at home. We'll just have to sit here in silence I'm afraid.";"Esqueci minhas cartas em casa. Receio que teremos que ficar aqui em silêncio."
"ba073c8e";"Isn't thirst a funny thing?";"A sede não é uma coisa engraçada?"
"ba073c8f";"If you're going to waste life anywhere in might as well be here.";"Se você vai desperdiçar a vida em algum lugar, que seja aqui."
"ba0865fe";"I've forgotten what I was going to say.";"Esqueci o que ia dizer."
"c7727539";"They say this place is built on a drunkards' burial ground. At night the spirits come out. Ha ha!";"Dizem que este lugar foi construído sobre um cemitério de bêbados. À noite, os espíritos saem. Ha ha!"
"c772753a";"Have you tried this stuff? Makes you glad to be alive, dunnit?";"Você já experimentou isso? Faz você se sentir feliz por estar vivo, não é?"
"c772753b";"I do not usually carouse with the commoners in these establishments. But I am nothing if not adventurous.";"Normalmente não me misturo com os plebeus nesses estabelecimentos. Mas, se tem uma coisa que eu gosto, é aventura."
"c772753d";"I don't know what I'm doing here. I have much finer wines than this in my basement you know.";"Não sei o que estou fazendo aqui. Tenho vinhos muito melhores do que este na minha adega, sabia?"
"c772753e";"You come to this pub often?";"Você vem a este bar com frequência?"
"c772753f";"Have you tried this stuff? Makes you glad to be alive, dunnit?";"Já experimentou isto? Te faz feliz por estar vivo, não é?"
"c772ab4a";"I started drinking when I was twelve. Never looked back. Mostly because I got this nasty neck injury from falling down so much.";"Comecei a beber aos doze anos. Nunca me arrependi. Principalmente porque sofri uma lesão horrível no pescoço de tanto cair."
"d2728669";"So how have things been going for you?";"E aí, como vão as coisas?"
"d272866a";"Having a drink?";"Tomar um drinque?"
"d272866b";"I find it most odd that there are no olives in the drinks they serve here.";"Acho muito estranho que não haja azeitonas nas bebidas servidas aqui."
"d272866c";"What I like about this place is that it's smoke free.";"O que eu gosto neste lugar é que é livre de fumo."
"d272866f";"Did you see that fellow juggling knives the other day? I hear they didn't manage to find his third finger.";"Você viu aquele cara fazendo malabarismo com facas outro dia? Ouvi dizer que não conseguiram encontrar o terceiro dedo dele."
"fc1c6711";"I hope it's right what they say about alcohol and drowning sorrows...";"Espero que seja verdade o que dizem sobre álcool e afogar as mágoas..."
"fc1c6712";"I've been told if you consume enough beverages you can forget your woes. Is it true? I hope so.";"Me disseram que se você beber bastante, pode esquecer seus problemas. É verdade? Espero que sim."
"fc1c6713";"Maybe if I drink enough the pain will go away.";"Talvez se eu beber bastante a dor passe."
"fc1c6714";"Everything is just so wrong right now... <sighs>";"Tudo está tão errado agora... <sighs>"
"fc1c6715";"It's just... It's just so sad... *gulp* I don't know what to do about it! Oh!";"É tão... É tão triste... *engole em seco* Eu não sei o que fazer! Oh!"
"fc1c6717";"It's just so... so sad. I still can't believe it. How could they cancel the quiz night?";"É tão... tão triste. Eu ainda não consigo acreditar. Como eles puderam cancelar a noite de quiz?"
"fc1f7f1f";"Maybe drinking will solve my problems...";"Talvez beber resolva meus problemas..."
