Hash;Original;Tradução
"2c18dd19";"You want trouble? You got it! Guaaaaaards!";"Quer encrenca? Você conseguiu! Guardas!"
"2c18dd1a";"Only one way to deal with people like you! Guards!";"Só há uma maneira de lidar com gente como você! Guardas!"
"2c18dd1b";"You have tested my patience enough! Guards!";"Você já testou minha paciência o suficiente! Guardas!"
"2c18dd1d";"I warned you, did I not? Guards!";"Eu avisei, não avisei? Guardas!"
"2c18dd1e";"Still here?! The guards will sort you out!";"Ainda aqui?! Os guardas vão dar um jeito em você!"
"2c18dd1f";"I'll be calling the guards now I'm afraid.... Guaaaaaaaaaaaaaaaaaaaards!";"Receio que terei que chamar os guardas agora... Guardas!"
"2c19c3b8";"That's it, the guards will deal with you!";"Chega, os guardas vão lidar com você!"
"2ea4a78a";"gurgle gurgle ha ha.";"gorgolejo gorgolejo ha ha."
"325b190a";"Waaaah! Whimper.... Waaaah!";"Uau! Gemido... Uau!"
"34456e11";"Gurgle gurgle.";"Gluglu gluglu."
"34533964";"Wah! Wah! Waaaaaaaaaaaah!";"Buá! ... Ela sai em missões e me traz presentes!"
"349b7d36";"Gurgle gurgle.";"Gargarejo."
"34ab1452";"Would you mind leaving, please?";"Você se importaria de ir embora, por favor?"
"34ab1453";"I think it's time you went.";"Acho que está na hora de você ir."
"34ab1454";"You do realize that this isn't your house, right?";"Você sabe que esta não é a sua casa, né?"
"34ab1455";"I don't like people trespassing my own house, so why don't you just go?";"Não gosto que invadam minha casa, então por que você simplesmente não vai embora?"
"34ab1456";"The last time I checked this house was still mine... So get out.";"Da última vez que verifiquei, esta casa ainda era minha... Então, saia."
"34ab1457";"I politely ask you to leave my house.";"Peço educadamente que você se retire da minha casa."
"34b571ea";"I would appreciate you leaving now. Thank you.";"Agradeceria se você se retirasse agora. Obrigado."
"3718ee49";"The guards it is then!";"Então, chamem os guardas!"
"3718ee4a";"That's it, I'm getting the guards!";"Isso mesmo, vou chamar os guardas!"
"3718ee4b";"Right, I shall not put up with this any longer. Guards!";"Certo, não vou tolerar isso por mais tempo. Guardas!"
"3718ee4c";"You should have heeded my warnings. Guards!";"Você deveria ter dado ouvidos aos meus avisos. Guardas!"
"3718ee4e";"That's it, I'm getting the guards!";"Chega, vou chamar os guardas!"
"3718ee4f";"You leave me no choice, I'm calling the guards!";"Você não me deixa escolha, vou chamar os guardas!"
"3719fd44";"I've been very tolerant... Until now. Guards!";"Eu fui muito tolerante... Até agora. Guardas!"
"377aa318";"Boohoo waaaah!";"Buáááááá!"
"3b9e34b1";"That does it! Guards!";"Chega! Guardas!"
"3b9e34b2";"I did warn you! Guaaaards!";"Eu avisei! Guardas!"
"3b9e34b3";"I've had it. I'm getting the guards!";"Chega! Vou chamar os guardas!"
"3b9e34b4";"I'll get the guards on you!";"Vou chamar os guardas!"
"3b9e34b5";"Ha! You think I'll let you get away with this? Guuaaaaaaaards, quick!";"Ha! Acha que vou deixar você escapar impune? Guardas, rápido!"
"3b9e34b7";"I warned you! Guaaaards!";"Eu avisei! Guardas!"
"3ba45a47";"I've had enough! Guards!";"Chega! Guardas!"
"3fab2582";"This isn't a boarding house. I'm afraid you'll have to leave.";"Isto não é uma pensão. Receio que você terá que ir embora."
"3fab2583";"We don't rent beds out here. You'll have to go somewhere else.";"Não alugamos camas aqui. Você terá que ir para outro lugar."
"3fab2584";"If it's the brothel you're looking for, you got the wrong place. Please leave.";"Se você está procurando um bordel, está no lugar errado. Por favor, saia."
"3fab2585";"Why don't you head on to your own place?";"Por que você não vai para o seu próprio lugar?"
"3fab2586";"Got us confused with an inn or a brothel. Either way you're in the wrong place.";"Você nos confundiu com uma pousada ou um bordel. De qualquer forma, você está no lugar errado."
"3fab2587";"You must have us confused with an inn. Kindly leave now.";"Você deve estar nos confundindo com uma pousada. Por favor, saia agora."
"3fb09f95";"I'm afraid you are in the wrong house. If you could please depart now.";"Receio que você esteja na casa errada. Por favor, retire-se agora."
"3fd80ea3";"Waaaah! Whimper.... Waaaah!";"Buááá! Choraminga... Buááá!"
"429e3fb9";"That's it! Guaaaards!";"É isso aí! Guardas!"
"429e3fba";"Guards! Guards!";"Guardas! Guardas!"
"429e3fbc";"I warned you! Guards!";"Eu avisei! Guardas!"
"429e3fbd";"Very well! Guards!";"Muito bem! Guardas!"
"429e3fbe";"I will tolerate this no longer! Guards!";"Não tolerarei mais isso! Guardas!"
"429e3fbf";"It's the guards for you!";"São os guardas para você!"
"42a79e5c";"I'm getting the guards!";"Vou chamar os guardas!"
"45665a19";"Waaaah! Whimper.... Waaaah!";"Uau! Choramingo... Uau!"
"45e6e43b";"Gurgle gurgle.";"Borbulho, borbulho."
"46eb91b1";"Every little bit helps.";"Toda ajuda é bem-vinda."
"46eb91b3";"Got any food you can spare?";"Tem alguma comida que possa doar?"
"46ec3522";"Been living on the streets for years, you know.";"Morando nas ruas há anos, sabia?"
"48ad6e28";"gurgle gurgle ha ha.";"gurgle gurgle ha ha."
"4b60d6a4";"Gurgle gurgle.";"Gluglu gluglu."
"4deb9cb5";"Got no work, no home, no hope.";"Sem trabalho, sem casa, sem esperança."
"4deb9cb6";"Please, help a poor fella out.";"Por favor, ajudem um pobre coitado."
"4deeed07";"Surely you can spare a bit of change.";"Certamente vocês podem me dar um trocado."
"508a8da2";"Wah! Wah! Waaaaaaaaaaaah!";"Uau! Uau! Uaaaaaaaaaaaah!"
"6027198e";"Boohoo waaaah!";"Buááááááá!"
"639abad9";"Anything you can give. I promise to spend it on food.";"Qualquer coisa que você possa dar. Prometo gastar com comida."
"648fb28d";"Gold coin anyone?";"Alguém quer uma moeda de ouro?"
"648fb28e";"Got seventeen kids to feed, and no benefits.";"Tenho dezessete filhos para alimentar e nenhum benefício."
"64900710";"Please, anything you can spare.";"Por favor, qualquer coisa que você puder doar."
"653b449a";"gurgle gurgle ha ha.";"gurgle gurgle ha ha."
"684d97b6";"Goo hee hee!";"Hihihi!"
"6aef977b";"Share the wealth, people.";"Compartilhem a riqueza, pessoal."
"6afc9486";"Please, be charitable.";"Por favor, sejam generosos."
"6d8fc0d9";"Spare some change?";"Tem algum trocado?"
"6d8fc0db";"Help a homeless person?";"Ajudar um morador de rua?"
"6d90157a";"Please. Haven't eaten for a week.";"Por favor. Não como há uma semana."
"6f0848f2";"Homelessness is not a disease.";"Morar na rua não é uma doença."
"6f0848f3";"I just need a bit of extra gold. Please?";"Só preciso de um pouco de ouro extra. Por favor?"
"6f08b05c";"I throw myself on your good will.";"Eu me entrego à sua boa vontade."
"73efa54f";"Surely you've got something to spare. Come on!";"Certamente você tem algo sobrando. Vamos lá!"
"73f112e6";"I had it all once. Now I've got nothin'.";"Eu já tive tudo. Agora não tenho nada."
"7a085a22";"Any donation will be appreciated.";"Qualquer doação será bem-vinda."
"7a085a23";"Alms! Alms for the poor!";"Esmolas! Esmolas para os pobres!"
"7a0aded4";"Please, my kids are hungry.";"Por favor, meus filhos estão com fome."
"81594af9";"Come on, give me some dough.";"Vamos lá, me dê um pouco de dinheiro."
"8159da80";"Hand over some gold already.";"Me dê um pouco de ouro logo."
"83187b72";"I'll be thankful the rest of my days if you can spare a little something.";"Serei grato pelo resto da minha vida se você puder me dar um pouquinho."
"83187b73";"I just need enough to buy a loaf of bread.";"Só preciso do suficiente para comprar um pão."
"831938e8";"I've had nothing but roasted pebbles all week.";"Só comi pedrinhas assadas a semana toda."
"8ad560b8";"Goo hee hee!";"Goo hi hi!"
"8c44287d";"This could happen to you too.";"Isso também pode acontecer com você."
"8c44287e";"Oh, to sleep on a real bed.";"Ah, como seria bom dormir em uma cama de verdade."
"8c479b3e";"I'm just a poor woman down on her luck.";"Sou apenas uma pobre mulher sem sorte."
"8c595c29";"Come on, don't be stingy.";"Vamos lá, não seja mesquinho."
"8c6052e0";"Gimme some gold.";"Me dê um pouco de ouro."
"8e188ca2";"Please, just a few coins to see me to the end of the week.";"Por favor, só algumas moedas para me ajudar a chegar ao fim da semana."
"8e188ca3";"Please, there must be something you can give me.";"Por favor, deve haver algo que você possa me dar."
"8e1a2e31";"Any little bit will help.";"Qualquer quantia ajuda."
"8eca19d1";"You should really go now.";"Você deveria ir agora."
"8eca19d2";"I would really appreciate it if you left.";"Eu agradeceria muito se você fosse embora."
"8eca19d6";"You must have somewhere else to go?";"Você deve ter outro lugar para ir?"
"8eca19d7";"About time you left, innit?";"Já estava na hora de você ir embora, não é?"
"8eca2bb0";"Would you kindly get out?";"Por favor, saia."
"95443649";"I just need some shelter for the night.";"Só preciso de um abrigo para passar a noite."
"9544364b";"Please, find some kindness.";"Por favor, tenha um pouco de bondade."
"95446d0c";"I'm an honest citizen. Just need a little help.";"Sou um cidadão honesto. Só preciso de um pouco de ajuda."
"97ca283b";"Go, will you?";"Vai embora, por favor?"
"97ca283c";"What you wanna hang around here for?";"Por que você quer ficar aqui?"
"97ca283d";"It would be nice if you left now.";"Seria bom se você fosse embora agora."
"97ca283f";"How about you leave now?";"Que tal você ir embora agora?"
"97cbec2c";"Go away will you?";"Vai embora, por favor?"
"97e0c1ce";"Please, help a woman down on her luck.";"Por favor, ajude uma mulher em apuros."
"97e0c1cf";"With your help I could get back on my feet. I could get my life back.";"Com a sua ajuda, eu poderia me reerguer. Eu poderia ter minha vida de volta."
"97e2837e";"Find some kindness in your heart.";"Encontre um pouco de bondade em seu coração."
"9cfff6ce";"Goo hee hee!";"Goo hi hi!"
"a2e0d37f";"You think I enjoy living on the street?";"Você acha que eu gosto de viver na rua?"
"a2e1657b";"Used to have a job, a house, a family. Now I've got nothing.";"Eu tinha um emprego, uma casa, uma família. Agora não tenho nada."
"a45d722b";"You're under arrest, trespasser!";"Você está preso, invasor!"
"a45ee641";"Nobody trespasses on my watch!";"Ninguém invade meu território!"
"a6ed2605";"I can't remember what food tastes like.";"Não me lembro do gosto da comida."
"a6ed2607";"Charity begins on the street.";"A caridade começa na rua."
"a6f14520";"Please, I'll pay anybody back when I get a job.";"Por favor, pagarei a todos quando conseguir um emprego."
"adb66900";"Boohoo waaaah!";"Buáááááá!"
"aded3109";"Begging is hard work. I deserve a salary.";"Mendigar é um trabalho árduo. Eu mereço um salário."
"aded310a";"Spare anything for someone down on his luck? Gold, mutton... bottle of port...?";"Tem alguma coisa para dar a alguém que está passando por dificuldades? Ouro, carneiro... uma garrafa de vinho do Porto...?"
"adeee345";"I have twelve kids to feed.";"Eu tenho doze filhos para alimentar."
"b209a921";"Anyone could find themselves in my situation.";"Qualquer um poderia se encontrar na minha situação."
"b209a922";"Got some kindness for a poor beggar?";"Tem um pouco de bondade para um pobre mendigo?"
"b2128442";"This is your chance to be a good person.";"Esta é a sua chance de ser uma boa pessoa."
"b622bde0";"Goo hee hee!";"Hihihi!"
"bb09b70d";"Help someone less fortunate than yourself.";"Ajude alguém menos afortunado que você."
"bb09b70f";"I just need a break in life.";"Eu só preciso de uma pausa na vida."
"bb131563";"Do a good deed. Give me gold.";"Faça uma boa ação. Me dê ouro."
"bf5534f2";"That's it, you've had it!";"Chega!"
"bf55bce2";"You've been warned, intruder!";"Você foi avisado, intruso!"
"c068cb23";"I haven't drunk a drop in three weeks.";"Não bebo uma gota há três semanas."
"c06b7a0a";"Spare some gold for an unlucky man.";"Dê um pouco de ouro para um homem azarado."
"c198c561";"Please. I'll be thankful for the rest of my days.";"Por favor. Serei grato pelo resto da minha vida."
"c198c563";"It's hard living on the streets.";"É difícil viver nas ruas."
"c199c336";"Anything at all?";"Qualquer coisa?"
"c4d8e09e";"You must have been hungry once too.";"Você também deve ter passado fome alguma vez."
"c4d8e09f";"You must rermember what it's like being poor.";"Você deve se lembrar de como é ser pobre."
"c4dad82a";"I only need enough to survive.";"Eu só preciso do suficiente para sobreviver."
"c768d62f";"Have a heart and give me a hand.";"Tenha um pouco de compaixão e me dê uma mão."
"c769e8d1";"I need a drink. Come on, give me some money.";"Preciso de uma bebida. Vamos, me dê um pouco de dinheiro."
"c898d065";"I just lost my job.";"Acabei de perder meu emprego."
"c898d066";"Just a little bit, help me get back on my feet.";"Só um pouquinho, me ajude a me reerguer."
"c89a0259";"I just need a bit of help.";"Só preciso de um pouco de ajuda."
"cfd8f1ce";"You must have something you can spare.";"Você deve ter algo que possa compartilhar."
"cfd8f1cf";"Thank you all in advance.";"Agradeço a todos antecipadamente."
"cfd8f8dc";"Please, anything at all. Any little scrap. Please?";"Por favor, qualquer coisa. Qualquer pedacinho. Por favor?"
"d9bcb8b1";"I really think it's time you left.";"Acho que já está na hora de você ir embora."
"d9bcb8b2";"I wonder what made you think that you can come into my house...just go, alright?";"Gostaria de saber o que te fez pensar que podia entrar na minha casa... vá embora, está bem?"
"d9bcb8b4";"Wouldn't it be better if you left?";"Não seria melhor se você fosse embora?"
"d9bcb8b5";"I don't believe you should be here.";"Acho que você não deveria estar aqui."
"d9bcb8b6";"Please, could you leave my property now?";"Por favor, poderia sair da minha propriedade agora?"
"d9bcb8b7";"Can't you go now?";"Você não pode ir agora?"
"d9bd949c";"There's other houses, you know. This one's mine.";"Existem outras casas, sabia? Esta é minha."
"dacceb30";"gurgle gurgle ha ha.";"gurgle gurgle ha ha."
"dbf872d6";"You should really leave now, citizen.";"Você deveria ir embora agora, cidadão."
"dbf9e061";"It would be best if you left now, citizen.";"Seria melhor se você fosse embora agora, cidadão."
"e2bcc699";"Please make your way to the nearest exit.";"Por favor, dirija-se à saída mais próxima."
"e2bcc69a";"I would appreciate you leaving now.";"Eu agradeceria se você fosse embora agora."
"e2bcc69b";"You must have a house of your own, right?";"Você deve ter sua própria casa, certo?"
"e2bcc69c";"Shouldn't you go to your own home?";"Você não deveria ir para a sua própria casa?"
"e2bcc69d";"You really should leave.";"Você realmente deveria ir embora."
"e2bcc69f";"Don't you have a home of your own to go to?";"Você não tem uma casa própria para onde ir?"
"e2be02a7";"I'll have to ask you to leave.";"Vou ter que pedir que você se retire."
"e68cf9e4";"Wah! Wah! Waaaaaaaaaaaah!";"Buá! Buá! Waaaaaaaaaaaah!"
"eb03badb";"I don't like trespasser! So get out now!";"Não gosto de invasores! Então saia agora!"
"eb03badc";"How would you like it if I stood around your hovel?";"Como você se sentiria se eu ficasse parado ao redor da sua cabana?"
"eb03badd";"Are you going to leave or do I have to call the guards?";"Você vai embora ou preciso chamar os guardas?"
"eb03bade";"I'm going to scream if you don't leave right now!";"Vou gritar se você não for embora agora mesmo!"
"eb0bf55c";"Leave before I get you kicked out!";"Vá embora antes que eu mande te expulsarem!"
"f1e134da";"Please, give us some help.";"Por favor, nos ajude."
"f1e134db";"I'm so hungry.";"Estou com tanta fome."
"f1e33b18";"I really could use a spare bit of gold.";"Eu realmente poderia usar um pouco de ouro sobrando."
"f403c929";"I'm not going to ask you again! Get out of my property!";"Não vou pedir de novo! Saia da minha propriedade!"
"f403c92b";"Get out now, or the it's the law for you!";"Saia agora, ou você vai enfrentar a lei!"
"f403c92e";"It's the guards for you if you don't get out!";"Se você não sair, os guardas vão te pegar!"
"f403c92f";"Listen to me, you: get out of here NOW.";"Escute aqui, saia daqui AGORA."
"f4076c79";"You better get the hobbe out!";"É melhor você tirar o hobbe daqui!"
"f6918343";"You need to be taught a lesson. Guaaaaaaaaaaaardssss!";"Você precisa aprender uma lição. Guardas!"
"f6918344";"You know what? Guaaards!";"Sabe de uma coisa? Guardas!"
"f6918345";"I'm all out of patience! It's the guards for you!";"Perdi a paciência! Chamem os guardas!"
"f6918347";"Not taking this anymore! Guards!";"Não aguento mais! Guardas!"
"f6926c9d";"It's the guards then!";"Então chamem os guardas!"
"f6bdcea4";"Waaaah! Whimper.... Waaaah!";"Uau! Gemido... Uau!"
"f6e13cfa";"Take pity on a poor man.";"Tenha pena de um pobre homem."
"f6e13cfb";"Help a fellow out, will you?";"Ajude um amigo, por favor?"
"f6e43b83";"Beggars are people too.";"Mendigos também são gente."
"fcc94180";"Gurgle gurgle.";"Gluglu gluglu."
"fcdc8c8a";"Wah! Wah! Waaaaaaaaaaaah!";"Uau! Uau! Uaaaaaaaaaaaah!"
"fd918e49";"Enough! Guards!";"Chega! Guardas!"
"fd918e4a";"I gave you your chance! Guards!";"Eu te dei sua chance! Guardas!"
"fd918e4e";"I've had enough! Guards!";"Já chega! Guardas!"
"fd918e4f";"You've done it now! Guards!";"Vocês passaram dos limites! Guardas!"
"fd9756b7";"Guards!";"Guardas!"
"fffc9f68";"Boohoo waaaah!";"Buááááááá!"
