Hash;Original;Tradução
"c561dc80";"Quarry remaining: %1";"Pedreira restante: %1"
"c5bdd8a1";"Then we will proceed.";"Então, vamos prosseguir."
"c6d2ed92";"No! I knew it! The assassin is here!";"Não! Eu sabia! O assassino está aqui!"
"c6d69e1e";"Oh no! It's the assassin! Help!";"Oh não! É o assassino! Socorro!"
"c8b9f1ac";"Very good.";"Muito bom."
"cab8cba4";"Very well.";"Muito bem."
"cbba7e0d";"I thought you would.";"Eu sabia que você ia gostar."
"d97870cc";"Will you assassinate someone for the Society?";"Você vai assassinar alguém para a Sociedade?"
"dc6c97a3";"The target is aware of the price on their head. They will be wary of strangers.";"O alvo está ciente do preço que está em sua cabeça. Ele ficará desconfiado de estranhos."
"decec355";"Death must come under the light of day.";"A morte deve vir à luz do dia."
"e796e302";"The work of a predator is never done. Your latest prey awaits.";"O trabalho de um predador nunca termina. Sua próxima presa aguarda."
"e898868d";"Another life must be ended by your hand.";"Outra vida deve ser interrompida pelas suas mãos."
"e997b839";"Are you ready to do the Society's will again?";"Você está pronto para cumprir a vontade da Sociedade novamente?"
"ea970788";"It is harvest time for the reaper.";"É tempo de colheita para o ceifador."
"eb63b274";"Thank you, citizen. You deserve this.";"Obrigado, cidadão. Você merece isso."
"ec641996";"Ordinary citizens can rest easier thanks to you. Here's the reward.";"Os cidadãos comuns podem dormir mais tranquilos graças a você. Aqui está a recompensa."
"ec99db8f";"The deathbringer returns. I have another assignment for you.";"O arauto da morte retorna. Tenho outra missão para você."
"ed61301c";"Criminals remaining: %1";"Criminosos restantes: ​​%1"
"ed62bbf8";"Here you go. You earned it.";"Aqui está. Você mereceu."
"ed9b3d26";"You felt the Society's calling? Good. You have a new quarry.";"Você sentiu o chamado da Sociedade? Ótimo. Você tem uma nova presa."
"ee00fd91";""There are constant mentions in the old texts of a 'dense forest' that lies somewhere in the shadow of a tower. I believe one of the artifacts may be found in such a place."";"" Há menções constantes nos textos antigos de uma "floresta densa" que fica em algum lugar à sombra de uma torre. Acredito que um dos artefatos possa ser encontrado em um lugar assim.""
"ee00fd92";""It's clear that the next artifact lies buried close to a road. Is it possible it could be the 'winding path by the ocean' that one of the scrolls mentioned?"";""É evidente que o próximo artefato está enterrado perto de uma estrada. Será possível que seja o "caminho sinuoso à beira-mar" mencionado em um dos pergaminhos?""
"ee00fd93";""There seems to be a strong connection between the next artifact and life, fertility and rebirth. Those three words have appeared in almost all the texts I've consulted."";""Parece haver uma forte conexão entre o próximo artefato e a vida, a fertilidade e o renascimento. Essas três palavras apareceram em quase todos os textos que consultei.""
"ee00fd94";""Everything points to the next artifact resting somewhere which has 'long been home to wanderers and travellers', according to one source."";""Tudo indica que o próximo artefato repousa em algum lugar que "há muito tempo serve de lar para andarilhos e viajantes", segundo uma fonte.""
"ee00fd95";""All the ancient texts point to an artifact hidden near the ruins of an Old Kingdom structure. One of them mentions a 'dark cathedral overlooking the ocean'. At least, I believe that is the correct translation."";""Todos os textos antigos apontam para um artefato escondido perto das ruínas de uma estrutura do Antigo Império. Um deles menciona uma "catedral escura com vista para o oceano". Pelo menos, acredito que essa seja a tradução correta.""
"ee00fd97";""My latest research led me to some of the darkest, most chilling books I have at my disposal. The next artifact lies 'where the dead dwell' according to them."";""Minha pesquisa mais recente me levou a alguns dos livros mais sombrios e arrepiantes que tenho à minha disposição. O próximo artefato está "onde os mortos habitam", segundo eles.""
"ee00fd9e";""My research proves conclusively that the first artifact is hidden somewhere in the oldest part of the city."";""Minha pesquisa comprova conclusivamente que o primeiro artefato está escondido em algum lugar na parte mais antiga da cidade.""
"ee00fd9f";""All the clues I've gathered about the next artifact point to it being buried under what one scroll described as 'sea-licked sand looked upon by a mountain etched with battle', whatever that means."";""Todas as pistas que reuni sobre o próximo artefato apontam para ele estar enterrado sob o que um pergaminho descreveu como "areia lambida pelo mar, contemplada por uma montanha marcada por batalhas", seja lá o que isso signifique.""
"ee030178";""I haven't been able to gather many clues about the next artifact. I believe it is in a cave by a beach somewhere, probably not far from the region where one of the previous artifacts was found. Which one, though, I cannot tell."";""Não consegui reunir muitas pistas sobre o próximo artefato. Acredito que ele esteja em uma caverna perto de uma praia, provavelmente não muito longe da região onde um dos artefatos anteriores foi encontrado. Qual deles, porém, eu não sei dizer.""
"ee23d8a5";"Hello, hello, hello. How would like to earn some extra income ridding the land of criminals and rampaging monsters?";"Olá, olá, olá. Que tal ganhar uma renda extra livrando a terra de criminosos e monstros enfurecidos?"
"ee62bd6b";"Tough hunt? Well, here comes the best part. Payment.";"Caçada difícil? Bem, aqui vem a melhor parte. Pagamento."
"ee99ded5";"The Society is need of your services once more.";"A Sociedade precisa dos seus serviços mais uma vez."
"eebe3cda";"Your prey is under protection. There will be resistance.";"Sua presa está sob proteção. Haverá resistência."
"ef00ff09";""There was once a bandit king by the name of Twinblade, and I am fairly certain an artifact is buried beneath the site where his camp once stood. The camp is long gone though, and I believe a village lies in its place. Twinblade's spirit is likely to live on there."";""Houve um rei bandido chamado Lâmina Gêmea, e tenho quase certeza de que um artefato está enterrado sob o local onde seu acampamento ficava. O acampamento já não existe mais, e acredito que uma vila esteja em seu lugar. O espírito de Lâmina Gêmea provavelmente ainda vive lá.""
"ef00ff0a";""The texts are very clear about where the next artifact is buried: in a town called Oakvale. I thought at first I'd mistranslated and they meant Oakfield, but no, we must find the site of a village that has long since disappeared. What tragedy befell it, I don't know."";"Os textos são muito claros sobre onde o próximo artefato está enterrado: em uma cidade chamada Oakvale. Pensei a princípio que havia traduzido errado e que eles queriam dizer Oakfield, mas não, devemos encontrar o local de uma vila que desapareceu há muito tempo. Que tragédia a atingiu, eu não sei."
"ef00ff0b";""The final artifact lies within a deep, winding cave, but one with a rather extraordinary characteristic: one can see the ocean through its walls."";"O artefato final está dentro de uma caverna profunda e sinuosa, mas com uma característica bastante extraordinária:: é possível ver o oceano através de suas paredes."
"ef01710c";""The only information I've been able to gather about the next artifact is that it is buried in ground sacred to Heroes. Shame there are none left to ask where that might be."";""A única informação que consegui reunir sobre o próximo artefato é que ele está enterrado em solo sagrado para Heróis. Que pena que não sobrou ninguém para perguntar onde fica.""
"f065e393";"A job well done! And here's your reward.";"Trabalho bem feito! E aqui está sua recompensa."
"f0f35929";"Protect me!";"Proteja-me!"
"f0f3592a";"Where's my protection?!";"Onde está minha proteção?!"
"f0f3592b";"Now, the assassin is here! Protect me!";"Agora, o assassino está aqui! Proteja-me!"
"f0f3592d";"Bodyguards!";"Guarda-costas!"
"f0f3592e";"Where's my bodyguard?!";"Onde está meu guarda-costas?!"
"f0f3592f";"The assassin's here! Protect me!";"O assassino está aqui! Protejam-me!"
"f0f90378";"Guards! Now!";"Guardas! Agora!"
"f3b3bc1d";"The Society is disappointed you did not fulfill all contractual obligations. Your pay has been adjusted accordingly.";"A Sociedade está decepcionada por você não ter cumprido todas as obrigações contratuais. Seu pagamento foi ajustado de acordo."
"f5b31ad8";"I can only give you part of the reward. You failed to comply with our specific conditions.";"Só posso lhe dar parte da recompensa. Você não cumpriu nossas condições específicas."
"f6b5c3d8";"You didn't do all that we requested, but at least the target is dead. Don't expect to receive the full fee though.";"Você não fez tudo o que pedimos, mas pelo menos o alvo está morto. Não espere receber o pagamento integral, porém."
"fbf36a59";"Come on, guards! Protect me!";"Vamos lá, guardas! Me protejam!"
"fbf36a5a";"Bodyguards!";"Guarda-costas!"
"fbf36a5b";"Where's my bodyguard?!";"Onde está meu guarda-costas?!"
"fbf36a5c";"Protect me from the assassin!";"Me protejam do assassino!"
"fbf36a5e";"Where's my protection?!";"Onde está minha proteção?!"
"fbf36a5f";"Don't let the assassin get me!";"Não deixe o assassino me pegar!"
"fbf5fe56";"Stop the assassin!";"Pare o assassino!"
"fd8a2742";"Creatures remaining: %1";"Criaturas restantes: %1"
