Hash;Original;Tradução
"624a862a";"Canvas the intellectuals! Spread the word among the learned, the lettered and the refined!";"Abordem os intelectuais! Espalhe a notícia entre os sábios, os letrados e os refinados!"
"630f14e1";"Have you no sense of adventure? Explore the world. Seek out other Demon Doors and leave me alone.";"Você não tem espírito aventureiro? Explore o mundo. Procure outras Portas Demoníacas e me deixe em paz."
"6348c013";"What is an actor without an audience? A piece of garrulous stonework, nothing more.";"O que é um ator sem plateia? Uma peça de pedra tagarela, nada mais."
"6b1a3ed7";"Bring me an audience that I may delight them with my thespian skills.";"Traga-me uma plateia para que eu possa encantá-la com minhas habilidades teatrais."
"81bed426";"You should try playing some music for that soft-headed Door in Bloodstone. Maybe that will shut him up.";"Você deveria tentar tocar uma música para aquele cabeça-dura da Porta em Bloodstone. Talvez isso o cale."
"84200473";"Rita Cotter. My mother. My best friend. May your ghost come back to haunt me.";"Rita Cotter. Minha mãe. Minha melhor amiga. Que seu fantasma volte para me assombrar."
"8fa05d5b";"But how was I to know what a harpy she wouldst thou turn out to be?";"Mas como eu poderia saber que harpia você se tornaria?"
"909d7186";"Hear my tale, and be thou judges as to what other action this betrayed heart of mine could have taken.";"Ouçam minha história e julguem que outra ação este meu coração traído poderia ter tomado."
"919fb8f0";"T'was in this very inn that I first beheld her, as I did prepare concoctions so sweet, yet her beauty made them appear bitter.";"Foi nesta mesma estalagem que a vi pela primeira vez, enquanto preparava poções tão doces, mas sua beleza as tornava amargas."
"929eb5d9";"Oh, that I had torn mine eyes out then!";"Ah, se eu tivesse arrancado meus olhos naquela hora!"
"939d20e3";"No, no, too whimsical for such an occasion.";"Não, não, muito fantasioso para tal ocasião."
"949f2b30";"Ah, yes, it can only be "The Repentant Alchemist", Morley's greatest of plays. A-hem.";"Ah, sim, só pode ser "The Repentant Alchemist", a melhor peça de Morley. Ahem."
"959c265c";"But which of the great dramas shall I regale you with today...";"Mas qual dos grandes dramas devo contar hoje para vocês..."
"96a3fbb4";""The Tailor's Tragedy" mayhap?";"Talvez a Tragédia do Alfaiate?"
"988310d0";"Visitor's Book";"Livro de Visitantes"
"989c2b15";"Oh, this is indeed a grand audience.";"Oh, esta é realmente uma grande plateia."
"999d2e93";"A handlebar moustache need to adorn your face.";"Um bigode de guidão precisa adornar seu rosto."
"9a97fc8c";"If only you had a handlebar moustache, things might be different.";"Se você tivesse um bigode de guidão, as coisas poderiam ser diferentes."
"9b9af3f8";"Perhaps one day someone will come worthy of bearing cheese, and they'll have a nice big handlebar moustache.";"Talvez um dia alguém apareça digno de carregar o queijo, e terá um belo bigode de guidão."
"ae14b5e5";"There is nothing more sacred than a farmer's hat.";"Não há nada mais sagrado do que o chapéu de um fazendeiro."
"af148f65";"Where, may I ask, is the required farmer's hat?";"Onde, por favor, está o chapéu de fazendeiro necessário?"
"b11c7482";"No one can earn the right to cheesedom without a farmer's hat.";"Ninguém conquista o direito ao reino do queijo sem um chapéu de fazendeiro."
"b2fc68e0";"Dum dee dum. Dee dee dee.";"Dum dee dum. Dee dee dee."
"c6756b85";"But doth anyone care any more? Just because the great Phillipth Morley called me the greatest actor of his generation. He wrote several of his greatest works with me in mind, you know.";"Mas alguém ainda se importa? Só porque o grande Philipp Morley me chamou de o maior ator de sua geração. Ele escreveu várias de suas maiores obras pensando em mim, sabia?"
"c779c859";"And now here I am, abandoned to a world of philistines and unsophisticates.";"E agora aqui estou eu, abandonado a um mundo de filisteus e incultos."
"c9759d24";"Ah, art thou perchance a devotee of mine? I have performed all the great plays, entertained kings and paupers...";"Ah, por acaso você é um devoto meu? Eu representei todas as grandes peças, entretive reis e plebeus..."
"ca45efbb";"This book tells of the legend of the Knights Aberrant. Created from clay by a necromancer outcast from Archon's kingdom, they were cursed never to leave this world. Once free from the shackles of their maker, they strove to help people in need, though some have claimed this is an erroneous myth, and that the Knights' true purpose is to spread madness and despair.";"Este livro conta a lenda dos Cavaleiros Aberrantes. Criados de barro por um necromante exilado do reino de Archon, eles foram amaldiçoados a nunca deixar este mundo. Uma vez livres das amarras de seu criador, eles se esforçaram para ajudar as pessoas necessitadas, embora alguns afirmem que isso é um mito errôneo e que o verdadeiro propósito dos Cavaleiros é espalhar loucura e desespero."
"cb684824";"I bet they're all having a great time without me. Well, not for long!";"Aposto que estão todos se divertindo muito sem mim. Bem, não por muito tempo!"
"cc76edb5";"I ask only for an audience to witness my talents one last time, so that I may pierce their souls with arrows of pure art.";"Peço apenas uma plateia para testemunhar meus talentos uma última vez, para que eu possa perfurar suas almas com flechas de pura arte."
"ce6be812";"So, of all the Demon Doors in Albion, only I remain closed!";"Então, de todas as Portas Demoníacas em Albion, só eu permaneço fechada!"
"cf46fb6e";"Most of the entries chronicle the humdrum existence of one Terrence Cotter. His life consisted of taking care of his mother, reading  books she approved of, and organising picnics in the garden attended only by them.
The tone becomes bleaker in more recent entries:
Week 312
"Mother's health is worsening by the day. I have been scouring all the books in the house for a cure, but they are filled with nothing but fairy tales. Mother still won't let me look at the books she keeps on her private shelf. They are not for young boys to see, she says. Even now that I am a grown man, my dear mother looks after me."
Week 315
"Mother died today."
Week 327
"I was finally able to leave my bed and get dressed today. Mother wouldn't approve of me moping like I have been."
Week 328
"I have been reading the books from Mother's private shelf all week. I never knew the world was such a horrible place. It's no wonder she kept them from me. One book I do wish she'd allowed me to see, though, is The Knights Aberrant. Mother would tell me stories of the Knights when I was a child. How they were cursed to live forever, and how they helped those in need. When I read the words I can almost hear her voice describing them to me as I fall asleep..."";"A maioria das anotações narra a existência monótona de um certo Terrence Cotter. Sua vida consistia em cuidar da mãe, ler livros que ela aprovava e organizar piqueniques no jardim, frequentados apenas por eles.
O tom se torna mais sombrio nas anotações mais recentes:
Semana 312
"A saúde da minha mãe está piorando a cada dia. Tenho vasculhado todos os livros da casa em busca de uma cura, mas eles estão cheios apenas de contos de fadas. Mamãe ainda não me deixa olhar os livros que ela guarda em sua estante particular. Eles não são para meninos verem, ela diz. Mesmo agora que sou um homem adulto, minha querida mãe ainda cuida de mim."
Semana 315
"Mamãe morreu hoje."
Semana 327
"Finalmente consegui sair da cama e me vestir hoje. Mamãe não aprovaria que eu ficasse deprimido como tenho estado."
Semana 328
"Passei a semana lendo os livros da estante particular da mamãe. Eu nunca imaginei que o mundo fosse um lugar tão horrível. Não é de admirar que ela os tenha escondido de mim. Um livro que eu gostaria que ela tivesse me deixado ver, no entanto, é Os Cavaleiros Aberrantes. Mamãe me contava histórias sobre os Cavaleiros quando eu era criança. Como eles foram amaldiçoados a viver para sempre e como ajudavam os necessitados. Ao ler as palavras, quase consigo ouvir a voz dela descrevendo-as para mim enquanto adormeço..."
"d067a161";"I am impassable. I am unrivalled. I am... alone. Hmm, yes, quite alone.";"Sou intransponível. Sou incomparável. Sou... sozinho. Hmm, sim, completamente sozinho."
"d167bb52";"Didn't I tell you I was special? Didn't I tell you I was unique?";"Eu não te disse que era especial? Eu não te disse que era único?"
"d22c295d";"I don't see a mullet.";"Não vejo um mullet."
"d32fd27f";"That doesn't look like a mullet to me.";"Isso não me parece um mullet."
"d42c7203";"You do know what a mullet is, don't you?";"Você sabe o que é um mullet, não sabe?"
"dab4b3f1";"Why doth thou stand there? Gather thy followers, I beg thee!";"Por que você está aí parado? Reúna seus seguidores, eu imploro!"
"dbb8112e";"How will the great unwashed hear of this performance if there is no one to tell them?";"Como o povo vai saber dessa apresentação se não houver ninguém para contar?"
"dcb651e0";"I shall not perform for one spectator. The very idea!";"Não me apresentarei para um único espectador. Nem pensar!"
"dec2a4e7";"Terry Cotter's Final Diary";"Diário Final de Terry Cotter"
"ed130b01";"The heading on the book reads "Welcome to the Cotter home." All the pages are blank.";"O cabeçalho do livro diz "Bem-vindo à casa dos Cotter." Todas as páginas estão em branco."
"f021379a";"The Knights Aberrant";"Os Cavaleiros Aberrantes"
"f0561e04";"How any one expects to bear cheese without a strumpet skirt is beyond me.";"Como alguém espera carregar queijo sem uma saia de prostituta é algo que eu não consigo entender."
"f157f7d8";"Call that a strumpet skirt?";"Isso pode ser chamado de saia de prostituta?"
"f258798a";"You really do need a strumpet skirt, you know.";"Você realmente precisa de uma saia de diva, sabia?"
"f4cb18ee";"Is that a posh shirt I see? No, it most certainly is not.";"Será que vejo uma camisa chique? Não, definitivamente não."
"f6cc138b";"No posh shirt? Oh, that's just too bad.";"Sem camisa chique? Ah, que pena."
"f7cb1da7";"The texts are very clear on the matter of the posh shirt I'm afraid.";"Os textos são bem claros sobre a questão da camisa chique, infelizmente."
"fa05ed7c";"Still here? Please, just go away. And don't tell anyone I'm here.";"Ainda aqui? Por favor, vá embora. E não conte a ninguém que estou aqui."
"fb0d3777";"I'm begging you. You don't understand. I used to be important. If the other Doors heard...";"Eu imploro. Você não entende. Eu costumava ser importante. Se as outras Portas ouvissem..."
"fc06ba1e";"I'll simply die of embarrassment if you see what I've got. So it can't be worth it, can it? Find another Door!";"Eu simplesmente morreria de vergonha se você visse o que eu tenho. Então não deve valer a pena, pode? Encontre outra porta!"
"fca17bb8";"So here I stand, this vile potion that hath poisoned so many, spiced with the tears I did shed over her betrayal.";"Então aqui estou eu, esta poção vil que envenenou tantos, temperada com as lágrimas que derramei por sua traição."
"fda17d2b";"Ah, welcome, gentle Antonio, the moon bows heavenly over the stars this eve, and...";"Ah, seja bem-vindo, gentil Antonio, a lua se curva celestialmente sobre as estrelas nesta noite, e..."
"fea05d1b";"Never will I see morn again.";"Nunca mais verei o amanhecer."
"fec20908";"The greatest performance in over twelve centuries deserves a far greater gathering than this.";"A maior performance em mais de doze séculos merece uma plateia muito maior do que esta."
"ffa074f0";"Now shall I drink!";"Agora, devo beber?"
