Hash;Original;Tradução
"2fcd461c";"Ow! Why did you do that?! I'm a peaceful monk!";"Ai! Por que você fez isso?! Sou um monge pacífico!"
"2ff1523d";"You are wasting your time. Oh, in fact it's mine.";"Você está perdendo seu tempo. Ah, na verdade, é o meu."
"30f1a36b";"Oh, I don't know. Actually, I do.";"Ah, não sei. Na verdade, sei sim."
"31f1a4de";"Not right now. And by 'right now' I mean 'ever'.";"Agora não. E por 'agora não' quero dizer 'nunca'."
"36d60b07";"Bloodstone House";"Casa Bloodstone"
"37dcaee1";"You always do stuff like that?";"Você sempre faz coisas assim?"
"38daeeb0";"Not too keen on that, got to say.";"Não gosto muito disso, devo dizer."
"39da6aa8";"Bah, that's just rubbish.";"Bah, isso é uma bobagem."
"3b782ac5";"Bah!";"Bah!"
"3d4d67eb";"Ask me again when we're away from these sordid walls and in the open air.";"Pergunte-me novamente quando estivermos longe dessas paredes imundas e ao ar livre."
"3eb15641";"<laughs>";"<laughs>"
"3f33dd45";"Oh, you don't walk away from me-- I walk away from you.";"Ah, você não foge de mim — eu que fujo de você."
"40323a82";"Oh, oh is it so unbearable to be in the presence of impossible perfection?";"Oh, oh, é tão insuportável estar na presença da perfeição impossível?"
"4052e920";"Very kind of you to ask, but we have a Crucible contest to prepare for.";"Muito gentil da sua parte perguntar, mas temos uma competição Crucible para preparar."
"4070b6eb";"The Bloodstone Shipyard";"O Estaleiro Bloodstone"
"41313f58";"Off, are you? Well, bring me back a... um, um... oh, wait actually, I have everything.";"Vai embora? Bem, traga-me de volta um... hum, hum... ah, espere, na verdade, eu tenho tudo."
"421ec5ad";"<laughs>";"<laughs>"
"427f198b";"<laughs>";"<laughs>"
"434fa103";"You can't leave Hammer unprotected!";"Você não pode deixar o Hammer desprotegido!"
"43513ee6";"You can't leave Hammer unprotected!";"Você não pode deixar o Hammer desprotegido!"
"43fb5e17";"That's great!";"Que ótimo!"
"4438ada7";"*whimper*";"*choramingo*"
"46f96995";"Nice!";"Que bom!"
"4a57b2e5";"Your attacks will have no effect. Remember yourself.";"Seus ataques não terão efeito. Lembre-se de si mesmo."
"4a5ecd2f";"Ow!";"Ai!"
"4bde16d0";"Ha ha! Yes, very good!";"Haha! Sim, muito bom!"
"4eb08595";"Renown: %1 of %2";"Renome: %1 de %2"
"4eddcb9a";"Ho ho ho!";"Ho ho ho!"
"4ee6616f";"A monk should not be subjected to such things.";"Um monge não deveria ser submetido a tais coisas."
"4efac09f";"Argh!";"Argh!"
"4fec0800";"That is as foul as any Shadow!";"Isso é tão repugnante quanto qualquer Sombra!"
"4ffbe6b9";"Argh!";"Argh!"
"507d6528";"You should not bother me with such trivial matters.";"Você não deveria me incomodar com assuntos tão triviais."
"50fb24c4";"Argh!";"Argh!"
"511d8e69";"<whimpers>";"<whimpers>"
"512f50b3";"Ugh!";"Ugh!"
"513862d2";"You must see Reaver's mission through to the end. There's no turning back!";"Você precisa concluir a missão de Reaver. Não há volta!"
"51545a08";"Back are you?";"Voltou?"
"517b92c0";"You have other things to occupy you, Hero.";"Você tem outras coisas para se ocupar, Herói."
"51fc6d78";"Argh!";"Argh!"
"527b5fa8";"Perhaps you should channel your energies into the task at hand.";"Talvez você devesse canalizar suas energias para a tarefa em questão."
"52fd6c85";"Yargh!";"Argh!"
"53375849";"You must complete the ritual!";"Você deve completar o ritual!"
"538b9300";"Kind of busy right now.";"Estou meio ocupado agora."
"53faa299";"Raaarh!";"Raaarh!"
"548b94f3";"Got a business to run, you know.";"Tenho um negócio para administrar, sabe?"
"553814bd";"There's no escape from the Spire!";"Não há escapatória da Torre!"
"55fa87f0";"Yah!";"Ei!"
"58239408";"Ha ha ha!";"Ha ha ha!"
"592352e7";"Going are you?";"Vai?"
"5986d0b9";"Now, really, that is too much!";"Agora, sério, isso é demais!"
"5cfe73c8";"Argh!";"Argh!"
"5d0acde1";"Hey!";"Ei!"
"5dfb6479";"Argh!";"Argh!"
"5e6a6fc8";"You shall make me lose my temper!";"Você vai me fazer perder a paciência!"
"616a3560";"Please! I don't want to waste my magic on you!";"Por favor! Não quero desperdiçar minha magia com você!"
"62165d4d";"<laughs>";"<laughs>"
"623aa1cd";"Off are you? Suit yourself.";"Vai? Fique à vontade."
"62c17344";"Awful.";"Horrível."
"6478ff6d";"This is a house in Bloodstone.";"Esta é uma casa em Bloodstone."
"64c844fd";"Bah!";"Bah!"
"64dfabed";"Hope you come back soon!";"Espero que você volte logo!"
"65c199b0";"Who cares?";"Quem se importa?"
"6853aaaa";"Ow!";"Ai!"
"6a6a059f";"Why, this is quite wonderful!";"Nossa, isso é maravilhoso!"
"6b681e1e";"One must live many lifetimes to witness such marvels. Well, it helps, anyway.";"É preciso viver muitas vidas para testemunhar tais maravilhas. Bem, pelo menos ajuda."
"6c6871ff";"'Marvellous' just about does it justice.";"'Maravilhoso' quase faz justiça."
"6d687352";"And here I was expecting to be disappointed.";"E eu aqui esperando me decepcionar."
"6d778647";"Ha ha ha!";"Hahaha!"
"6e6874c5";"I must admit, I'm not unimpressed.";"Devo admitir, não estou nada desinteressado."
"6edece70";"You having a laugh or what?";"Está brincando, né?"
"6f6e1f25";"<laughs>";"<laughs>"
"70f33921";"Oh I'm going to get angry if you keep this up.";"Ah, vou ficar bravo se você continuar assim."
"70f61248";"So you're back then.";"Então você voltou."
"71426346";"If only I had the power to stop you from doing that.";"Se eu tivesse o poder de te impedir de fazer isso."
"71df6950";"You're getting on my nerves.";"Você está me irritando."
"7215c10c";"You walk away from the Silver-Tongued Mage? Was it something I said?";"Você se afastou do Mago de Língua de Prata? Foi algo que eu disse?"
"72428781";"My opinion of you is rapidly heading downwards.";"Minha opinião sobre você está piorando rapidamente."
"7346fa4f";"No, no, that won't do at all.";"Não, não, isso não serve."
"73ed4bd2";"8 Bloodstone Hill, Bloodstone";"Bloodstone Hill, 8, Bloodstone"
"75f9dd61";"I am far from impressed. Around 30 leagues far, as a matter of fact.";"​​Estou longe de estar impressionada. A umas 30 léguas de distância, na verdade."
"77a14499";"You can't leave Rookridge until you've dealt with Dash.";"Você não pode sair de Rookridge até resolver a situação com Dash."
"783ed4b0";"Yeah, not bad.";"É, nada mal."
"7de1f505";"Argh!";"Argh!"
"7e864f10";"There's no need for that.";"Não precisa disso."
"7f7bcfca";"You must defeat the interlopers or they'll steal everything!";"Você precisa derrotar os intrusos ou eles roubarão tudo!"
"7f7c0553";"If you don't clear out this dungeon, you'll never see the end of those thieves!";"Se você não limpar esta masmorra, nunca verá o fim desses ladrões!"
"7f94775d";"Dear dear. That's not good.";"Meu Deus! Isso não é bom."
"7fa800b1";"If you don't take care of these highwaymen now, you may never find them again!";"Se você não der um jeito nesses salteadores agora, talvez nunca mais os encontre!"
"819615d4";"You need to see the grand experiment through to the end!";"Você precisa levar o grande experimento até o fim!"
"8196ad12";"You can't leave until you've killed every last farmer and monk!";"Você não pode sair até matar todos os fazendeiros e monges!"
"8296a09f";"You have to stop the Temple of Shadows before it's too late!";"Você precisa impedir o Templo das Sombras antes que seja tarde demais!"
"82974a90";"<whimpers>";"<whimpers>"
"842935af";"[Whimpers] Oh no...";"[Whimpers] Oh não..."
"851eb818";"Not right now.";"Não agora."
"861ebd98";"It is a kind offer, but I must decline.";"É uma oferta gentil, mas preciso recusar."
"87314efb";"FOREST TROLL";"TROLL DA FLORESTA"
"87a71189";"<whimpers>";"<whimpers>"
"881d1d8c";"The Light is all I need, thank you.";"A Luz é tudo que eu preciso, obrigado."
"88659f7d";"That is hardly appropriate.";"Isso é totalmente inapropriado."
"8936eae8";"This was the home of Captain Sorrow, who continued to board ships well into his nineties, thanks to an inexhaustible supply of health potions he took as bounty from one of his early raids. It is said that only Captain Dread was more vicious a pirate.";"Esta era a casa do Capitão Tristeza, que continuou a abordar navios até bem depois dos noventa anos, graças a um suprimento inesgotável de poções de cura que ele obtinha como recompensa de um de seus primeiros ataques. Dizem que apenas o Capitão Medo era um pirata mais cruel."
"896b2670";"Pitiful.";"Lamentável."
"8ac3ee3a";"Ah, as I was saying...";"Ah, como eu estava dizendo..."
"8e479500";"4 Bloodstone Front, Bloodstone";"Bloodstone Front, 4, Bloodstone"
"90d9e550";"Where are you leaving for now?";"Para onde você está indo agora?"
"940a8368";"Ha ha ha!";"Ha ha ha!"
"9788c109";"10 Bloodstone Hill, Bloodstone";"Colina de Bloodstone, 10, Bloodstone"
"9b060a9a";"Do you often wake up suffocating in a pool of your own blood? Our potions may help.";"Você costuma acordar sufocando em uma poça do seu próprio sangue? Nossas poções podem ajudar."
"9bb33f34";"Hey, stop that!";"Ei, pare com isso!"
"9d7f74fc";"<laughs>";"<laughs>"
"a12c2a2a";"Ow!";"Ai!"
"a1f0b381";"<whimper>";"<whimper>"
"a27737da";"Bloodstone";"Bloodstone"
"a308e1ab";"9 Bloodstone Hill, Bloodstone";"Colina de Bloodstone, 9, Bloodstone"
"a424e568";"That's okay.";"Tudo bem."
"a524c23e";"I got plenty to keep me busy right here.";"Tenho bastante coisa para me manter ocupado por aqui."
"a5bf5fad";"Rather good, I admit.";"Muito bom, admito."
"a662465a";"Good stuff!";"Muito bom!"
"a6bfd493";"Quite wonderful.";"Maravilhoso."
"a724ea21";"What? Ah, no, I don't think so.";"O quê? Ah, não, acho que não."
"a762244c";"Not bad, yeah.";"Nada mal, hein."
"a8251c98";"<whimpers>";"<whimpers>"
"a8a5ac0a";"Ha ha ha!";"Ha ha ha!"
"a956b5ff";"Marvellous!";"Maravilhoso!"
"aaea5fdd";"Keep away from me.";"Fique longe de mim."
"ab54421d";"Great!";"Ótimo!"
"ac55f5a4";"You're a Benevolent Yokel through and through.";"Você é um Caipira Benevolente de cabo a rabo."
"adba3720";"These ships will take you where you want to go.";"Esses navios te levarão aonde você quiser ir."
"ae7a7633";"Ow! Stop that! There's enough for us both!";"Ai! Pare com isso! Há o suficiente para nós dois!"
"b01e8755";"You'll have to fight your way out of the cave.";"Você terá que lutar para sair da caverna."
"b01e8757";"You must speak to Granny Miggins before leaving.";"Você precisa falar com a Vovó Miggins antes de sair."
"b0248519";"How can you leave without saving Charlie?!";"Como você pode sair sem salvar o Charlie?!"
"b3576635";"Ha ha ha!";"Ha ha ha!"
"b5b30d8e";"You must defeat the banshee before it further ravages the townsfolk!";"Você precisa derrotar a banshee antes que ela cause ainda mais destruição aos moradores da cidade!"
"b5b44d55";"Max and Sam are no doubt in danger. You can't leave them!";"Max e Sam estão, sem dúvida, em perigo. Você não pode deixá-los!"
"b5ff084f";"Bah!";"Bah!"
"b7eec305";"I have been awaiting your return.";"Eu estava aguardando seu retorno."
"bde28cfe";"You can't leave your child behind!";"Você não pode deixar seu filho para trás!"
"bde406ea";"You can't leave now, or your child will die at the hands of these horrible hobbes!";"Você não pode ir embora agora, ou seu filho morrerá nas mãos desses hobbits horríveis!"
"c239191a";"Well, aren't you clever.";"Ora, ora, você é esperto."
"c3391a8d";"I've killed for less. And for more. And for the same, on occasion.";"Eu já matei por menos. E por mais. E pelo mesmo, às vezes."
"c5386ef7";"You dare strike me?!";"Você ousa me atacar?!"
"c6204da4";"Ow!";"Ai!"
"c6655fdb";"Your Health Is Low";"Sua saúde está debilitada"
"c84505c3";"Oh, you're leaving?";"Ah, você está indo embora?"
"cc07e9ae";"You can't leave the island on foot.";"Você não pode sair da ilha a pé."
"cc8099d0";"*whimper*";"*choramingo*"
"cd098c6f";"Step out of the cave for a nice surprise!";"Saia da caverna para uma bela surpresa!"
"cd0ee344";"Tommy is counting on you to clear out all the hobbes!";"Tommy conta com você para expulsar todos os hobbes!"
"cf42c2a0";"Don't waste my time.";"Não me faça perder tempo."
"d2ecfc48";"Argh! Why don't you save your energies for the Crucible?!";"Argh! Por que você não guarda suas energias para o Crisol?!"
"d31530e8";"Oh, that's wonderful, that is.";"Oh, que maravilha!"
"d389ba49";"Ow! That's not very benevolent!";"Ai! Isso não é nada benevolente!"
"d4153d75";"How very, very lovely.";"Que lindo!"
"d6388aa6";"How can you behave this way when we have so much to accomplish?";"Como você pode se comportar assim quando temos tanto para realizar?"
"d643b377";"So, you've come crawling back to me...";"Então, você voltou rastejando para mim..."
"d6843c40";"<whimper>";"<whimper>"
"d72f0c65";"You can't leave without first passing Reaver's test.";"Você não pode ir embora sem primeiro passar no teste do Reaver."
"d7301e08";"Reaver won't allow you to leave now.";"Reaver não vai deixar você ir embora agora."
"d73c47c5";"I hope that my confidence in you is not misplaced.";"Espero que minha confiança em você não seja em vão."
"d7e5642a";"Oh dear... oh no....";"Oh, céus... oh, não..."
"d857b47a";"I'm going to rip you to shreds!";"Vou te despedaçar!"
"d87acb28";"Argh!";"Argh!"
"d8e5a06b";"Ow! Watch it! I'll ban you from the range!";"Ai! Cuidado! Vou te banir do estande de tiro!"
"d9586f16";"Ufgh!";"Ufa!"
"d97ba219";"Argh!";"Argh!"
"da38db83";"You do nothing but waste valuable time.";"Você não faz nada além de desperdiçar tempo valioso."
"da86051a";"<whimpers>";"<whimpers>"
"db5c64af";"Come here, you!";"Vem cá, você!"
"db657feb";"<laughs>";"<laughs>"
"db79b644";"Argh!";"Argh!"
"dc325085";"You can't leave without reaching Garth first.";"Você não pode ir embora sem falar com Garth primeiro."
"dc3be8f8";"Is this really neccessary?";"Isso é realmente necessário?"
"dcee914c";"You sure you're not a Bloodstone native?";"Tem certeza de que não é natural de Bloodstone?"
"dd331c3b";"You can't leave Hammer unprotected!";"Você não pode deixar o Hammer desprotegido!"
"dd3ab729";"Those are not the actions of a Hero.";"Essas não são as ações de um herói."
"dded0df8";"Bah!";"Bah!"
"de5aa096";"Argh!";"Argh!"
"deeee53e";"Er... that's not what T.O.B.Y. is about.";"Er... não é disso que se trata o T.O.B.Y."
"e0310250";"You can't leave Hammer behind.";"Você não pode deixar Hammer para trás."
"e1330aa9";"Once you're in, you can't escape. Battle your way to the end!";"Uma vez dentro, não há como escapar. Lute até o fim!"
"e23154bc";"There's no escape from the Spire!";"Não há escapatória da Torre!"
"e2c0abb0";"<whimpers>";"<whimpers>"
"e3308ff5";"You must find a ship to escape the Spire!";"Você precisa encontrar um navio para escapar da Torre!"
"e52f226f";"You must provide protection for Garth!";"Você deve proteger Garth!"
"e5309d28";"You must meet Garth and Hammer on the road to Bower Lake.";"Você deve encontrar Garth e Hammer na estrada para Bower Lake."
"e62f43d7";"The cullis gate is disabled. There's no way back north.";"O portão Cullis está desativado. Não há como voltar para o norte."
"e63162b4";"The bridge to Bowerstone is out. It must be repaired before you can head south.";"A ponte para Bowerstone está interditada. Ela precisa ser consertada antes que você possa seguir para o sul."
"e6338310";"You cannot travel while Thag controls the roads out of Bower Lake.";"Você não pode viajar enquanto Thag controlar as estradas que saem de Bower Lake."
"e7357001";"You can't leave until you've found a way out of the cave.";"Você não pode sair até encontrar uma saída da caverna."
"eb732d51";"Beautiful watercraft that will eventually embark upon expeditions of death and destruction are constructed here.";"Belas embarcações que eventualmente partirão em expedições de morte e destruição são construídas aqui."
"ecb16913";"<whimpers>";"<whimpers>"
"ed9cb7f4";"You can't leave until you've resolved the trouble with T.O.B.Y.";"Você não pode sair até resolver o problema com T.O.B.Y."
"f09de130";"If you leave now, the undead will overrun the whole area!";"Se você for embora agora, os mortos-vivos vão invadir toda a área!"
"f19edfe0";"You have to find another way out of this cave!";"Você precisa encontrar outra saída desta caverna!"
"f29f6d02";"If you leave, Farmer Giles will be left defenceless.";"Se você for embora, o Fazendeiro Giles ficará indefeso."
"f2d7c3c0";"That's brilliant.";"Isso é genial."
"f3a118f0";"You can't leave until your deal with Ripper is fulfilled.";"Você não pode sair até que seu acordo com o Estripador seja cumprido."
"f5d592e3";"Excellent.";"Excelente."
"f7b20e95";"Ahhr!";"Ahhr!"
"f83c1a0e";"5 Bloodstone Front, Bloodstone";"Bloodstone Front, 5, Bloodstone"
"f98799ce";"I'm impressed.";"Estou impressionado(a)."
"fa879ba1";"Excellent.";"Excelente."
"fa9e308c";"Once you're in, you can't escape.  Battle your way to the end!";"Uma vez dentro, não há como escapar. Lute até o fim!"
"fb879d14";"It is good to be reminded that this world is worth saving.";"É bom lembrar que este mundo vale a pena ser salvo."
"fc8a1dbb";"You remind me of someone I knew once. Long, long ago.";"Você me lembra alguém que eu conheci. Há muito, muito tempo atrás."
"fd8886a7";"Yes, very good, Hero.";"Sim, muito bem, Herói."
"fe59aea1";"Ow! How dare you?";"Ai! Como ousa?"
"fe9eebf6";"Once housed many of the most beautiful women in Albion. Back in the golden age of piracy, they were attracted by the vast riches of Bloodstone.";"Outrora abrigou muitas das mulheres mais belas de Albion. Na era dourada da pirataria, elas eram atraídas pelas vastas riquezas de Bloodstone."
