Hash;Original;Tradução
"1ef982c5";"I heard something awful happened to the farmer in Brightwood. You wouldn't know anything about it, would you, dear?";"Ouvi dizer que algo terrível aconteceu com o fazendeiro em Brightwood. Você não saberia de nada, não é, querida?"
"1ef982c7";"I heard something happened to the farmer in Brightwood. You wouldn't know anything about it, would you, luv?";"Ouvi dizer que algo aconteceu com o fazendeiro em Brightwood. Você não saberia de nada, né, querida?"
"1efcda0c";"I heard something awful happened to the farmer in Brightwood. You wouldn't know anything about it, would you, dear?";"Ouvi dizer que algo terrível aconteceu com o fazendeiro em Brightwood. Você não saberia de nada, né, querida?"
"29f99473";"Isn't it awful what happened to that farmer in Brightwood?";"Não é horrível o que aconteceu com aquele fazendeiro em Brightwood?"
"29f99474";"I heard something awful happened to the farmer in Brightwood. You wouldn't know anything about it, would you, dear?";"Ouvi dizer que algo terrível aconteceu com o fazendeiro em Brightwood. Você não sabe de nada, sabe, querida?"
"29f99477";"You hear what happened to that farmer in Brightwood? Tough luck.";"Você ouviu o que aconteceu com aquele fazendeiro em Brightwood? Que azar."
"2a067db5";"I heard something awful happened to the farmer in Brightwood. You wouldn't know anything about it, would you, dear?";"Ouvi dizer que algo terrível aconteceu com o fazendeiro em Brightwood. Você não saberia de nada, não é, querida?"
"3328d458";"Charlie's go-gone? Who we're going to make fun of now?";"O Charlie sumiu? De quem vamos zoar agora?"
"34415e66";"I knew Charlie'd be alright. Just because his gran acts like he's still ten years old...";"Eu sabia que Charlie ficaria bem. Só porque a avó dele age como se ele ainda tivesse dez anos..."
"3b79c6a2";"The bard? He's not just rubbish, he's so boring...";"O bardo? Ele não é só ruim, ele é tão chato..."
"3b79c6a4";"Have you heard the bard? Terrible voice, and the songs are so dull. Nothing ever happens.";"Você já ouviu o bardo? Voz horrível, e as músicas são tão sem graça. Nunca acontece nada."
"3d3ff6d9";"Granny Miggins is so relieved Charlie's back.";"Vovó Miggins está tão aliviada que Charlie voltou."
"3d40e65a";"Charlie won't be exploring anymore caves for a while!";"Charlie não vai explorar mais cavernas por um tempo!"
"3e7f23ad";"I'd almost forgotten what Bowerstone looks like. It's so busy too. So glad I live in Oakfield.";"Eu quase tinha me esquecido de como é Bowerstone. É tão movimentado também. Ainda bem que moro em Oakfield."
"3e7f23ae";"I'd almost forgotten what Bowerstone looks like. It's so busy too. So glad I live in Oakfield.";"Eu quase tinha me esquecido de como é Bowerstone. É tão movimentado também. Que bom que moro em Oakfield."
"3e7f3fd7";"Now we can go from Bowerstone to Oakfield whenever we want.";"Agora podemos ir de Bowerstone para Oakfield quando quisermos."
"42740db4";"Hey, I hear yer a pal of Ripper's.";"Ei, ouvi dizer que você é amigo do Ripper."
"42740db7";"The bandits really made a mess of Giles's farm. Poor guy.";"Os bandidos destruíram a fazenda do Giles. Coitado."
"4276a276";"I wouldn't go near Brightwood farm anymore. Those bandits have finally won that particular battle.";"Eu não chegaria perto da fazenda Brightwood nunca mais. Aqueles bandidos finalmente venceram aquela batalha."
"47741557";"Hey, weren't you the one who helped out Ripper?";"Ei, não foi você quem ajudou o Ripper?"
"4774f472";"Did you hear what happened to Farmer Giles?";"Você soube o que aconteceu com o Fazendeiro Giles?"
"477f31f9";"You know, now that the bridge is open again, I think I'll just stay here.";"Sabe, agora que a ponte está aberta novamente, acho que vou ficar por aqui."
"477f31fb";"You know, now that the bridge is open again, I think I'll just stay here.";"Sabe, agora que a ponte está aberta novamente, acho que vou ficar por aqui."
"47829e78";"Now the bridge has been repaired, maybe I should go to Oakfield.";"Agora que a ponte foi consertada, talvez eu deva ir para Oakfield."
"688522b8";"Thanks for saving Charlie!";"Obrigado por salvar o Charlie!"
"68969196";"You haven't seen Charlie recently, have you? Granny Miggins is worried out of her mind.";"Você não viu o Charlie ultimamente, viu? A Vovó Miggins está morrendo de preocupação."
"6ba18316";"Charlie's dead? What... what happened?";"Charlie morreu? O que... o que aconteceu?"
"6ba18317";"Dear Charlie, such a useless adventurer... It was bound to happen one day.";"Querida Charlie, uma aventureira tão inútil... Era inevitável que isso acontecesse um dia."
"6bafbc0a";"Granny Miggins must be beside herself. Little Charlie meant the world to her.";"Vovó Miggins deve estar desesperada. O pequeno Charlie significava tudo para ela."
"70a18b36";"Can't believe old Charlie's dead. I'll miss that fake hair of his.";"Não acredito que o velho Charlie morreu. Vou sentir falta daquele cabelo falso dele."
"70a18b37";"This is what happens when you treat a grown man like a kid... Charlie never stood a chance.";"É isso que acontece quando você trata um homem adulto como uma criança... Charlie nunca teve uma chance."
"70a4cd03";"He always wanted to be an adventurer that Charlie. It was bound to end like this.";"Ele sempre quis ser um aventureiro, Charlie. Estava fadado a terminar assim."
"718530d9";"So Charlie's alright? I can make fun of him again?";"Então o Charlie está bem? Posso zoar com ele de novo?"
"71913fcb";"I'm sure Charlie can look after himself.";"Tenho certeza de que Charlie sabe se cuidar."
"719159ca";"Granny Miggins is overwrought. Her grandson Charlie's missing.";"Vovó Miggins está desesperada. Seu neto Charlie está desaparecido."
"795cc82f";"If I ask nicely, will you let me offer you as a sacrifice? Come on, be a sport.";"Se eu pedir com jeitinho, você me aceita como sacrifício? Vamos lá, seja um bom esportista."
"79623448";"Some of us are getting together to plan an orgy. Fancy joining us? One day we'll actually have one. You'll see.";"Alguns de nós estamos nos reunindo para planejar uma orgia. Quer se juntar a nós? Um dia a gente vai ter uma de verdade. Você vai ver."
"7cb99297";"Oh yes. Aren't these robes comfy? We only have the best in our club. I mean, Temple.";"Ah, sim. Essas vestes são confortáveis, não são? Só temos o melhor no nosso clube. Quer dizer, no Templo."
"7cbbfe76";"Aren't these robes comfy? We only have the best in our club. I mean, Temple.";"Essas vestes são confortáveis, não são? Só temos o melhor no nosso clube. Quer dizer, no Templo."
"7d198439";"It's such a crying shame what happened to Giles's farm after he died.";"É uma pena o que aconteceu com a fazenda do Giles depois que ele morreu."
"7d19843d";"That farm in Brightwood is a right mess these days.";"Aquela fazenda em Brightwood está uma bagunça ultimamente."
"7d19843e";"The bandits really tore up Giles's farm. And no one lifted a finger to stop them.";"Os bandidos destruíram a fazenda do Giles. E ninguém moveu um dedo para impedi-los."
"7d19843f";"It's such a crying shame what happened to Giles's farm after he died.";"É uma pena o que aconteceu com a fazenda de Giles depois que ele morreu."
"7d19b5e1";"That Farm in Brightwood isn't what it used to be.";"A Fazenda em Brightwood não é mais o que era."
"88199569";"I used to date a Brightwood bandit, years ago, before they did in all that farming family.";"Eu namorava um bandido de Brightwood, anos atrás, antes que eles acabassem com aquela família de fazendeiros."
"8819956c";"You ask me Brightwood's much better off since that stupid farm was raided by bandits.";"Se me perguntarem, Brightwood está muito melhor desde que aquela fazenda idiota foi invadida por bandidos."
"8819956e";"It's so sad what happened to Giles and his family.";"É tão triste o que aconteceu com Giles e sua família."
"8819956f";"Brightwood is not the nice place it used to be. Those bandits have really taken over.";"Brightwood não é mais o lugar agradável que costumava ser. Aqueles bandidos realmente tomaram conta."
"881c81ed";"Those Brightwood bandits have really taken over the place. I hear their camp has flourished lately.";"Aqueles bandidos de Brightwood tomaram conta do lugar. Ouvi dizer que o acampamento deles prosperou ultimamente."
"9b9da13b";"I... I...can't believe Charlie's dead. *sob*";"Eu... eu... não consigo acreditar que Charlie morreu. *soluço*"
"a21e785b";"If that bridge don't get fixed maybe I'll just join the bandits.";"Se essa ponte não for consertada, talvez eu me junte aos bandidos."
"a21e785d";"We're gonna end up starved unless we can start trading with Bowerstone again.";"Vamos acabar morrendo de fome a menos que possamos retomar o comércio com Bowerstone."
"a2206534";"I wish someone would sort out those bandits in Rookridge.";"Eu gostaria que alguém desse um jeito naqueles bandidos em Rookridge."
"ab1e86ab";"All this lovely Oakfield produce, and we can't get any of it to Bowerstone.";"Todos esses produtos maravilhosos de Oakfield, e não conseguimos levar nada para Bowerstone."
"ab227f97";"How are we supposed to trade with Bowerstone if the bridge is still unusable?";"Como vamos negociar com Bowerstone se a ponte ainda está intransitável?"
"ac12d050";"Shame 'bout the bridge being fixed. I liked watching folk fallin' off!";"Que pena que a ponte foi consertada. Eu gostava de ver as pessoas caindo!"
"ad8909d3";"Sometimes I forget Charlie isn't a kid. He's older than me!";"Às vezes eu esqueço que o Charlie não é criança. Ele é mais velho que eu!"
"ad8a37a8";"I'm glad you managed to get old Charlie out of his latest mess.";"Que bom que você conseguiu tirar o velho Charlie da última enrascada em que ele se meteu."
"b3ac4fbb";"You should see that farm in Brightwood. Doing really well.";"Você deveria ver aquela fazenda em Brightwood. Está indo muito bem."
"b3ac4fbc";"Giles's farm is really flourishing these days? He deserved it after what he went through.";"A fazenda do Giles está prosperando muito ultimamente? Ele mereceu depois de tudo o que passou."
"b3ac4fbd";"Have you seen Giles's farm lately. He's doing really well.";"Você viu a fazenda do Giles ultimamente? Ele está indo muito bem."
"b3ac4fbe";"Giles's farm is really flourishing these days? He deserved it after what he went through.";"A fazenda do Giles está prosperando muito ultimamente? Ele mereceu depois de tudo o que passou."
"b3ad0574";"I'm glad Giles's farm is doing so well these days.";"Fico feliz que a fazenda do Giles esteja indo tão bem ultimamente."
"b889c7a7";"I'm glad old Charlie is alright.";"Que bom que o velho Charlie está bem."
"bcac5d89";"I'm so glad that Brightwood bandit camp is nothing but a ruin these days.";"Que bom que o acampamento de bandidos de Brightwood não passa de uma ruína hoje em dia."
"bcac5d8b";"Giles really turned that farm of his into a wonderful success.";"Giles realmente transformou sua fazenda em um grande sucesso."
"bcac5d8e";"Giles's farm is such a lovely place these days. And those bandits are nowhere to be seen.";"A fazenda do Giles está um lugar tão lindo ultimamente. E aqueles bandidos sumiram."
"bcac5d8f";"Used to be a nice little bandit camp in Brightwood. In ruins now.";"Costumava ser um pequeno e agradável acampamento de bandidos em Brightwood. Agora está em ruínas."
"bcaed6c4";"You ever hear of a fellow called Giles. Lost his wife about ten years ago and almost died himself, but now his farm's doing great.";"Já ouviu falar de um sujeito chamado Giles? Perdeu a esposa há uns dez anos e quase morreu também, mas agora a fazenda dele está ótima."
"c0d5115a";"Charlie' is missing. Hope nothing's happened to him!";"Charlie está desaparecido. Espero que nada tenha acontecido com ele!"
"c884cf1e";"Farmer Giles has a lot to thank you for. So does Ripper. You could've killed him.";"O fazendeiro Giles tem muito a te agradecer. Ripper também. Você poderia tê-lo matado."
"c884d090";"I'm so glad you took care of those bandits! Ripper will pay for his crimes.";"Que bom que você cuidou daqueles bandidos! Ripper pagará por seus crimes."
"c9d6a2d7";"Where's Charlie? Granny Miggins is really worried about him.";"Onde está o Charlie? A Vovó Miggins está muito preocupada com ele."
"d1875331";"Thanks to you Ripper will be locked up for a long time!";"Graças a você, Ripper ficará preso por muito tempo!"
"d474ab9b";"I'm sure Ripper will pay for all he did.";"Tenho certeza de que Ripper pagará por tudo o que fez."
"d47aa9ea";"Those bandits won't be bothering Farmer Giles now. Not with Ripper arrested.";"Aqueles bandidos não vão mais incomodar o Fazendeiro Giles. Não com Ripper preso."
"d895cf65";"Why aren't you wearing the robes? You're not thinking of being good are you?";"Por que você não está usando as vestes? Você não está pensando em ser bom, está?"
"d8967a9b";"Why aren't you wearing the robes? You're not thinking of being good are you?";"Por que você não está usando as vestes? Você não está pensando em ser bom, está?"
"d9750c6c";"So Ripper's been arrested! That farmer must be so relieved.";"Então o Estripador foi preso! Aquele fazendeiro deve estar tão aliviado."
"de2ca41d";"Someone should help Giles. Bandits're always bothering his farm in Brightwood.";"Alguém deveria ajudar Giles. Bandidos estão sempre incomodando sua fazenda em Brightwood."
"de2ca41e";"Those bandits are always attacking the Brightwood farm.";"Aqueles bandidos estão sempre atacando a fazenda de Brightwood."
"de2ee1eb";"Poor Farmer Giles. Those Bandits never leave him alone.";"Coitado do fazendeiro Giles. Aqueles bandidos nunca o deixam em paz."
"e72cb269";"Why can't those bandits leave Farmer Giles alone?";"Por que esses bandidos não deixam o fazendeiro Giles em paz?"
"e72cb26b";"There's a farm in Brightwood in some real trouble.";"Tem uma fazenda em Brightwood em maus lençóis."
"e72e394b";"I'm glad it's not me working in that Brightwood farm. You know, the one the bandits keep attacking.";"Ainda bem que não sou eu que trabalho naquela fazenda em Brightwood. Sabe, aquela que os bandidos vivem atacando."
"ed83e8ca";"You made Ripper pay for what he did. Good.";"Você fez o Ripper pagar pelo que fez. Ótimo."
"ed846b68";"Was it hard killing Ripper and all those other bandits?";"Foi difícil matar o Ripper e todos aqueles outros bandidos?"
"f28423e8";"Farmer Giles has a lot to thank you for. We all do. Ripper was a menace.";"O fazendeiro Giles tem muito a agradecer. Todos nós temos. Ripper era uma praga."
"f8493103";"Someone should fix that bridge. But it's dangerous work with all those bandits.";"Alguém deveria consertar aquela ponte. Mas é um trabalho perigoso com todos aqueles bandidos."
"f8493104";"There's a fellow called Barnum who thinks he owns the bridge. Can you imagine? It's not even there anymore!";"Tem um sujeito chamado Barnum que acha que é dono da ponte. Dá para acreditar? Ela nem existe mais!"
"f8495443";"Someone needs to take care of that bridge. We're cut off without it.";"Alguém precisa cuidar dessa ponte. Estamos isolados sem ela."
"fce80448";"Those bandits won't be bothering Farmer Giles now. Not with Ripper dead.";"Aqueles bandidos não vão mais incomodar o Fazendeiro Giles. Não com o Ripper morto."
