Hash;Original;Tradução
"1f08ca51";"Oakfield Weapon Stall is currently suffering from a small shortage due to rust resulting from improper storage. A weapon unused is a useless weapon, so why not sell it in Oakfield?";"A Loja de Armas de Oakfield está sofrendo com uma pequena escassez devido à ferrugem causada pelo armazenamento inadequado. Uma arma sem uso é uma arma inútil, então por que não vendê-la em Oakfield?"
"2050b701";"The Chamber of Fate";"A Câmara do Destino"
"216b90ad";"You have improved your Accuracy, which will allow you to increase the damage you do with all guns and crossbows.";"Você melhorou sua Precisão, o que permitirá aumentar o dano causado com todas as armas de fogo e bestas."
"21f8df40";"The sign reads: 'Crucible Podium'";"A placa diz : 'Pódio do Crisol'"
"22a7cd59";"The Drowned Farm";"A Fazenda Afogada"
"23888f20";"Tavern Big Sale";"Grande Liquidação na Taberna"
"247d993c";"The Howling Halls";"Os Salões Uivantes"
"271883ff";"The Tomb of Heroes";"O Túmulo dos Heróis"
"27c6774f";"The sign reads: 'Wraithmarsh'";"A placa diz : 'Wraithmarsh'"
"27d5c40e";"The Town Gate";"O Portão da Cidade"
"291d24b8";"The sign reads: 'Bowerstone Cemetery'";"A placa diz : 'Cemitério Bowerstone'"
"29395cab";"Tavern Shortage";"Escassez de tavernas"
"2b8dec36";"The sign reads: 'Fairfax Archaeological Site'";"A placa diz : 'Sítio Arqueológico de Fairfax'"
"2ba30af0";"The sign reads: 'Reaver's Mansion'";"A placa diz : 'Mansão do Reaver'"
"2ebcd44f";"Madame Ursula's Home for Little Lost Souls";"Lar da Madame Ursula para Pequenas Almas Perdidas"
"302134cc";"The Town Square";"A Praça da Cidade"
"30f8c14b";"Brightwood Road";"Estrada de Brightwood"
"32118cce";"Tavern Massive Sale";"Liquidação Gigantesca da Taberna"
"3270a557";"Bowerstone Road";"Rua Bowerstone"
"328479d7";"Rookridge Road";"Estrada para Rookridge"
"32b8e3eb";"Tavern Big Sale";"Grande Promoção da Taverna"
"35768798";"Westcliff Tattooist is having a sale for the next few days. Hide unsightly moles under an exquisite design that's sure to impress and possibly terrify those around you.";"O estúdio de tatuagem Westcliff está com promoção pelos próximos dias. Esconda pintas indesejáveis ​​sob um design requintado que certamente impressionará e possivelmente aterrorizará aqueles ao seu redor."
"357f39af";"Crucible Shortage";"Escassez de Crisol"
"35f5e273";"The Hobbe Cave";"A Caverna Hobbe"
"365633d8";"The Temple of Light";"O Templo da Luz"
"371458e3";"The sign reads: 'Rookridge'";"A placa diz : 'Rookridge'"
"3824fe70";"Use Cullis Gate to the Chamber of Fate";"Use Cullis Gate para a Câmara do Destino"
"38997c18";"The Haunted House";"A Casa Assombrada"
"3a0a103b";"The Crucible is having a small sale for the next few days. Discounts on all items.";"O Crucible está com uma pequena promoção nos próximos dias. Descontos em todos os itens."
"3cb09adc";"Oakfield Road";"Estrada para Oakfield"
"3d07cee8";"Oakfield Tavern is currently suffering from a shortage due to the recent popularity of a new 'no solids or liquids' diet and its subsequent abandonment. People are hungry and thirsty. Want to make some money?";"A Taverna Oakfield está sofrendo com a escassez devido à recente popularidade de uma nova dieta "sem sólidos ou líquidos" e seu subsequente abandono. As pessoas estão com fome e sede. Quer ganhar algum dinheiro?"
"3e735fd0";"Hero Hill";"Colina dos Heróis"
"3ec1ed1b";"Crucible Huge Shortage";"Grande Escassez no Crisol"
"3fd25957";"Fairfax Road";"Rua Fairfax"
"42b69bbf";"Bowerstone Road";"Estrada para Bowerstone"
"4348abfc";"Oakfield Tavern is currently suffering from a large shortage due to having refused service to the wrong local official. Bring some victuals or spirits into town and you'll be rolling in coin.";"A Taverna Oakfield está sofrendo com uma grande escassez por ter recusado atendimento ao funcionário público errado. Traga alguns mantimentos ou bebidas para a cidade e você vai faturar alto."
"442dbebd";"Fairfax Road";"Estrada Fairfax"
"445a0422";"Old Town Road";"Estrada da Cidade Velha"
"470970a1";"Old Town Entrance";"Entrada da Cidade Velha"
"47993910";"The Crucible is having a huge sale for the next few days. Massive discounts on all items!";"A Crucible está com uma super promoção nos próximos dias. Descontos imperdíveis em todos os itens!"
"48314a5d";"Westcliff Tavern is currently suffering from a large shortage due to due to Ned having thrown his back out. If you can lug some food and drink into town, you'll find them easy to sell for a good price.";"A Taverna Westcliff está sofrendo com uma grande escassez de bebidas porque o Ned travou as costas. Se você conseguir levar comida e bebida para a cidade, verá que é fácil vendê-las por um bom preço."
"49403000";"Oakfield Weapon Stall is currently suffering from a shortage due to a disagreement in the supply room having gotten VERY ugly. Don't mind the bloodstains, come in and get rich selling your unwanted weapons.";"A Loja de Armas de Oakfield está sofrendo com a falta de estoque devido a uma discussão feia no depósito. Não se importe com as manchas de sangue, entre e enriqueça vendendo suas armas indesejadas."
"49559d94";"Westcliff Tattooist is currently suffering from a shortage due to supply problems. Prices are up, but they'll pay good money for any items you can offer.";"O tatuador Westcliff está com falta de estoque devido a problemas de fornecimento. Os preços subiram, mas eles pagam bem por qualquer item que você possa oferecer."
"498f02e0";"The Drowned Farm";"A Fazenda Afogada"
"4bbfbaac";"The Temple of Shadows will not re-open until the amateurish evil-doing of the local bandits has abated. Please return then for normal resumption of professional evil activities.";"O Templo das Sombras não reabrirá até que as maldades amadoras dos bandidos locais cessem. Por favor, retorne então para a retomada normal de nossas atividades malignas profissionais."
"4c3fa2d7";"Westcliff Road";"Rua Westcliff"
"4e7fde55";"The sign reads: 'Westcliff'";"A placa diz : 'Westcliff'"
"4f2fa4a4";"The Graveyard";"O Cemitério"
"4f4bed49";"The Crucible is currently suffering from a small shortage due to supply problems. Prices are up, but they'll pay extra for any items you can offer.";"O Crisol está sofrendo com uma pequena escassez devido a problemas de abastecimento. Os preços subiram, mas eles pagarão a mais por qualquer item que você puder oferecer."
"52f114d0";"The Hall of the Dead";"O Salão dos Mortos"
"53a3fc24";"Use Cullis Gate to Bower Lake";"Use o Portão Cullis para o Lago Bower"
"53c07c8a";"Market Road";"Rua do Mercado"
"559db2e7";"Tattooist Big Shortage";"Grande escassez de tatuadores"
"55ec0beb";"The Crucible is currently suffering from a shortage due to supply problems. Prices are up, but they'll pay good money for any items you can offer.";"O Crucible está sofrendo com a escassez devido a problemas de abastecimento. Os preços subiram, mas eles pagarão bem por qualquer item que você possa oferecer."
"5690d511";"Brightwood Road";"Estrada de Brightwood"
"57af3a69";"Rookridge Road";"Rua Rookridge"
"5cbb5a97";"Tavern Sale";"Venda na Taberna"
"5ce38679";"The sign reads: 'Brightwood Farm'";"A placa diz: 'Fazenda Brightwood'"
"5e2d1e01";"The Wellspring Cave";"A Caverna da Fonte"
"5f578b85";"The Gypsy Camp";"O Acampamento Cigano"
"62c85de5";"Old Town Road";"Estrada da Cidade Velha"
"63d8ecb9";"Crucible Sale";"Promoção Crucible"
"65179811";"Tavern Huge Shortage";"Grande Escassez na Taberna"
"661206c5";"The Crucible is having a sale for the next few days. Significant discounts on all items!";"A Crucible está com uma promoção pelos próximos dias. Descontos significativos em todos os itens!"
"69188931";"The Chamber of Fate";"A Câmara do Destino"
"6a9d6290";"another test";"Outro teste"
"6ae83b94";"Giles's Farm";"Fazenda de Giles"
"6c5519dd";"Old Tin Mine";"Mina de Estanho Antiga"
"6c677262";"The Town Square";"A Praça da Cidade"
"6dff8c9b";"Wraithmarsh Road";"Estrada do Pântano Espectral"
"713c528e";"Bloodstone Tomb";"Túmulo de Bloodstone"
"715dbf47";"Westcliff Tavern is having a small sale for the next few days. Drinks, cheap. What more do you need to know?";"A Taverna Westcliff está com uma pequena promoção nos próximos dias. Bebidas baratas. Precisa de mais alguma coisa?"
"71913fc9";"Old Town Entrance";"Entrada da Cidade Velha"
"743bb3db";"Crucible Massive Sale";"Grande Promoção do Crisol"
"78214a28";"Twinblade's Tomb";"Tumba da Lâmina Gêmea"
"797f7109";"Westcliff Tattooist is having a small sale for the next few days. If money was the thing keeping you from getting inked, now you've got no excuse.";"O estúdio Westcliff Tattooist está com uma pequena promoção nos próximos dias. Se o dinheiro era o que te impedia de fazer uma tatuagem, agora você não tem desculpa."
"7a7153fe";"The sign reads: 'Westcliff Mineshaft'";"A placa diz : 'Poço da Mina Westcliff'"
"7a8a16d8";"Brightwood Tower";"Torre Brightwood"
"7ab29235";"The sign reads: 'Oakfield'";"A placa diz : 'Oakfield'"
"858b55fd";"The Waterfront";"A Orla Marítima"
"861a1830";"Rookridge Road";"Estrada para Rookridge"
"8693ee37";"In honour of the Hero who saved the lives of so many at the Spire. Albion thanks you.";"Em homenagem ao Herói que salvou a vida de tantos na Torre. Albion agradece."
"881e2713";"Tavern Massive Sale";"Grande Liquidação na Taverna"
"8aaf0331";"The Temple of Shadows";"O Templo das Sombras"
"8badb269";"The Town Inn";"A Estalagem da Cidade"
"8bf80d28";"© & ℗ 2008 Microsoft Corporation. All rights reserved. Developed by Lionhead Studios.

Online Interactions Not Rated by the ESRB";"© & ℗ 2008 Microsoft Corporation. Todos os direitos reservados. Desenvolvido pela Lionhead Studios. Interações online não classificadas pelo ESRB"
"8fe69625";"Tavern Shortage";"Escassez na Taverna"
"93feadb1";"Tattooist Shortage";"Escassez de tatuadores"
"97bffebe";"Westcliff Road";"Estrada Westcliff"
"983634d1";"Use Cullis Gate to Wraithmarsh";"Use o Portal Cullis para chegar a Wraithmarsh"
"9925882b";"The sign reads: 'Bloodstone Pier'";"A placa diz : 'Cais de Bloodstone'"
"9a83b6d8";"The sign reads: 'Bower Lake Camp'";"A placa diz : 'Acampamento do Lago Bower'"
"9c2f2a28";"Bowerstone Road";"Estrada para Bowerstone"
"9c5d7f8b";"The sign reads: 'Reaver's Mansion Gardens'";"A placa diz : 'Jardins da Mansão do Reaver'"
"a2139921";"The Crucible is currently suffering from a large shortage due to supply problems. Prices are up, but they'll pay massive amounts for any items you can offer.";"O Crucible está sofrendo com uma grande escassez devido a problemas de abastecimento. Os preços subiram, mas eles pagarão quantias enormes por qualquer item que você possa oferecer."
"a4c0ba1d";"Westcliff Tavern is having a huge sale for the next few days. All drinks are heavily discounted (even those 'lite' offerings marked with our DietRite logo!).";"O Westcliff Tavern está com uma super promoção nos próximos dias. Todas as bebidas estão com descontos incríveis (até mesmo as opções "light" com o nosso logo DietRite!)."
"a5507617";"The sign reads: 'The Bandit Coast'";"A placa diz : 'A Costa dos Bandidos'"
"a5822fbf";"The Rookridge Inn";"A Estalagem Rookridge"
"a5cb20a2";"Weapon Stall Big Shortage";"Grande Escassez de Armas"
"a6fbec3f";"Oakfield Tavern is having a sale for the next few days. Have a look, there are plenty of bargains.";"A Taverna Oakfield está com uma promoção nos próximos dias. Dê uma olhada, tem muitas ofertas."
"a766655a";"Westcliff Tavern is currently suffering from a small shortage due to fluctuations in the cask market. Sell your excess food and drink here, it'll be worth your while.";"A Taberna Westcliff está atualmente com uma pequena escassez devido às flutuações no mercado de cerveja em barril. Venda seu excesso de comida e bebida aqui, valerá a pena."
"a91140a0";"Bower Lake Road";"Estrada do Lago Bower"
"aa077837";"The Graveyard Mansion";"A Mansão do Cemitério"
"ac14b29f";"The Graveyard";"O Cemitério"
"ac29227a";"The sign reads: 'Westcliff Shooting Range'";"A placa diz : 'Campo de Tiro Westcliff'"
"acc8be6f";"The sign reads: 'Brightwood'";"A placa diz : 'Brightwood'"
"adf83ac5";"Bower Lake Road";"Estrada do Lago Bower"
"af554bc1";"This statue commemorates the moment when Albert the Luminous was struck by a ray of perfect sunshine and experienced the epiphany that led him to found the Temple of Light.";"Esta estátua comemora o momento em que Alberto, o Luminoso, foi atingido por um raio de sol perfeito e teve a epifania que o levou a fundar o Templo da Luz."
"aff68459";"The Echo Mine";"A Mina do Eco"
"b25da0a4";"Brightwood Road";"Estrada de Brightwood"
"b3f0733e";"Westcliff Tattooist is currently suffering from a large shortage due to supply problems. Prices are up, but they'll pay massive amounts for any items you can offer.";"O tatuador de Westcliff está sofrendo com uma grande escassez devido a problemas de abastecimento. Os preços estão altos, mas eles pagarão quantias enormes por qualquer item que você possa oferecer."
"b444a208";"Bowerstone Road";"Bowerstone Road"
"b75fe0c7";"Tattooist Massive Sale";"Grande Liquidação de Tatuadores"
"b8feece8";"Westcliff Tavern is having a sale for the next few days. If you have a nose for bargains, come sniff around.";"A Taverna Westcliff está com uma promoção pelos próximos dias. Se você tem faro para pechinchas, venha dar uma olhada."
"b9a18110";"Crucible Big Shortage";"Grande escassez no Crucible"
"bb7215b3";"The Vault";"O Cofre"
"c0077c20";"The Forsaken Fortress";"A Fortaleza Esquecida"
"c0131d02";"Tavern Big Shortage";"Grande Escassez na Taberna"
"c141be6f";"The Cow and Corset";"A Vaca e o Corset"
"c1985066";"Market Road";"Rua do Mercado"
"c274a233";"Westcliff Road";"Estrada Westcliff"
"c3c05f5e";"Fairfax Gardens";"Fairfax Gardens"
"c4af90af";"Weapon Stall Huge Shortage";"Grande Escassez de Armas"
"c510df28";"The sign reads: 'Bowerstone Old Town'";"A placa diz : 'Cidade Velha de Bowerstone'"
"c8a392cb";"The Sandgoose";"O Ganso-da-areia"
"c8ce07b1";"Tavern Big Shortage";"Grande Escassez na Taverna"
"ca72f5aa";"Weapon Stall Shortage";"Escassez de Armas"
"cad54860";"The Shelley Crypt";"A Cripta Shelley"
"cbe6d698";"Oakfield Tavern is having a huge sale for the next few days. You owe it to yourself to get drunk, don't you?";"O Oakfield Tavern está com uma super promoção nos próximos dias. Você merece se embriagar, não é?"
"d283a211";"Oakfield Tavern is having a small sale for the next few days. If you're poor and thirsty, come see us.";"A Taverna Oakfield está com uma pequena promoção nos próximos dias. Se você está com sede e sem dinheiro, venha nos visitar."
"d2975181";"The Shadow Court";"A Corte das Sombras"
"d78ce69d";"Rookridge Road";"Estrada para Rookridge"
"da46cbe8";"The Temple of Shadows";"O Templo das Sombras"
"dae21408";"The sign reads: 'Temple of Light'";"A placa diz: 'Templo da Luz'"
"dd33ac17";"Tattooist Sale";"Promoção de Tatuagem"
"de71f1a1";"Use Cullis Gate to Spire Main Dock";"Use o Portão Cullis para chegar ao Cais Principal da Torre"
"e03998da";"Tattooist Huge Shortage";"Grande escassez de tatuadores"
"e18cf1c5";"The sign reads: 'Temple of Shadows'";"A placa diz : 'Templo das Sombras'"
"e3e92d28";"You have learned the Brutal Style: "Block". You can now hold down <x_img> to block your enemies' melee attacks.";"Você aprendeu o Estilo Brutal : "Bloqueio". Agora você pode segurar <x_img> para bloquear os ataques corpo a corpo dos seus inimigos."
"eb44b04f";"Oakfield Tavern is currently suffering from a small shortage due to what appears to have been a haunting by a hungry being from beyond. Food and drink will sell well here.";"A Taverna Oakfield está sofrendo com uma pequena escassez devido ao que parece ter sido uma assombração por um ser faminto de outro mundo. Comida e bebida venderão bem aqui."
"ecd64a07";"Tavern Huge Shortage";"Grande escassez na taverna"
"ed67b654";"Lady Grey's Tomb";"Túmulo de Lady Grey"
"ee1f3278";"This statue commemorates how the symbolic Hammer of Light demolished the outdated beliefs of old Albion. It also commemorates the real hammer that was used to demolish the Temple of Avo.";"Esta estátua comemora como o simbólico Hammer da Luz demoliu as crenças obsoletas da antiga Albion. Também comemora o martelo real que foi usado para demolir o Templo de Avo."
"f012a6a5";"The Fairfax Catacomb";"A Catacumba de Fairfax"
"f1d42cac";"Cemetery Road";"Estrada do Cemitério"
"f3a34591";"The Henge";"O Círculo de Pedra"
"f5232fad";"Bloodstone Road";"Estrada de Bloodstone"
"f65896f1";"Cemetery Road";"Estrada do Cemitério"
"f6dd47ee";"The Well";"O Poço"
"f7df8d1f";"The sign reads: "Wireless communication devices! Speak to your friends from a distance! (Maximum distance: 1 metre)"";"A placa diz: : "Dispositivos de comunicação sem fio! Fale com seus amigos à distância! (Distância máxima : 1 metro)"
"fa4957a9";"The sign reads: 'Bower Lake'";"A placa diz : 'Lago Bower'"
"fae1d80a";"The sign reads: "This week only! Buy one walking stick, get one free! Just break it in half and double your walking support fun!"";"A placa diz: : "Somente esta semana! Compre uma bengala e ganhe outra grátis! Basta quebrá-lo ao meio e dobrar a diversão do seu apoio para caminhar!"
"ff1ae121";"Bloodstone Mansion";"Mansão Bloodstone"
"ffa4d093";"Tavern Sale";"Promoção na Taberna"
