Hash;Original;Tradução
"ca4838a9";"I do believe you have made a mistake.";"Acho que você se enganou."
"ca4838aa";"You must have me confused with an entirely different person.";"Você deve estar me confundindo com outra pessoa."
"ca4838ab";"You must be looking for someone else.";"Você deve estar procurando por outra pessoa."
"ca4838ac";"You must be blind, cos I'm not who you're looking for.";"Você deve estar cego, porque eu não sou quem você está procurando."
"ca4838ad";"Are you sure you mean me?";"Tem certeza de que está falando comigo?"
"ca4838ae";"Who do you think you are?! More importantly, who do you think I am??";"Quem você pensa que é?! Mais importante, quem você pensa que eu sou??"
"ca48b380";"I don't know who you think I am, but it's not me.";"Eu não sei quem você pensa que eu sou, mas não sou eu."
"cdc6deba";"Oh, you are a tease.";"Ah, você é um provocador."
"cdc6debb";"You are just so lovely.";"Você é simplesmente adorável."
"cdc6debc";"You make me feel all fuzzy.";"Você me deixa todo arrepiado."
"cdc6debd";"I like ye more each day I do.";"Eu gosto mais de você a cada dia que passa."
"cdc6debe";"You're just a peach. A lovely sweet peach.";"Você é um pêssego. Um pêssego doce e adorável."
"cdc6debf";"Such temptation! Be still my heart!";"Que tentação! Meu coração dispara!"
"cdc6f1f0";"I am captivated!";"Estou cativado!"
"cf187daf";"That is entirely inappropriate!";"Isso é totalmente inapropriado!"
"cf1e2439";"I am not sure this is appropriate. For many, many reasons.";"Não tenho certeza se isso é apropriado. Por muitos, muitos motivos."
"d215d189";"Ooh...";"Ooh..."
"d215d18a";"Ooh...";"Ooh..."
"d215d18b";"Ooh...";"Uau..."
"d215d18c";"Ooh...";"Uau..."
"d215d18d";"Ooh...";"Uau..."
"d215d18e";"Wow.";"Uau."
"d217ee50";"Smashing.";"Incrível."
"d2c6e65a";"Aww, you're such a darling.";"Ah, você é um amor."
"d2c6e65b";"Hee hee. You really are a flirt.";"Hehe. Você é mesmo um(a) paquerador(a)."
"d2c6e65c";"Ooh, you're such a charmer.";"Oh, você é um encanto."
"d2c6e65d";"Ain't you a charmer?";"Você é um encanto, não é?"
"d2c6e65e";"You're plenty nice, ain't ya?";"Você é muito legal, não é?"
"d2c6e65f";"Oh, how devilishly wonderful.";"Oh, que diabolicamente maravilhoso."
"d2c745d4";"You truly know how to capture a woman's heart.";"Você realmente sabe como conquistar o coração de uma mulher."
"d34846f9";"I hope you've just forgotten your glasses and that's not really directed at me.";"Espero que você só tenha esquecido seus óculos e que isso não seja para mim."
"d34846fb";"I'm almost certain you have the wrong person.";"Tenho quase certeza de que você está falando com a pessoa errada."
"d34846fc";"I think this must be a terrible mistake.";"Acho que isso deve ser um grande engano."
"d34846fd";"You can't possibly be talking to me.";"Você não pode estar falando comigo."
"d34846fe";"Are you under the impression that I am somebody else?";"Você está pensando que eu sou outra pessoa?"
"d34846ff";"You've mixed me up with someone else.";"Você me confundiu com outra pessoa."
"d34a6f56";"Nah, ya can't mean me.";"Não, você não pode estar falando de mim."
"db15dfd9";"Oh yes!";"Ah, sim!"
"db15dfdb";"Oooh!";"Oooh!"
"db15dfdc";"Oh, nice.";"Oh, que legal."
"db15dfdd";"Oh!";"Oh!"
"db15dfde";"Awww!";"Awww!"
"db15dfdf";"Oooh!";"Oooh!"
"db18d50c";"Oooh!";"Oooh!"
"e28eab2b";"Don't be so ugly.";"Não seja tão feio(a)."
"eb8dc2ff";"Do you have to be so ugly?";"Você precisa ser tão feio?"
"f38af889";"Oh, you noticed little old me?";"Oh, você notou a humilde e simples eu?"
"f38af88a";"Oh, I'm so flattered. Cos you're so famous and all.";"Oh, estou tão lisonjeada. Afinal, você é tão famoso(a)."
"f38af88b";"Your fame precedes your romantic intentions. I couldn't be more gratified.";"Sua fama precede suas intenções românticas. Não poderia estar mais satisfeita."
"f38af88d";"Am I really worthy of your attention? How thrilling.";"Será que sou mesmo digna da sua atenção? Que emocionante."
"f38af88e";"How could a celebrity be interested in me?";"Como uma celebridade poderia se interessar por mim?"
"f38af88f";"Oh, it's like being courted by a superstar!";"Ah, é como ser cortejada por uma superestrela!"
"f38cf7c6";"Oh. I didn't think you knew I existed.";"Ah. Eu não sabia que você existia."
"f9727849";"My! Oh! Well... my! Hee hee!";"Nossa! Oh! Bem... nossa! Hehe!"
"f972784a";"Oh! Your quests are well known, and now so are your romantic inclinations!";"Oh! Suas missões são bem conhecidas, e agora suas inclinações românticas também!"
"f972784b";"You and me??? Un-hobbin-believable!";"Você e eu??? Inacreditável!"
"f972784c";"That was for meeeeee??? Well! Guess I know how to attract fame and fortune, don't I?!";"Isso foi para mim??? Bem! Acho que sei como atrair fama e fortuna, não é?!"
"f972784d";"Whhhhaaaaa? Meeee? Ooooh! Hee hee!";"O quêê ... Oooohh!!!!"
"f972784e";"Ooh! A celebrity is flirting with me! Oooohh!!!!";"Ooh! Uma celebridade está flertando comigo! Oooohh!!!!"
"f973ad2b";"Oooh! Wow! But you're so famous! And I'm not!";"Oooh! Uau! Mas você é tão famoso! E eu não sou!"
"fe8b0a39";"Oh, I'm so flattered. Cos you're so famous and all.";"Oh, estou tão lisonjeada. Afinal, você é tão famoso(a) e tudo mais."
"fe8b0a3a";"Oh, you noticed little old me?";"Oh, você notou a humilde e simples eu?"
"fe8b0a3b";"Am I really worthy of your attention? How thrilling.";"Será que eu realmente mereço sua atenção? Que emocionante."
"fe8b0a3c";"Your fame precedes your romantic intentions. I couldn't be more gratified.";"Sua fama precede suas intenções românticas. Não poderia estar mais satisfeita."
"fe8b0a3e";"How could a celebrity be interested in me?";"Como uma celebridade poderia se interessar por mim?"
"fe8b0a3f";"Oh. I didn't think you knew I existed.";"Ah. Eu não sabia que você existia."
"fe8da768";"Oh, it's like being courted by a superstar!";"Ah, é como ser cortejado por uma superestrela!"
