Hash;Original;Tradução
"8fcdac10";"Force Push sends a blast of energy towards your enemies, hurling them into nearby objects. It is very effective in confined spaces.";"Empurrão da Força envia uma rajada de energia em direção aos seus inimigos, arremessando-os contra objetos próximos. É muito eficaz em espaços confinados."
"927ffbf9";"You can save yourself a long walk by vaulting over edges such as this one.";"Você pode evitar uma longa caminhada saltando por cima de bordas como esta."
"9f31a95c";"Increasing your mana allows you to cast more spells.";"Aumentar sua mana permite que você conjure mais feitiços."
"a595c923";"You can then use it to travel back to Bower Lake. From there, you can walk to Bowerstone-- there is something there you must see.";"Você pode usá-lo para voltar ao Lago Bower. De lá, você pode caminhar até Bowerstone — há algo lá que você precisa ver."
"a707fc5d";"Skill allows you shoot faster and with great accuracy.";"Habilidade permite que você atire mais rápido e com grande precisão."
"a80846a3";"Will gives you control over the forces of magic.";"A Vontade te dá controle sobre as forças da magia."
"a9084816";"You can now channel the experience you have collected into strength, skill or will.";"Agora você pode canalizar a experiência que acumulou em força, habilidade ou vontade."
"aa0b414f";"Strength improves combat with hand-to-hand weapons.";"A força melhora o combate com armas de combate corpo a corpo."
"ac082e35";"Your blood is awakening...";"Seu sangue está despertando..."
"b0a67a5d";"Well done, Hero. Remember, you are free to explore when you like.";"Muito bem, Herói. Lembre-se, você é livre para explorar quando quiser."
"b1306d11";"Very well, keep your thoughts. But know your actions today saved many.";"Muito bem, guarde seus pensamentos. Mas saiba que suas ações hoje salvaram muitas vidas."
"b1513e6a";"Slow Time allows you to slow down the passage of time around you.";"Tempo Lento permite que você diminua a velocidade do tempo ao seu redor."
"b3a6ce44";"Remember, you are free to explore when you like.";"Lembre-se, você é livre para explorar quando quiser."
"b450fc80";"Time Control allows you to slow the world around you, or to move with incredible speed.";"O Controle do Tempo permite que você desacelere o mundo ao seu redor ou se mova com velocidade incrível."
"b73b757a";"Shock stuns your enemies and blasts them with lightning.";"Choque atordoa seus inimigos e os atinge com raios."
"b8fb93e7";"You are ready to unlock your potential.";"Você está pronto para desbloquear seu potencial."
"bbb3a834";"Don't be alarmed, I'm speaking to you through the Guild seal.";"Não se assuste, estou falando com você através do selo da Guilda."
"bcb53970";"Those green orbs hold the knowledge and experience of the creatures that you kill.";"Essas esferas verdes guardam o conhecimento e a experiência das criaturas que você mata."
"bdb634b9";"Draw them to you, and you will become more powerful.";"Atraia-os para você e você se tornará mais poderoso."
"c72d8e07";"What you did wasn't wrong. And this is hardly the last time you'll have to do it.";"O que você fez não foi errado. E esta dificilmente será a última vez que você terá que fazer isso."
"d10614a0";"Beyond these broken doors lies the Heroes' Guild.";"Além dessas portas quebradas fica a Guilda dos Heróis."
"d1cf6a00";"Vortex creates a powerful wind-storm that will pummel your enemies with nearby debris, or even other enemies!";"O vórtice cria uma poderosa tempestade de vento que atingirá seus inimigos com destroços próximos, ou até mesmo outros inimigos!"
"d748fb72";"Well done. Now you are ready to begin your journey. Use the cullis gate.";"Muito bem. Agora você está pronto para começar sua jornada. Use o portão de Cullis."
"d95b5864";"Skill will make you faster and more precise in your handling of weapons.";"Habilidade tornará você mais rápido e preciso no manuseio de armas."
"d9b074ad";"Strength increases the power of your blows in combat.";"A força aumenta o poder dos seus golpes em combate."
"da16d736";"Well done, Hero. Remember, you are free to explore when you like. Your quest will always be there.";"Muito bem, Herói. Lembre-se, você é livre para explorar quando quiser. Sua missão sempre estará lá."
"dbf4e279";"Whichever abilities you choose, they will be of great value to you on your journey.";"Quaisquer habilidades que você escolher serão de grande valor em sua jornada."
"ddf80cb3";"Incredible power lies before you. You must seize it.";"Um poder incrível está diante de você. Você deve conquistá-lo."
"defc5976";"You must develop your abilities to succeed.";"Você deve desenvolver suas habilidades para ter sucesso."
"e10052ee";"You must stop him before he strikes.";"Você precisa impedi-lo antes que ele ataque."
"e204ab87";"He sent two men for gold, and when none return, he will come for blood.";"Ele mandou dois homens buscarem ouro, e quando nenhum voltar, ele virá para se vingar."
"f24ebb5c";"Use your lamp to see in dark areas.";"Use sua lâmpada para enxergar em áreas escuras."
"fa2418e4";"He grew strong, strong enough to reshape the world as he saw fit.";"Ele ficou forte, forte o suficiente para remodelar o mundo como bem entendesse."
"fb289c0a";"But when the world tried to crush him, he fought back.";"Mas quando o mundo tentou esmagá-lo, ele lutou."
"fe244705";"Look around at these walls.";"Olhe ao redor para estas paredes."
"ff2b546f";"And that same heroic blood flows through you.";"E esse mesmo sangue heroico corre em suas veias."
