Hash;Original;Tradução
"49be9ba9";"You?? You want to give *me* that?? I think I'm gonna have a little accident...";"Você?? Você quer me dar isso?? Acho que vou ter um pequeno acidente..."
"49be9baa";"Bleedin' 'eck! Never thought I'd have a celebrity after me! Much obliged!";"Caramba! Nunca pensei que teria uma celebridade atrás de mim! Muito obrigado!"
"49be9bab";"Oh! This is unprecedented! I... I don't know what to say!";"Oh! Isso é inédito! Eu... Eu não sei o que dizer!"
"49be9bac";"Wha- you- wha- oh! I may just explode from the extraordinariness of it all! Thank you!";"O quê- você- o quê- oh! Eu posso explodir de tanta felicidade! Obrigada!"
"49be9bae";"Oh, uh... for me? Really? It's... It's great!";"Ah, é... para mim? Sério? É... É ótimo!"
"49be9baf";"A very special gift, from a very special person...";"Um presente muito especial, de uma pessoa muito especial..."
"49bfb746";"You're giving this to me?! You'll make me blush!";"Você está me dando isso?! Vai me deixar sem graça!"
"4ddedb71";"There are many in more need than you.";"Há muitos que precisam mais do que você."
"4ddedb72";"I do not believe for a moment that you are a real beggar.";"Não acredito nem por um momento que você seja um mendigo de verdade."
"4ddedb73";"You're not foolin' me.";"Você não está me enganando."
"4ddedb74";"What? And I don't need gold?";"O quê? E eu não preciso de ouro?"
"4ddedb75";"You're not a real beggar.";"Você não é um mendigo de verdade."
"4ddedb76";"Who are you trying to con?? Go away.";"Quem você está tentando enganar? Vá embora."
"4de1409c";"I don't have anything for you.";"Eu não tenho nada para você."
"625264f1";"Oh, how wonderful. Thank you!";"Oh, que maravilha. Obrigada!"
"625264f3";"That's quite wonderful, that is. Thanks!";"Que maravilha! Obrigada!"
"625264f4";"Oh, how wonderful. Thanks!";"Oh, que lindo! Obrigada!"
"625264f5";"That's very romantic of you. Thank you!";"Que gesto romântico da sua parte! Obrigada!"
"625264f6";"What a lovely, romantic gesture. Thank you!";"Que gesto lindo e romântico! Obrigada!"
"625264f7";"Bleedin' romantic of ya. Thanks!";"Muito romântico da sua parte! Obrigado!"
"6253a118";"Feelin' romantic, are ya? Thanks!";"Se sentindo romântico(a)? Obrigado!"
"63a1c2ba";"We're not really supposed to, but alright then.";"Não deveríamos, mas tudo bem então."
"63a39704";"A guard always helps a citizen in need.";"Um guarda sempre ajuda um cidadão necessitado."
"69526ff1";"So very romantic. Thank you!";"Que romântico. Obrigada!"
"69526ff2";"So very romantic. Thank you!";"Muito romântico. Obrigada!"
"69526ff3";"Oh that's plenty romantic, that is. Thanks!";"Ah, isso é muito romântico mesmo. Obrigada!"
"69526ff4";"Now that's romantic. Thanks!";"Isso sim é romântico. Obrigada!"
"69526ff5";"Oh, this was so thoughtful of you. Thanks!";"Nossa, que gesto atencioso da sua parte. Obrigada!"
"69526ff6";"This is really quite lovely. Thanks.";"Isso é realmente muito lindo. Obrigado."
"6953ac1d";"Oh, how wonderful. Thanks!";"Oh, que maravilha. Obrigado!"
"7262a03a";"You're lucky I don't throw you in a dungeon for begging under false pretences.";"Você tem sorte de eu não te jogar numa masmorra por mendigar com falsos pretextos."
"7262c468";"Is this a joke? I ought to arrest you instead.";"Isso é uma piada? Eu deveria te prender."
"7c8cdf41";"Can't get a job? Here then, have these scraps.";"Não consegue emprego? Aqui está, então, estas sobras."
"7c8cdf44";"It ain't fun livin' on the streets. Here ya go.";"Não é divertido viver nas ruas. Aqui está."
"7c8cdf46";"I suppose I can spare a little.";"Acho que posso dar um pouco."
"7c8cdf47";"We should always look out for the less fortunate.";"Devemos sempre cuidar dos menos afortunados."
"7c91a4fd";"Take this, but don't come begging for more.";"Pegue isto, mas não venha implorar por mais."
"7dce0aa1";"I do not know what to say! It is so unexpected coming from such a great personage as yourself.";"Não sei o que dizer! É tão inesperado vindo de uma pessoa tão incrível como você."
"7dce0aa2";"Well, I don't know what to say! Thank you, a million times thank you.";"Bem, não sei o que dizer! Muito obrigado, um milhão de vezes obrigado."
"7dce0aa3";"Woah! Really? Woah!";"Uau! Sério? Uau!"
"7dce0aa4";"For me?! Really? I never thought someone like you'd notice someone like me.";"Para mim?! Sério? Nunca pensei que alguém como você notasse alguém como eu."
"7dce0aa5";"I'm just... well, godsmacked! A gift for little old me?!";"Estou simplesmente... boquiaberto! Um presente para uma pessoa tão insignificante como eu?!"
"7dce0aa7";"Wow! I'm just speechless. Thank you!";"Uau! Estou sem palavras. Obrigado!"
"7dce4665";"I can't believe someone as famous as you would notice a nobody like me.";"Não acredito que alguém tão famoso quanto você tenha notado uma pessoa comum como eu."
"818ce766";"You're not trying to trick me are you? Ok, then.";"Você não está tentando me enganar, está? Ok, então."
"84ce15a9";"Oh, I can't believe a celebrity would give me somethig like this!";"Nossa, não acredito que uma celebridade me daria algo assim!"
"84ce15aa";"For... for... for me?! Oh I don't believe it!";"Para... para... para mim?! Nossa, não acredito!"
"84ce15ad";"Wow, just... wow! Thank you!";"Uau, simplesmente... uau! Obrigada!"
"84ce15ae";"Oh, I'm speechless! Just speechless!";"Nossa, estou sem palavras! Simplesmente sem palavras!"
"84cfaffd";"Oh, romanced by a celebrity. I don't believe it!";"Nossa, fui cortejada por uma celebridade. Não acredito!"
"a75f15e5";"I shall treasure it always.";"Vou guardar isso para sempre."
"a75f15e6";"Aww, for me? You're such a darling.";"Ah, para mim? Você é um amor."
"a75f15e7";"That's ever so nice. Hee hee!";"Que gentil. Hehe!"
"a7603b0d";"Oh my, you'll make me blush you will.";"Nossa, você vai me fazer corar, com certeza."
"a8c0f3a2";"Could you be any sweeter?";"Você poderia ser mais gentil?"
"a8c0f3a3";"So very sweet of you!";"Que gentileza da sua parte!"
"a8c0f3a4";"This is so very sweet!";"Que fofo!"
"a8c0f3a5";"Oh, how sweet!";"Oh, que doce!"
"a8c0f3a6";"Oh, so sweet!";"Oh, tão doce!"
"a8c0f3a7";"What a sweet love you are!";"Que amor doce você é!"
"a8c43199";"This is so very sweet!";"Que fofo!"
"ae5f20e1";"It will always remind me of you. Thank you.";"Sempre me lembrará de você. Obrigada."
"ae5f20e2";"You have touched my soul with this gift.";"Você tocou minha alma com este presente."
"ae5f20e3";"I'll never take out of my pocket!";"Nunca o tirarei do bolso!"
"ae5f20e4";"Well that's just lovely it is.";"Bem, isso é simplesmente adorável."
"ae5f20e5";"That's just lovely, thank you.";"Que lindo, obrigada."
"ae5f20e6";"You really know how to get to a man's heart.";"Você realmente sabe como conquistar o coração de um homem."
"ae63fba8";"I'm touched!";"Estou tocado!"
"b080ec21";"You poor person. I know what it's like to go hungry.";"Coitado de você. Eu sei o que é passar fome."
"b080ec22";"Oh, okay then, take this, but leave me alone, all right?";"Ah, tá bom então, pegue isso, mas me deixe em paz, tá bom?"
"b080ec24";"Oh, ok then, take this, but leave me alone, okay?";"Ah, tá bom então, pegue isso, mas me deixe em paz, tá bom?"
"b080ec25";"But of course you pathetic creature.";"Mas é claro, criatura patética."
"b080ec26";"One must always be charitable.";"Devemos sempre ser caridosos."
"b080ec27";"Done my fair share of beggin', might as well give some back.";"Já pedi bastante, então é melhor retribuir."
"b08610d6";"Not like I got much to give, but here you go.";"Não que eu tenha muito para dar, mas aqui está."
"b3c104d2";"So romantic of you.";"Que romântico da sua parte."
"b3c104d3";"How romantic of you!";"Que romântico da sua parte!"
"b3c104d4";"Quite the romantic gesture, this is.";"Um gesto bastante romântico, sem dúvida."
"b3c104d5";"You're a sweet one alright.";"Você é mesmo um doce."
"b3c104d6";"You're a sweet one, ain't ya?";"Você é um doce, não é?"
"b3c104d7";"I've never seen anything sweeter!";"Nunca vi nada mais doce!"
"b3c4d958";"This is so very sweet!";"Isso é muito doce!"
"b980fa09";"You poor beggar. Here, take some gold.";"Seu pobre mendigo. Aqui, pegue um pouco de ouro."
"b980fa0a";"Nobody should go hungry. Here.";"Ninguém deveria passar fome. Aqui."
"b980fa0b";"Go on then, take this.";"Vá em frente, pegue isto."
"b980fa0c";"I guess I've got a bit to spare.";"Acho que tenho um pouco sobrando."
"b980fa0d";"Fine, here. Just go away.";"Tudo bem, aqui está. Só vá embora."
"b980fa0f";"We all have to give a little.";"Todos nós temos que ceder um pouco."
"b981b7b0";"Just take this and stop bothering me.";"Apenas pegue isso e pare de me incomodar."
"c10793c1";"Awwww.";"Que fofo!"
"c10793c2";"Awwww.";"Que fofo!"
"c10793c3";"I will never let it go!";"Eu nunca vou me desfazer dele!"
"c10793c4";"I will keep it with me forever!";"Eu vou guardá-lo comigo para sempre!"
"c10793c6";"Awwww.";"Que fofo!"
"c10793c7";"Awwww.";"Que fofo!"
"c108d943";"I will keep it with me always!";"Vou guardá-lo comigo para sempre!"
"c19d8711";"For me?! Oh, this is just so overwhelming! I mean, your renown is so imrpessive after all.";"Para mim?! Nossa, isso é tão impressionante! Afinal, sua fama é tão impressionante."
"c19d8712";"Oh my! This IS flattering.";"Nossa! Isso é lisonjeiro."
"c19d8713";"For me? You sure? Pinch me cos I must be dreaming!";"Para mim? Tem certeza? Me belisca, porque devo estar sonhando!"
"c19d8714";"I'm one lucky woman, me!";"Sou uma mulher de muita sorte!"
"c19d8715";"Woooaah! You really feel like that about me? But you're so famous!";"Uau! Você realmente sente isso por mim? Mas você é tão famoso!"
"c19d8717";"Such a romantic gift, from someone so famous. I'm... overwhelmed!";"Que presente romântico, vindo de alguém tão famoso. Estou... sem palavras!"
"c1a0517d";"Oh, this is so incredible. Gifts from people so famous are so rare!";"Oh, isso é incrível. Presentes de pessoas tão famosas são tão raros!"
"c50c99cb";"Wooooaah!";"Uau!"
"c50c99cc";"Ahhhhh! Woo!";"Ahhhhh! Uau!"
"c50c99cf";"Wooooow!";"Uauuuuu!"
"c50d5160";"Ohhh!Wow!";"Ohhh! Uau!"
"c6079be1";"Never lettin' this go.";"Nunca vou deixar isso ir embora."
"c6079be2";"I'll treasure it always.";"Vou guardar isso para sempre."
"c6079be3";"I'll keep this with me forever.";"Vou guardar isso comigo para sempre."
"c6079be5";"I will keep this in my heart forever";"Vou guardar isso no meu coração para sempre."
"c6079be6";"I will keep it with me always!";"Vou guardá-lo comigo para sempre!"
"c6079be7";"I'll take it with me to my grave!";"Vou levá-lo comigo para o túmulo!"
"c60a0e4d";"I will keep it with me always!";"Vou guardá-lo comigo para sempre!"
"c89d9219";"Ths is incredible! How can someone so famous care about someone like me?";"Isso é incrível! Como alguém tão famoso pode se importar com alguém como eu?"
"c89d921a";"Oh oh oh! I'm in overload! A famous Hero just gave me a romantic gift!";"Oh oh oh! Estou em êxtase! Um herói famoso acabou de me dar um presente romântico!"
"c89d921c";"Whoa! You really feel like that about me? But you're so famous!";"Uau! Você realmente pensa assim de mim? Mas você é tão famoso!"
"c89d921d";"I... You... well, you could knock me down with a feather! Thank you!";"Eu... Você... bem, você poderia me derrubar com uma pena! Obrigada!"
"c89d921e";"Receiving a gift from someone of your stature is quite flattering-- even to someone of MY stature!";"Receber um presente de alguém da sua estatura é muito lisonjeiro — até mesmo para alguém da MINHA estatura!"
"c89d921f";"For meeeeeeee???? My pants're about to fall off!";"Para mimuuuuuuuuu???? Minhas calças estão quase caindo!"
"c89ef5ca";"You've got to be kiddin'! A present from you to me?!";"Você só pode estar brincando! Um presente seu para mim?!"
"ca0ca1ea";"Wow! Wooo!";"Uau! Wooo!"
"ca0ca1ed";"Ahhhhh! Woo!";"Ahhhhh! Uau!"
"ca0ca1ee";"Ahhhh!";"Ahhhh!"
"ca0d475e";"Woaaah! Wooo!";"Uau! Uau!"
"caf49de1";"Be careful!";"Cuidado!"
"caf49de2";"Hey, there are other people here, you know.";"Ei, tem outras pessoas aqui, sabia?"
"caf49de6";"Look where you going.";"Olha por onde anda."
"caf49de7";"Hey, am I invisible or sumthin'?";"Ei, eu sou invisível ou algo assim?"
"cafa9308";"Watch it!";"Cuidado!"
"d3f4abcb";"Don't you push me around.";"Não me provoque."
"d3f4abcc";"Go walk into a wall.";"Vá bater de frente com uma parede."
"d3f4abcd";"Hey, watch where you're going will you?!";"Ei, olha por onde anda, tá?!"
"d3f4abcf";"How rude.";"Que grosseria."
"d3f58c68";"You're not the only person here.";"Você não é a única pessoa aqui."
"d991f901";"Wooooow!";"Uau!"
"d991f903";"Ohhh!Wow!";"Ohhh! Uau!"
"d991f904";"Wooooaah!";"Uau!"
"d991f905";"Ahhhh!";"Ahhhh!"
"d991f906";"Ahhhh!";"Ahhhh!"
"d991f907";"Woaaah! Wooo!";"Uau! Uau!"
"d992e890";"Ahhhhh! Woo!";"Ahhhhh! Uau!"
"e0920401";"Ahhhh!";"Ahhhh!"
"e0920402";"Ahhhh!";"Ahhhh!"
"e0920403";"Ahhhhh! Woo!";"Ahhhhh! Uau!"
"e0920404";"Woaaah! Wooo!";"Uau! Uau!"
"e0920405";"Ohhh!Wow!";"Ohhh!Uau!"
"e0920406";"Wooooow!";"Uau!"
"e094dda8";"Whoa!";"Nossa!"
"f4fba0a1";"Oh! Thanks!";"Ah! Obrigada!"
"f4fba0a2";"So romantic of you. Thank you!";"Que romântico da sua parte. Obrigada!"
"f4fba0a4";"Oh! Thanks!";"Oh! Obrigada!"
"f4fba0a5";"Ah! Lovely. Thank you!";"Ah! Adorável. Obrigada!"
"f4fba0a6";"Oh! Thank you!";"Oh! Obrigada!"
"f4fba0a7";"Oh! Thank you!";"Oh! Obrigada!"
"f4fc8e38";"Oh! Thanks!";"Oh! Obrigado!"
"f971b4c9";"Ah, ya can be real sweet sometimes.";"Ah, você pode ser muito doce às vezes."
"f971b4ca";"I see ya still care. Always nice to know.";"Vejo que você ainda se importa. É sempre bom saber."
"f971b4cb";"That is very sweet of you, my darling.";"Isso é muito doce da sua parte, meu bem."
"f971b4cd";"You certainly know how to keep the flame of our marriage alive.";"Você certamente sabe como manter a chama do nosso casamento acesa."
"f971b4ce";"This is so thoughtful, darling.";"Que gesto atencioso, querida."
"f971b4cf";"Oh, how thoughtful of you, dear.";"Oh, que atencioso da sua parte, querido."
"f971fcd3";"Oh, you're so sweet, dear.";"Oh, você é tão doce, querido."
"fdfbae89";"Oh! Many thanks!";"Oh! Muito obrigado!"
"fdfbae8a";"Oh! Thank you!";"Oh! Obrigado!"
"fdfbae8b";"Oh! Thanks!";"Oh! Obrigada!"
"fdfbae8c";"Oh! Thanks!";"Oh! Obrigada!"
"fdfbae8d";"This is incredibly romantic! Thank you.";"Isso é incrivelmente romântico! Obrigada."
"fdfbae8f";"Oh! Thank you so much!";"Oh! Muito obrigada!"
"fdfbc117";"Oh! Thanks!";"Oh! Obrigada!"
