Hash;Original;Tradução
"688522ba";"That dog and its owner should go professional with that comedy of theirs.";"Aquele cachorro e seu dono deveriam se profissionalizar com essa comédia deles."
"688522bc";"There goes one heck of a funny pooch.";"Lá vai um cachorro hilário."
"688522bd";"An uproariously entertaining animal.";"Um animal extremamente divertido."
"688522be";"We are most amused by that dog's antics.";"Estamos nos divertindo muito com as travessuras desse cachorro."
"688522bf";"You learn your comedy from your owner?";"Você aprendeu a ser engraçado com seu dono?"
"68865534";"I know funny, and that mongrel's it.";"Eu sei o que é engraçado, e esse vira-lata é a personificação disso."
"692d89b2";"Ha ha! Just looking at you makes me laugh, little fellow.";"Haha! Só de olhar para você já me faz rir, amiguinho."
"692d89b3";"You're one funny dog.";"Você é um cachorro muito engraçado."
"692d89b4";"You're a real comedian, just like your master.";"Você é um verdadeiro comediante, assim como seu mestre."
"692d89b5";"Gonna make us laugh, little mongrel?";"Vai nos fazer rir, vira-lata?"
"692d89b6";"Always put a smile on our face you do.";"Você sempre nos faz sorrir."
"692d89b7";"Perhaps you and you rmaster would like to entertain us with some comedy routines.";"Talvez você e seu mestre queiram nos entreter com algumas rotinas de comédia."
"69352c57";"Ahh, it's the jester's dog!";"Ah, é o cachorro do bobo da corte!"
"69a9a4fa";"Not gonna touch you or your master boy, don't worry...";"Não vou tocar em você nem no seu dono, não se preocupe..."
"69a9a4fb";"Easy now, doggy, just passing through.";"Calma aí, cachorrinho, só estou de passagem."
"69a9a4fc";"No need to look at me funny. He he. I like dogs. Sure I do.";"Não precisa me olhar estranho. He he. Eu gosto de cachorros. Claro que gosto."
"69a9a4fd";"Dontcha go sinking those fangs into my soft bits now...";"Não vá cravar essas presas nas minhas partes sensíveis agora..."
"69a9a4fe";"Steady now boy. I ain't yer enemy.";"Calma aí, garoto. Eu não sou seu inimigo."
"69a9a4ff";"Dear me, you are a fearsome creature aren't you.";"Meu Deus, você é uma criatura temível, não é?"
"69ad1e74";"Sh-shouldn't you be we-wearing a muzzle...?";"V-você não deveria estar usando uma focinheira...?"
"742d9ae2";"Ha! Learnt any new tricks?";"Ha! Aprendeu algum truque novo?"
"742d9ae3";"I bet you make all the other animals laugh too.";"Aposto que você faz todos os outros animais rirem também."
"742d9ae4";"You sure know how to tickle my funny bone, doggy.";"Você sabe mesmo como me fazer rir, cachorrinho."
"742d9ae5";"Got any funny tricks for us today?";"Tem algum truque engraçado para nos contar hoje?"
"742d9ae6";"No dog can make me laugh like you do.";"Nenhum cachorro me faz rir como você."
"742d9ae7";"You certainly know how to raise a smile, you funny animal.";"Você certamente sabe como arrancar um sorriso, seu bichinho engraçado."
"742dda49";"You're an amusing little fellow.";"Você é um amiguinho divertido."
"88977ff9";"You're what my gran calls a "source of all darkness", whatever that means.";"Você é o que minha avó chama de "fonte de toda a escuridão", seja lá o que isso signifique."
"89886e12";"Pfff, it's that darn dog again.";"Pfff, é aquele cachorro maldito de novo."
"89886e13";"I usually like dogs, but not that one!";"Eu geralmente gosto de cachorros, mas não desse!"
"89886e14";"Do we have to put up with that mutt much longer?";"Será que vamos ter que aguentar esse vira-lata por muito mais tempo?"
"89886e15";"Of all the hobbin mutts in the world, that's the worst. What you mean, "what other mutts"?";"De todos os vira-latas do mundo, esse é o pior. O que você quer dizer com "quais outros vira-latas"?"
"89886e16";"What that dog needs is a good whippin'.";"Esse cachorro precisa de uma boa surra."
"89886e17";"Why hasn't someone shot that animal yet?";"Por que ninguém ainda atirou nesse animal?"
"8988e2a7";"When will we be rid of that canine nuisance?";"Quando vamos nos livrar dessa praga canina?"
"8da85716";"You're the ki-kind that bites, aren't you.";"Você é do tipo que morde, não é?"
"8f9bfe42";"You always do such bad things!";"Você sempre faz coisas tão ruins!"
"938c82a1";"What a vicious dog you are.";"Que cachorro cruel você é!"
"938c82a2";"You're just plain evil!";"Você é simplesmente malvado!"
"938c82a4";"You're a depraved little mutt.";"Você é um vira-lata depravado!"
"938c82a5";"That animal is pure malevolence.";"Esse animal é pura maldade!"
"938c82a6";"Did ever darker heart beat within the chest of a dog?";"Já houve um coração mais sombrio batendo no peito de um cachorro?"
"938c82a7";"Ya malicious scoundrel!";"Seu patife malicioso!"
"938e1662";"Yer'd tear out the heart of babes, wouldn't ya?";"Você arrancaria o coração das meninas, não é?"
"94a6fc60";"*whimper* Don't bite me doggy.";"*choramingo* Não me morda, cachorrinho."
"97ca283a";"*sob* I want my mummy. That dog isn't nice!";"*snif* Quero minha mãe. Aquele cachorro não é legal!"
"9c8c9089";"You are a fiend! A hairy, slavering fiend!";"Você é um demônio! Um demônio peludo e babando!"
"9c8c908a";"And they say animals are innocent... But you are malevolent, just as your owner is!";"E dizem que os animais são inocentes... Mas você é malévolo, assim como seu dono!"
"9c8c908b";"You're one vicious hound!";"Você é um cão feroz!"
"9c8c908c";"I never saw a dog more spiteful!";"Nunca vi um cachorro mais rancoroso!"
"9c8c908d";"Why? Why are you such a nasty dog?";"Por quê? Por que você é um cachorro tão malvado?"
"9c8c908f";"You have the same evil ways as your master.";"Você tem as mesmas maldades que seu dono."
"9c8e4ac2";"Oh, you, you're bad news!";"Ah, você, você é uma má notícia!"
"9ecab8ef";"Ah ah... You're a sca-scary dog!";"Ah ah... Você é um cachorro assustador!"
"a92e0151";"You're the funniest doggy anyone's ever seen!";"Você é o cachorro mais engraçado que alguém já viu!"
"b02b6448";"Ha ha! You're so funny!";"Haha! Você é tão engraçado!"
"b19f63d1";"I'm going to move ve-e-e-e-ry slowly. Ok?";"Vou me mover mu-u-u-i-minha devagar. Ok?"
"b19f63d3";"Um, do-don't bite me, ok?";"Hum, n-não me morda, ok?"
"b19f63d4";"Er, um, nice boy...";"Er, hum, bom garoto..."
"b19f63d5";"Oh! Someone protect me from that monster!";"Oh! Alguém me proteja desse monstro!"
"b19f63d6";"Surely such a terrifying creature should not be allowed to roam free.";"Certamente uma criatura tão aterrorizante não deveria ter permissão para vagar livremente."
"b19f63d7";"You're one heck of a dog alright.";"Você é um cachorro e tanto, com certeza."
"b19fdd42";"Whoa, boy! Back off now...";"Calma aí, garoto! Recue agora..."
"b1efefa1";"Why don't you try being a real animal once in a while?";"Por que você não tenta ser um animal de verdade de vez em quando?"
"b1efefa2";"Pah! I don't have no time for poncy mutts.";"Bah! Não tenho tempo para vira-latas afetados."
"b1efefa3";"It is not often one finds such admirable qualities in a dog.";"Não é comum encontrarmos qualidades tão admiráveis ​​em um cachorro."
"b1efefa4";"You are certainly a pleasant animal.";"Você é, sem dúvida, um animal agradável."
"b1efefa6";"You're an obedient boy, aren't you?";"Você é um menino obediente, não é?"
"b1efefa7";"You're a good dog! Yes you are! A very good dog!";"Você é um bom cachorro! Sim, você é! Um cachorro muito bom!"
"b1f05d28";"I bet you'd do anything to save someone else.";"Aposto que você faria qualquer coisa para salvar alguém."
"b6eff741";"Too busy saving the weak to have any fund, are ya boy?";"Muito ocupado salvando os fracos para ter dinheiro, é?"
"b6eff742";"Not enough to have a righetous adventurer around, we got to put up with his righteous dog too...";"Não basta ter um aventureiro íntegro por perto, ainda temos que aturar o cachorro dele..."
"b6eff743";"Your behaviour would be exemplary in a human. For a beast, it is extraordinary.";"Seu comportamento seria exemplar em um humano. Para uma besta, é extraordinário."
"b6eff745";"You may not be able to walk upright, but you are upright in spirit at least.";"Você pode não conseguir andar ereto, mas pelo menos é reto de espírito."
"b6eff746";"You're a sweet-natured fellow, aren't you?";"Você é um cãozinho de bom coração, não é?"
"b6eff747";"Every bit as saintly as your owner.";"Tão santo quanto seu dono."
"b6f2756f";"You're as virtous a dog as ever walked these parts.";"Você é um cão tão virtuoso quanto qualquer outro que já tenha pisado por estas bandas."
"b89f6ed1";"Oh! I suffer from a rare canine phobia you know!";"Ah! Eu sofro de uma rara fobia canina, sabia?"
"b89f6ed2";"Ni-ni-ni-ce dog.";"Cachorro legal."
"b89f6ed3";"Bet you could tear the throat of anyone you liked, huh? Yeeees.";"Aposto que você conseguiria arrancar a garganta de qualquer um que quisesse, hein? Simmm."
"b89f6ed4";"That's one heck of a scary mutt. Will all due respect, Mr Dog, of course!";"Que vira-lata assustador! Com todo o respeito, Sr. Cão, é claro!"
"b89f6ed5";"Is th-that a dog or a balverine...?";"É um cachorro ou um albatroz...?"
"b89f6ed6";"That's a good boy, yeeeees...";"Bom garoto, simmm..."
"b8a11d45";"Steady now! Not doing any sudden movements...";"Calma aí! Sem movimentos bruscos..."
"c560a150";"Are you going to do some funny tricks??";"Vai fazer alguma gracinha?"
"c9f0e821";"Looking forward to some good laughs from that mutt.";"Ansioso para dar boas risadas com esse vira-lata."
"c9f0e824";"Ah, it's that hilarious mongrel.";"Ah, é aquele vira-lata hilário."
"c9f0e826";"That dog always gives me a chuckle.";"Esse cachorro sempre me faz rir."
"c9f0e827";"Wonder what funny tricks the dog will do next.";"Imagino quais truques engraçados o cachorro fará em seguida."
"c9f2cd95";"Ha, funniest dog ever!";"Ha, o cachorro mais engraçado de todos!"
"cb3a8891";"Ne'er has a beast had a blacker heart.";"Nunca uma fera teve um coração tão negro."
"cb3a8892";"That dog's a demon I tell you.";"Esse cachorro é um demônio, eu te digo."
"cb3a8893";"Oh! he's a hideous beast. Utterly terrifying.";"Oh! Ele é uma besta horrenda. Absolutamente aterrorizante."
"cb3a8894";"If you ask me, and you should - I'm very knowledgeable in these matters - someone should put a muzzle on him.";"Se me perguntarem, e deveriam perguntar - eu entendo muito do assunto - alguém deveria colocar uma focinheira nele."
"cb3a8896";"That dog scares me to death.";"Esse cachorro me dá arrepios."
"cb3a8897";"I hope he's had his fill of flesh today. Brrrr.";"Espero que ele já tenha se fartado de carne hoje. Brrrr."
"cb4260ab";"Don't know if I'm more afraid of the dog or its owner.";"Não sei se tenho mais medo do cachorro ou do dono."
"cef0efc1";"Might be a flea-bag, but it's a funny flea-bag.";"Pode ser um vira-lata, mas é um vira-lata engraçado."
"cef0efc5";"That mutts funnier than any jester.";"Esse vira-lata é mais engraçado que qualquer bobo da corte."
"cef0efc6";"Isn't that dog just a scream?";"Esse cachorro é hilário, não é?"
"cef0efc7";"That dog always manages to make me smile!";"Aquele cachorro sempre consegue me fazer sorrir!"
"cef4af6f";"Always get a laugh from that dog.";"Sempre me faz rir com aquele cachorro."
"d03a90b1";"A dog that's just as fierce as its owner.";"Um cachorro tão feroz quanto seu dono."
"d03a90b2";"Looks like he could tear yer throat out. And enjoy it.";"Parece que ele poderia arrancar sua garganta. E gostar disso."
"d03a90b3";"He's like some dark hound sent to terrorise us all!";"Ele é como um cão negro enviado para nos aterrorizar!"
"d03a90b5";"Every time I see that animal, my hairs stand on end.";"Toda vez que vejo esse animal, meus pelos se arrepiam."
"d03a90b6";"I don't mind telling you, that dog gives me the willies.";"Não me importo de dizer, esse cachorro me dá arrepios."
"d03a90b7";"I'm not usually scared of dogs. But I'll make an exception for that one.";"Normalmente não tenho medo de cachorros. Mas abro uma exceção para esse."
"d03b7d4d";"Ugh! just looking at that animal's enough to give me nightmares.";"Argh! Só de olhar para aquele animal já me dá pesadelos."
"d0634f61";"Ha, you always make me laugh!";"Ha, você sempre me faz rir!"
"ec93b618";"Why are you such a naughty doggy?";"Por que você é um cachorrinho tão travesso?"
"f1a77dfc";"He keeps sniffing. Like doesn't like me...";"Ele fica cheirando. Parece que não gosta de mim..."
"f4388a38";"That dog is scarier than any balverine.";"Aquele cachorro é mais assustador que qualquer balverine."
"f793c748";"You're a bad dog! Bad!";"Você é um cachorro mau! Mau!"
"fb36ecfc";"I hope he doesn't look at me. He might eat me!";"Espero que ele não olhe para mim. Ele pode me comer!"
"fca524e5";"Ni-ni-ni-ce doggy.";"Cachorrinho bonzinho."
