Hash;Original;Tradução
"b06dbee4";"You should be sorry! But I'll let it pass.";"Você deveria se arrepender! Mas vou deixar passar."
"b06dbee5";"If you truly repent, then I accept.";"Se você realmente se arrepender, então eu aceito."
"b06dbee6";"Very good. If you are truly sorry.";"Muito bem. Se você realmente se arrepender."
"b06dbee7";"I'll let you off this time.";"Vou te perdoar desta vez."
"b071ae09";"Yeah, yeah, alright.";"É, é, tá bom."
"b76dc9e1";"Oh, I forgive you. But never again.";"Ah, eu te perdoo. Mas nunca mais."
"b76dc9e2";"Very well, just this once.";"Muito bem, só desta vez."
"b76dc9e3";"Huh. Just don't do it again.";"Hum. Só não faça isso de novo."
"b76dc9e4";"Oh... alright then.";"Ah... tudo bem então."
"b76dc9e5";"Hmm, if you're really sorry, all right.";"Hmm, se você realmente está arrependido, tudo bem."
"b76dc9e6";"You're lucky I'm in a good mood. Ok then.";"Você tem sorte de eu estar de bom humor. Ok então."
"b770147a";"I don't see why I should. But ok.";"Não vejo por que eu deveria. Mas tudo bem."
"cf42c2a1";"Let's find a house, shall we? Then it's wedding bells!";"Vamos encontrar uma casa, que tal? Depois disso, casamento!"
"cf42c2a2";"What you say we find somewhere to live? We could get hitched then.";"Que tal encontrarmos um lugar para morar? Poderíamos nos casar então."
"cf42c2a3";"We shall require a house if we are to marry.";"Precisaremos de uma casa para nos casarmos."
"cf42c2a4";"Shall we find a beautiful home and set a wedding date?";"Que tal encontrarmos uma bela casa e marcarmos a data do casamento?"
"cf42c2a6";"Let's pick out a house dear. You do want a wedding, don't you?";"Vamos escolher uma casa, querida. Você quer se casar, não quer?"
"cf42c2a7";"We're going to need a roof over our heads before we tie the knot.";"Precisaremos de um teto sobre nossas cabeças antes de nos casarmos."
"cf43a61c";"We should really find a house to live in if we're going to get married.";"Precisamos mesmo encontrar uma casa para morar se vamos nos casar."
"d442ca41";"You know what'd be great? Somewhere to live!";"Sabe o que seria ótimo? Um lugar para morar!"
"d442ca42";"You know, if we had a house we might even be able to get married...";"Sabe, se tivéssemos uma casa, talvez até conseguíssemos nos casar..."
"d442ca43";"We cannot possibly marry until we have an adequate house.";"Não podemos nos casar até termos uma casa adequada."
"d442ca45";"Perhaps if we had a good home we could be married.";"Talvez se tivéssemos uma boa casa, poderíamos nos casar."
"d442ca46";"We should find a house, darling. Then we can get married.";"Deveríamos encontrar uma casa, querida. Então poderíamos nos casar."
"d442ca47";"If only we had a house we could get married.";"Se ao menos tivéssemos uma casa, poderíamos nos casar."
"d44475d5";"We'd better find some place to live if we're gonna get hitched.";"É melhor encontrarmos um lugar para morar se quisermos nos casar."
"ddcb5b1a";"What do you say we take this relationship to the next level, huh?";"Que tal levarmos esse relacionamento para o próximo nível?"
"ddcb5b1b";"Do the words "roll in the hay" mean anything to you? Huh huh.";"As palavras "rolar no feno" significam alguma coisa para você? Hein?"
"ddcb5b1c";"I think we're ready for our love to get... physical. Don't you?";"Acho que estamos prontos para o nosso amor ficar... físico. Não acha?"
"ddcb5b1d";"Hey, come on, what you say we, uh, you know...";"Ei, vamos lá, que tal a gente, uh, você sabe..."
"ddcb5b1e";"I've never wanted you so badly!";"Eu nunca te desejei tanto!"
"ddcb5b1f";"I am aching to perform the beautiful dance of love. What do you say?";"Estou louco para dançar a linda dança do amor. O que você acha?"
"ddccc95e";"Um, I have read that spending time in bed together is beneficial for the health.";"Hum, li que passar um tempo juntos na cama faz bem para a saúde."
"deef8bd2";"It was you!";"Foi você!"
"e2cb633a";"Why don't we find somewhere private and... find out more about each other?";"Que tal encontrarmos um lugar reservado e... nos conhecermos melhor?"
"e2cb633b";"Let's find somewhere intimate. I have something to show you.";"Vamos encontrar um lugar íntimo. Tenho algo para te mostrar."
"e2cb633c";"How about we find a quiet place and have some fun?";"Que tal encontrarmos um lugar tranquilo e nos divertirmos um pouco?"
"e2cb633d";"What you say we have a quick roll in the hay?";"Que tal uma rapidinha?"
"e2cb633e";"Why don't we find someplace where we can have a little fun?";"Que tal encontrarmos um lugar para nos divertirmos um pouco?"
"e2cb633f";"I was reading a rather racy novel last night. Maybe we could perform chapter 16?";"Eu estava lendo um romance bem picante ontem à noite. Talvez pudéssemos ler o capítulo 16?"
"e2cccb9f";"I know this is rather forward, but how would you like to experience pure pleasure.";"Eu sei que é um pouco ousado, mas que tal experimentar puro prazer?"
"e7ef9ea8";"You did it!";"Você conseguiu!"
