Hash;Original;Tradução
"5694a4c0";"The augments in this weapon will instill fear in any citizen who sees you wielding it, allow you earn more experience than usual from combat, but also make you prone to scarring.
The most powerful turret rifle ever constructed, The Perforator first belonged to Maniac Mary, a bandit queen who lived around 150 years ago, and who managed to unite hundreds of bandit gangs under her banner. Inevitably, such a gathering of villains resulted in a violent uprising as her lieutenants attempted to take the rifle, and the leadership, from her. After her fall, the weapon passed through the hands of dozens of bandits, until it was lost, seemingly forever.";"Os aprimoramentos desta arma instilarão medo em qualquer cidadão que o vir empunhando-a, permitirão que você ganhe mais experiência do que o normal em combate, mas também o tornarão propenso a cicatrizes.
 O rifle de torreta mais poderoso já construído, o Perfurador, pertenceu originalmente a Maniac Mary, uma rainha bandida que viveu há cerca de 150 anos e que conseguiu unir centenas de gangues de bandidos sob seu comando. Inevitavelmente, tal reunião de vilões resultou em uma revolta violenta, quando seus tenentes tentaram tomar o rifle e a liderança dela. Após sua queda, a arma passou pelas mãos de dezenas de bandidos, até ser perdida, aparentemente para sempre."
"5aafcd9e";"Steel Blunderbuss";"Pistola de aço"
"5c2bbf6a";"It's possible this was once a perfectly good pistol, but time has dulled its power and reliability. Like all pistols, it has a faster reload speed than its rifle counterpart, though it has a much shorter range and does less damage.";"É possível que esta pistola já tenha sido ótima, mas o tempo diminuiu seu poder e confiabilidade. Como todas as pistolas, ela tem uma velocidade de recarga mais rápida do que seu equivalente em rifle, embora tenha um alcance muito menor e cause menos dano."
"67940580";"The augments in this weapon allow you to inflict more damage. You will take less yourself, but will be more prone to scarring.
This is perhaps the most powerful blunderbuss ever assembled, built by a guard by the name of Giles. Before retiring to work on a family and raise a farm, Giles was the terror of all outlaws, and was famous for his commitment and single-mindedness even in the face of insurmountable odds.";"Os aprimoramentos desta arma permitem que você cause mais dano. Você receberá menos dano, mas ficará mais propenso a cicatrizes.
 Esta é talvez a espingarda de pederneira mais poderosa já montada, construída por um guarda chamado Giles. Antes de se aposentar para cuidar da família e da fazenda, Giles era o terror de todos os foras da lei e era famoso por sua dedicação e determinação, mesmo diante de probabilidades insuperáveis."
"68eef23d";"Steel Turret Pistol";"Pistola de Torreta de Aço"
"6a34bc70";"Rusty Flintlock Rifle";"Rifle de Pederneira Enferrujado"
"705f77b9";"There is no more powerful, or messier, class of firearm than the blunderbuss. Though only useful at a short range, it spreads its fire in a wide radius. Nothing is safe when one of these goes off. And there can be no better example than this exquisitely crafted weapon. Able to spit death in all directions. it is akin to wielding a dragon's mouth in battle.";"Não existe arma de fogo mais poderosa, ou mais devastadora, do que a espingarda de cano curto. Embora útil apenas a curta distância, ela espalha seus disparos em um amplo raio. Nada está a salvo quando uma dessas dispara. E não há melhor exemplo disso do que esta arma primorosamente fabricada. Capaz de cuspir morte em todas as direções, é como empunhar a boca de um dragão em batalha."
"71239f47";"The invention of the turret firearm revolutionised warfare in Albion. Multibarrel technology obviated the need for continuous reloads, and gave its users a marked advantage in the battle field. This is an exceptional and rather rare example of the mechanism. Had any army been equipped with but a dozens of these rifles, nobody would have been able to stop them.";"A invenção da metralhadora de torre revolucionou a guerra em Albion. A tecnologia de múltiplos canos tornou desnecessárias as recargas contínuas, dando aos seus usuários uma grande vantagem no campo de batalha. Este é um exemplo excepcional e bastante raro desse mecanismo. Se algum exército tivesse sido equipado com apenas uma dúzia desses rifles, ninguém teria sido capaz de detê-los."
"76dc21f8";"The invention of the turret firearm revolutionised warfare in Albion. Multibarrel technology obviated the need for continuous reloads, and gave its users a marked advantage in the battle field. This pistol  is a rather poor example, but it will still prove more useful than any other pistol of a similar level.";"A invenção da metralhadora de torre revolucionou a guerra em Albion. A tecnologia de múltiplos canos tornou desnecessárias as recargas contínuas, dando aos seus usuários uma vantagem considerável no campo de batalha. Esta pistola é um exemplar de qualidade inferior, mas ainda assim se provará mais útil do que qualquer outra pistola de nível similar."
"7b1666f6";"This rare and expensive rifle was created by Horatio Peel himself, the inventor of the clockwork firearm mechanism. Only the richest armies can afford to equip their soldiers with such a fine weapon.";"Este rifle raro e caro foi criado pelo próprio Horatio Peel, o inventor do mecanismo de armas de fogo mecânico. Somente os exércitos mais ricos podem se dar ao luxo de equipar seus soldados com uma arma tão refinada."
"7c920b68";"Steel Flintlock Pistol";"Pistola de pederneira de aço"
"7f5617dd";"Legendary Pistol: The Red Dragon";"Pistola Lendária: O Dragão Vermelho"
"80dfc950";"The invention of the turret firearm revolutionised warfare in Albion. Multibarrel technology obviated the need for continuous reloads, and gave its users a marked advantage in the battle field. This rifle is a rather fine example of the technology, capable of bringing down a small army.";"A invenção da metralhadora de torre revolucionou a guerra em Albion. A tecnologia de múltiplos canos tornou desnecessárias as recargas contínuas, dando aos seus usuários uma grande vantagem no campo de batalha. Este rifle é um excelente exemplo dessa tecnologia, capaz de abater um pequeno exército."
"86644738";"As stylish a firearm as you could hope to carry. Those who die from one of its shots should count themselves lucky.";"Uma arma de fogo tão elegante quanto qualquer outra que você possa desejar. Aqueles que morrem com um de seus tiros devem se considerar sortudos."
"8cb3f51b";"The invention of the turret firearm revolutionised warfare in Albion. Multibarrel technology obviated the need for continuous reloads, and gave its users a marked advantage in the battle field. This rifle  is a rather poor example, but it will still prove more useful than any other rifle of a similar level.";"A invenção da metralhadora de torre revolucionou a guerra em Albion. A tecnologia de múltiplos canos tornou desnecessária a recarga contínua, dando aos seus usuários uma vantagem considerável no campo de batalha. Este rifle é um exemplo bastante fraco, mas ainda assim se provará mais útil do que qualquer outro rifle de nível similar."
"8dbd5d00";"The flintlock mechanism was once hailed as the second greatest invention in Albion's history of warfare - gunpowder having been discovered in Samarkand - though it has been superseded by the clockwork firearm design.  You won't find many firearms as finely constructed as this rifle. Perfect for picking off your enemies at a great distance.";"O mecanismo de pederneira já foi considerado a segunda maior invenção na história da guerra de Albion - a pólvora tendo sido descoberta em Samarcanda - embora tenha sido superado pelo mecanismo de relojoaria. Você não encontrará muitas armas de fogo tão bem construídas quanto este rifle. Perfeito para abater seus inimigos à distância."
"9134fcc7";"Iron Flintlock Rifle";"Rifle de pederneira de ferro"
"91ed610a";"The augments in this weapon allow you to cause more damage to your enemies while taking less yourself.
This unique and exotic pistol once belonged to Wicker, the finest shot Albion had ever seen. Until Reaver appeared. Wicker visited Reaver and challenged him to an honourable duel to decide who had the greatest skill. Reaver's reply was to shoot him in the head.";"Os aprimoramentos desta arma permitem que você cause mais dano aos seus inimigos enquanto sofre menos dano.
Esta pistola única e exótica pertenceu a Wicker, o melhor atirador que Albion já viu. Até que Reaver apareceu. Wicker visitou Reaver e o desafiou para um duelo honrado para decidir quem tinha a maior habilidade. A resposta de Reaver foi atirar na cabeça dele."
"a61de848";"There is no more powerful, or messier, class of firearm than the blunderbuss. Though only useful at a short range, it spreads its fire in a wide radius. Nothing is safe when one of these goes off. This isn't the best example of the weapon, but it will still bring down a number of enemies if they're in close proximity.";"Não existe arma de fogo mais poderosa, ou mais descontrolada, do que a espingarda de pederneira. Embora útil apenas a curta distância, ela espalha seus disparos em um amplo raio. Nada está a salvo quando uma dessas dispara. Este não é o melhor exemplo da arma, mas ainda assim derrubará vários inimigos se estiverem por perto."
"a985aa7f";"You wouldn't rely on a cheap, rusty clock to get you places on time, and you would be foolish to rely on this rifle to keep you alive in a serious gunfight.";"Você não confiaria em um relógio barato e enferrujado para chegar aos lugares na hora certa, e seria tolice confiar neste rifle para sobreviver a um tiroteio sério."
"aa648ac5";"Iron Clockwork Rifle";"Rifle Mecânico de Ferro"
"b3417bc8";"Legendary Rifle: The Perforator";"Rifle Lendário : O Perfurador"
"c151586c";"Rusty Turret Rifle";"Rifle de Torreta Enferrujado"
"ca97eaf0";"Master Flintlock Rifle";"Rifle de Pederneira Mestre"
"ce74b42c";"Iron Turret Rifle";"Rifle de Torreta de Ferro"
"d5b6baec";"Master Turret Pistol";"Pistola Mestra da Torreta"
"d62519c9";"The Red Dragon";"O Dragão Vermelho"
"d6296450";"Guaranteed to almost never misfire, the clockwork mechanism on this rifle is a top-of-the-range example of firearm technology, allowing its user to reload much faster than a flintlock rifle would.";"Com garantia de quase nunca falhar, o mecanismo de relojoaria deste rifle é um exemplo de ponta em tecnologia de armas de fogo, permitindo ao usuário recarregar muito mais rápido do que um rifle de pederneira."
"d79a74d2";"Rusty Flintlock Pistol";"Pistola de pederneira enferrujada"
"d9dbc568";"Steel Clockwork Rifle";"Rifle de Aço Mecânico"
"dcc49392";"The Perforator";"O Perfurador"
"df3c84c5";"There is no more powerful, or messier, class of firearm than the blunderbuss. Though only useful at a short range, it spreads its fire in a wide radius. Nothing is safe when one of these goes off. This is a particularly fine example of the weapon, often used by guards in an extreme riot situation.";"Não existe arma de fogo mais poderosa, ou mais devastadora, do que a espingarda de pederneira. Embora útil apenas a curta distância, ela espalha seus disparos em um amplo raio. Nada está a salvo quando uma dessas dispara. Este é um exemplar particularmente belo da arma, frequentemente usada por guardas em situações extremas de tumulto."
"f036165a";"Legendary Blunderbuss: The Enforcer";"Pistola Lendária : O Executor"
"f173c4d4";"Steel Flintlock Rifle";"Rifle de pederneira de aço"
"f1c7e660";"The Enforcer";"O Executor"
"f40fd6ca";"Master Blunderbuss";"Mestre da Espingarda"
"fc235320";"Clockwork firearms were invented by a master clockmaker dissatisfied with the speed of flintlock mechanisms. This rifle is a cheap imitation of his design, but at least it works.";"Armas de fogo mecânicas foram inventadas por um mestre relojoeiro insatisfeito com a velocidade dos mecanismos de pederneira. Este rifle é uma imitação barata de seu projeto, mas pelo menos funciona."
