Hash;Original;Tradução
"58644058";"Sailors who did not perform well during an outing were not thrown into the sea to drown: they were brought to this house, where a man who claimed to be a doctor would "treat" them until they begged for death.";"Marinheiros que não se saíam bem durante uma expedição não eram jogados ao mar para se afogarem:, mas sim trazidos para esta casa, onde um homem que se dizia médico os tratava até que implorassem pela morte."
"59389246";"Most Bloodstoners refuse to eat fruit and vegetables that haven't been injected with alcohol.";"A maioria dos Bloodstoners se recusa a comer frutas e vegetais que não tenham sido injetados com álcool."
"5a0b50b5";"Gypsy Caravan";"Caravana Cigana"
"5bce8dac";"Brightwood";"Brightwood"
"5c50acc6";"Gypsy Caravan";"Caravana Cigana"
"5d5cb9e9";"Fed up of blood stains on your clothes? Our fabrics wash clean in no time. Ideal for psychopaths.";"Cansado de manchas de sangue nas suas roupas? Nossos tecidos ficam limpos rapidinho. Ideal para psicopatas."
"60d583a0";"Brightwood Demon Door";"Porta Demoníaca de Brightwood"
"624f0b22";"6, Gypsy Camp, Bower Lake";"6, Acampamento Cigano, Lago Bower"
"643a0888";"Even pirates need a present now and again.";"Até piratas precisam de um presente de vez em quando."
"66f6bf6c";"Gypsy Caravan";"Caravana Cigana"
"687dd0b6";"Brightwood Tower";"Torre Brightwood"
"69179e5d";"The owner of this caravan wisely sprang for the extended warranty and the undercoating.";"O dono desta caravana sabiamente optou pela garantia estendida e pela proteção anticorrosiva."
"6aa290fe";"Best known for being the home of Brent Lightning, the fastest man ever to race through the roads of Albion. It is said he once threw a coin in the air here, did two laps of Bowerstone, and returned in time to catch it.";"Mais conhecido por ser o lar de Brent Lightning, o homem mais rápido a correr pelas estradas de Albion. Dizem que certa vez ele jogou uma moeda para o alto aqui, deu duas voltas em Bowerstone e voltou a tempo de pegá-la."
"6d088bb1";"Bower Lake Gypsy Camp";"Acampamento Cigano de Bower Lake"
"6dba0b55";"Bowerstone Cemetery";"Cemitério Bowerstone"
"6ec9e0da";"3 Middle Street, Bowerstone";"Rua Middle, 3, Bowerstone"
"6f6f9ffe";"Cutthroat razors are used for everything here, even the application of make-up.";"Navalhas são usadas para tudo aqui, até mesmo para aplicar maquiagem."
"70ab3ebc";"Bowerstone Coach House";"Bowerstone Coach House"
"72d35839";"Bloodstone";"Bloodstone"
"75adf747";"The Temple of Benevolent Yokels";"O Templo dos Caipiras Benevolentes"
"7740c892";"House of Vice";"Casa do Vício"
"7a626b98";"Here lived Captain Ivy, a formidable woman who trained sailors in the hardships of the sea. Those who didn't die during instruction became the elite of Bloodstone.";"Aqui viveu a Capitã Ivy, uma mulher formidável que treinava marinheiros nas dificuldades do mar. Aqueles que não morriam durante o treinamento se tornavam a elite de Bloodstone."
"7b39674c";"This farm has a long history of fighting against adversity. Originally built by an Oakfield family, who saw Brightwood as a perfect place to create a new farming community. They soon clashed with bandits though, who have continued to make this a target through the years. By the time the former guard Giles bought it, it had been abandoned for decades.";"Esta fazenda tem uma longa história de luta contra a adversidade. Originalmente construída por uma família de Oakfield, que viu Brightwood como o lugar perfeito para criar uma nova comunidade agrícola. No entanto, eles logo entraram em conflito com bandidos, que continuaram a fazer dela um alvo ao longo dos anos. Quando o ex-guarda Giles a comprou, ela já estava abandonada há décadas."
"7c13b610";"Bowerstone Cemetery Tomb of Kings";"Túmulo dos Reis no Cemitério Bowerstone"
"7d4a7c28";"Fiendish Fashions";"Modas Diabólicas"
"7dd3696a";"The Final Lap House";"A Casa da Última Volta"
"7df8cfbe";"3b Bloodstone Front, Bloodstone";"Cais de Bloodstone, 3b, Bloodstone"
"80beb2cb";"Brightwood Henge";"Brightwood Henge"
"81a9d284";"Feet feeling sore? These coaches will take you where you need to go.";"Seus pés estão doloridos? Esses treinadores te levarão aonde você precisa ir."
"820968c4";"Bowerstone's Big Pile of Stuff";"Grande Pilha de Coisas de Bowerstone"
"82f2f9d1";"All your favourite potions, for all your least favourite injuries.";"Todas as suas poções favoritas para todos os seus ferimentos menos favoritos."
"83205e98";"Fiction Burns";"Ficção em Chamas"
"8460b638";"Bowerstone Bridge Lookout Point";"Mirante da Ponte Bowerstone"
"877ad9d6";"Bloodstone Gift Stall";"Barraca de Presentes de Bloodstone"
"899f2501";"Until Reaver took over Bloodstone and became the king of depravity and corruption, this was known as the place to go to enjoy a night of sin.";"Até que Reaver assumisse Bloodstone e se tornasse o rei da depravação e da corrupção, este era conhecido como o lugar para se ir para desfrutar de uma noite de pecado."
"89d9d95b";"Bowerstone Cemetery Scroll Reader";"Leitor de pergaminhos do Cemitério de Bowerstone"
"8c7938c0";"Bloodsmith";"Ferreiro de Sangue"
"8d3ffda5";"Frennick Mansion";"Mansão Frennick"
"90d43016";"Gypsy Caravan";"Caravana Cigana"
"920be90e";"5 Bloodstone Hill, Bloodstone";"Colina de Bloodstone, 5, Bloodstone"
"96ebaf57";"Curl Up And Die";"Encolha-se e morra"
"99074ed8";"Less than half the customers at this tattooist die of blood poisoning.";"Menos da metade dos clientes deste tatuador morrem de septicemia."
"9b365644";"The Leper's Arms";"O Braço do Leproso"
"9b607d9d";"Bloodstone Pie Stall";"Barraca de Tortas de Bloodstone"
"9bd2143d";"A wonderful selection of chairs, tables, chairs, wardrobes, chairs, and more chairs are sold here.";"Uma maravilhosa seleção de cadeiras, mesas, guarda-roupas e mais cadeiras está à venda aqui."
"9daf4e9e";"This caravan has seen better days, but it has also seen worse days. The day it's seeing right now therefore falls somewhere in the middle.";"Esta caravana já viu dias melhores, mas também já viu dias piores. O dia que ela está vivendo agora, portanto, está em algum lugar no meio."
"9db1fab7";"Once owned by Alan Mush, voted Ugliest Man in Albion, six years in a row. This house came to be known as The Ogre's Palace not just because of Alan's unusual facial features, but his enormous physique.";"Pertenceu a Alan Mush, eleito o Homem Mais Feio de Albion por seis anos consecutivos. Esta casa ficou conhecida como o Palácio do Ogro não apenas pelas feições incomuns de Alan, mas também por seu físico enorme."
"9e482c96";"A fine range of tools for disembowelling friends and enemies alike.";"Uma excelente variedade de ferramentas para estripar amigos e inimigos."
"9febce14";"Bowerstone Cemetery Statue Circle";"Círculo de Estátuas do Cemitério Bowerstone"
"a0d8f866";"Bloodstone Hilltop, Bloodstone";"Bloodstone Hilltop, Bloodstone"
"a31e5975";"1 Market Square, Bowerstone Market";"Praça de Market, 1, Bowerstone Market"
"a31fffbd";"Improve your mind, your soul and the owner's pockets. Buy a book!";"Melhore sua mente, sua alma e o bolso do dono. Compre um livro!"
"a3848071";"1 Bloodstone Front, Bloodstone";"Bloodstone Front, 1, Bloodstone"
"a391e9d4";"The Knotter";"O Nó"
"a52e538d";"The Death Factory";"A Fábrica da Morte"
"a76492a4";"Gypsy Caravan";"Caravana Cigana"
"aa01052d";"Drunkenness is a way of life for Bloodstoners. For most of them, this is their permanent address.";"A embriaguez é um estilo de vida para os habitantes de Bloodstone. Para a maioria deles, este é o seu endereço permanente."
"aba47840";"Wraithlodge";"Wraithlodge"
"acc75642";"Gypsy Caravan";"Caravana Cigana"
"af0ea418";"Thag's Cabin";"Cabana do Thag"
"b05d6da0";"Serious pirates never leave port without the latest in augments.";"Piratas de verdade nunca saem do porto sem os aprimoramentos mais recentes."
"b1354dd7";"10, Gypsy Camp, Bower Lake";"10, Acampamento Cigano, Lago Bower"
"b185420c";"1 Middle Street, Bowerstone";"Rua Middle, 1, Bowerstone"
"b35283e1";"3 Market Square, Bowerstone Market";"Praça de Market, 3, Bowerstone Market"
"b37052a7";"Bower Lake";"Bower Lake"
"b752c256";"Brightwood Tower Garden";"Jardim da Torre Brightwood"
"b80aad58";"Gypsy Caravan";"Caravana Cigana"
"b850c12c";"The one produce you can get in Bloodstone that is actually fresh.";"O único produto fresco que você pode encontrar em Bloodstone."
"b91d058c";"Bloodstone Pier";"Cais de Bloodstone"
"b9da22b5";"Brightwood Statue Hill";"Colina da Estátua de Brightwood"
"bbddd12a";"1, Bower Lake Bandit Camp";"1, Acampamento dos Bandidos de Bower Lake"
"bda76eb9";"A delightful caravan that has travelled far across Albion.";"Uma caravana encantadora que viajou por toda Albion."
"be263500";"5 Middle Street, Bowerstone";"Rua Middle, 5, Bowerstone"
"bf655ed4";"A very strange man by the name of Ralph Needle lived here for many years. He was considered freakish by other Bowerstone residents due to his complete inability to feel pain. Eventually he was forced to become something of a circus act. Despite not being able to feel pain, he was not immune to physical harm, and one day the needles he drove into his skull as a act closer were pushed a bit too far.";"Um homem muito estranho chamado Ralph Needle viveu aqui por muitos anos. Ele era considerado um esquisito pelos outros moradores de Bowerstone devido à sua completa incapacidade de sentir dor. Eventualmente, ele foi forçado a se tornar uma espécie de atração de circo. Apesar de não sentir dor, ele não era imune a danos físicos, e um dia as agulhas que ele enfiava em seu crânio como parte do número de encerramento foram inseridas um pouco demais."
"c092e21f";"7 Market Square, Bowerstone Market";"Praça de Market, 7, Bowerstone Market"
"c0c4a658";"The pirate Adam Frennick didn't have much of a brain, but his strength made him a useful member of many a crew. He eventually commanded his own ship, which was fatally wrecked two days later, after he instructed the pilot to steer it into a cliff.";"O pirata Adam Frennick não era muito inteligente, mas sua força o tornava um membro útil para muitas tripulações. Ele acabou comandando seu próprio navio, que naufragou fatalmente dois dias depois, após ele instruir o piloto a jogá-lo contra um penhasco."
"c118ecf8";"Bloodstone Fish Stall";"Banca de Peixe de Bloodstone"
"c2e4d95b";"This house is tainted by the many evil people who have lived here, and has become famous for its association with dark deeds.";"Esta casa está manchada pelas muitas pessoas más que viveram aqui e tornou-se famosa por sua associação com atos sombrios."
"c6b1a49c";"2 Bloodstone Hill, Bloodstone";"Bloodstone Hill, 2, Bloodstone"
"c7f13fd3";"1b Bloodstone Front, Bloodstone";"Cais de Bloodstone, 1b, Bloodstone"
"cbbe1f39";"Guaranteed to stay fresh for months at sea.";"Garantia de frescor por meses no mar."
"cc351f0b";"Bloodstone House";"Casa Bloodstone"
"cd6ba141";"11, Gypsy Camp, Bower Lake";"Acampamento Gypsy, 11, Lago Bower"
"cf92796f";"3 Bloodstone Front, Bloodstone";"Bloodstone Front, 3, Bloodstone"
"d089eca1";"Bowerstone Cemetery Pond";"Lagoa do Cemitério Bowerstone"
"d204bdf0";"7, Gypsy Camp, Bower Lake";"7, Acampamento Cigano, Lago Bower"
"d212200b";"Bloodstone Mansion Gardens";"Jardins da Mansão Bloodstone"
"d781f44c";"Bowerstone Cemetery Mansion Garden";"Jardim da Mansão do Cemitério Bowerstone"
"d981c1cd";"Gypsies have been refining the art of stone cutting for centuries. Few have such insight into the making of augments.";"Os ciganos vêm aprimorando a arte de talhar pedra há séculos. Poucos têm tanta perspicácia na criação de aprimoramentos."
"dd15a196";"Bowerstone Docks";"Docas de Bowerstone"
"ddbc1e3b";"Though rather extravagant for its purpose, this has traditionally been the home of the Bowerstone gravekeeper, a job passed down from fathers to sons. It was first built by a rather unusual property magnate, who believed rich nobles would fight over a haunted mansion, since spirits and the undead were often spotted walking the cemetery. He was wrong.";"Embora um tanto extravagante para sua finalidade, este local tem sido tradicionalmente a residência do coveiro de Bowerstone, um trabalho passado de pais para filhos. Foi construído inicialmente por um magnata imobiliário bastante peculiar, que acreditava que nobres ricos brigariam por uma mansão assombrada, já que espíritos e mortos-vivos eram frequentemente vistos vagando pelo cemitério. Ele estava enganado."
"ddfc90d0";"Smuggler's Beach";"Praia do Contrabandista"
"de99da96";"8, Gypsy Camp, Bower Lake";"8, Acampamento Cigano, Lago Bower"
"e01e83ca";"1, Gypsy Camp, Bower Lake";"1, Acampamento Cigano, Lago Bower"
"e1c4c185";"If this caravan's a-rockin', don't come a-knockin'.";"Se essa caravana estiver balançando, não bata na porta."
"e3bc7289";"Bower Lake Demon Door";"Porta Demoníaca do Lago Bower"
"e5a7987f";"4, Gypsy Camp, Bower Lake";"4, Acampamento Cigano, Lago Bower"
"e64073b9";"Bower Lake Pier";"Píer do Lago Bower"
"ea7e544d";"Brightwood";"Brightwood"
"ec230e84";"Gypsy Stone Cutter";"Cigano Cortador de Pedras"
"ecbe7d9e";"3, Gypsy Camp, Bower Lake";"3, Acampamento Cigano, Lago Bower"
"eeccda26";"Bowerstone Bridge Lookout Point";"Mirante da Ponte de Bowerstone"
"f0273925";"6 Market Square, Bowerstone Market";"Praça de Market, 6, Bowerstone Market"
"f252fb6f";"4b Bloodstone Front, Bloodstone";"Cais de Bloodstone, 4b, Bloodstone"
"f3f2a2f8";"Bowerstone Cemetery Mansion";"Mansão do Cemitério Bowerstone"
"f3fed1db";"Gypsy Tattooist";"Tatuador Cigano"
"f590b891";"Jeff Lightning, whose brother and Albion speed record-holder Brent lived on the same street, owned this house until his death. Though he possessed velocity comparable to Brent, Jeff suffered from a weak heart. Whenever he tried to match his brother in races, his irregular heartbeat took away a little bit more of his life, until one day, there was no more left to take.";"Jeff Lightning, cujo irmão, Brent, detentor do recorde de velocidade de Albion, morava na mesma rua, foi dono desta casa até sua morte. Embora possuísse velocidade comparável à de Brent, Jeff sofria de problemas cardíacos. Sempre que tentava competir com o irmão em corridas, sua arritmia cardíaca lhe roubava um pouco mais de vida, até que um dia, não havia mais nada a tirar."
"f5e000cb";"1 Bloodstone Hill, Bloodstone";"Bloodstone Hill, 1, Bloodstone"
"f7883066";"11 Bloodstone Hill, Bloodstone";"Bloodstone Hill, 11, Bloodstone"
"f79834d1";"6 Bloodstone Hill, Bloodstone";"Colina de Bloodstone, 6, Bloodstone"
"fd79e4fc";"2, Gypsy Camp, Bower Lake";"2, Acampamento Cigano, Lago Bower"
"ff82ef1a";"Built by Stella Malgrave, a Will user of tremendous power who spent her life researching spells rather than using them. After she perished in the civilian destruction of the Heroes Guild, the tower remained empty thanks to the many magical defence measures she had implemented. Only a Will user of equal abilities would ever be able to make it their home. That person was to be Garth.";"Construída por Stella Malgrave, uma usuária da Vontade de imenso poder que passou a vida pesquisando feitiços em vez de usá-los. Após sua morte na destruição da Guilda dos Heróis por civis, a torre permaneceu vazia graças às muitas medidas de defesa mágica que ela havia implementado. Somente um usuário da Vontade com habilidades equivalentes seria capaz de torná-la seu lar. Essa pessoa seria Garth."
