Hash;Original;Tradução
"974738e9";"Our home is ok, but surely we could afford better.";"Nossa casa é razoável, mas certamente poderíamos morar em um lugar melhor."
"974738eb";"I thought we'd live somewhere nicer, but we'll get by.";"Eu pensei que moraríamos em um lugar melhor, mas vamos nos virar."
"974738ec";"Ours is not the nicest house in the world, but I suppose it'll do.";"Nossa casa não é a mais bonita do mundo, mas acho que serve."
"974738ef";"Our house s'alright I suppose.";"Nossa casa é razoável, eu acho."
"9d250b69";"That's it! I'm not living in a sty anymore! We've got to move!";"Chega! Não vou mais morar num chiqueiro! Precisamos nos mudar!"
"9d250b6a";"I lived under a bridge once, and it was better than our place. We have to move!";"Eu morei debaixo de uma ponte uma vez, e era melhor do que a nossa casa. Precisamos nos mudar!"
"9d250b6b";"My bile rises every time I step into our house. We simply must move!";"Sinto raiva só de pensar em entrar em casa. Precisamos nos mudar!"
"9d250b6d";"Animals live in better conditions that we do! I have had enough!";"Os animais vivem em condições melhores do que nós! Chega!"
"9d250b6e";"How can we keep living in a dump? We *have* to move!";"Como podemos continuar morando neste lugar horrível? Precisamos nos mudar!"
"9d250b6f";"Our house is a fleapit. We have to find somewhere better, now!";"Nossa casa é um verdadeiro chiqueiro. Precisamos encontrar um lugar melhor, agora!"
"9d2627f8";"Our place isn't fit for animals. We need to move!";"Nosso espaço não é adequado para animais. Precisamos nos mudar!"
"a8251c99";"If we don't move soon I don't know what I'm gonna do!";"Se não nos mexermos logo, não sei o que vou fazer!"
"a8251c9a";"Look, we either buy a new house or I'm a goner! Got it?";"Olha, ou compramos uma casa nova ou eu vou embora! Entendeu?"
"a8251c9b";"We *must* move! I cannot live in our home any longer!";"Precisamos nos mudar! Não aguento mais morar nesta casa!"
"a8251c9c";"I will not stay in this squalid wreckage a moment longer!";"Não vou ficar mais um segundo neste buraco imundo!"
"a8251c9e";"I don't know how much longer I can stay in a pit. I'm serious.";"Não sei por quanto tempo mais consigo ficar neste buraco. É sério."
"a8251c9f";"I can't stand our house. Either we move or I'm leaving!";"Não aguento mais nossa casa. Ou nos mudamos ou eu vou embora!"
"a825acb1";"If we don't move soon you're going to be living on your own.";"Se não nos mudarmos logo, você vai morar sozinho."
"becd9b22";"I never thought we'd have such a wonderful home.";"Eu nunca pensei que teríamos um lar tão maravilhoso."
"becd9b23";"Our house is perfect. Just perfect.";"Nossa casa é perfeita. Simplesmente perfeita."
"becd9b24";"I love our place. It's everything a home should be.";"Eu amo nossa casa. Ela tem tudo o que um lar deve ter."
"becd9b25";"I can't believe we're living in a mansion! It is a mansion, right?";"Não acredito que estamos morando em uma mansão! É uma mansão, não é?"
"becd9b26";"Hey! I'm a king in a castle and you are my queen!";"Ei! Eu sou o rei do castelo e você é a minha rainha!"
"becd9b27";"I always imagined residing in a wonderful home such as ours!";"Sempre imaginei morar em uma casa maravilhosa como a nossa!"
"beced054";"I cannot think of a better place to call our home. I really can't.";"Não consigo imaginar um lugar melhor para chamar de lar. De verdade, não consigo."
"c4a1285b";"If we don't move soon I'm setting fire to that house!";"Se não nos mudarmos logo, vou incendiar aquela casa!"
"c4a1285c";"Oh, don't you just hate our house? We need to move!";"Ah, você não odeia nossa casa? Precisamos nos mudar!"
"c4a1285d";"If we don't move house soon I might burn ours. I'm just so sick of it!";"Se não nos mudarmos logo, posso incendiar a nossa. Estou farta disso!"
"c4a1285e";"Oh, don't you just hate our house? We need to move!";"Ah, você não odeia nossa casa? Precisamos nos mudar!"
"c4a15d7d";"I don't think I can spend another night in that horrible house.";"Acho que não consigo passar mais uma noite naquela casa horrível."
"c9cdac52";"Oh, I always dreamed of living in a house like ours!";"Ah, eu sempre sonhei em morar em uma casa como a nossa!"
"c9cdac53";"I love our house so much!";"Eu amo muito a nossa casa!"
"c9cdac54";"I can't imagine living anywhere else!";"Não consigo me imaginar morando em outro lugar!"
"c9cdac55";"Our house is what I call a palace! Never having seen a real palace...";"Nossa casa é o que eu chamo de palácio! Nunca tendo visto um palácio de verdade..."
"c9cdac56";"I just love our home!";"Eu simplesmente amo nossa casa!"
"c9cdac57";"I am so happy in our home. Let's never move!";"Sou tão feliz em nossa casa. Que nunca nos mudemos!"
"c9d1e3cb";"Oh, our house is just perfect, dear!";"Oh, nossa casa é simplesmente perfeita, querido!"
"cda136a9";"Oh, don't you just hate our house? We need to move!";"Ah, você não odeia nossa casa? Precisamos nos mudar!"
"cda136ab";"Don't you just hate our house? We need to move!";"Você não odeia nossa casa? Precisamos nos mudar!"
"cda136ae";"Oh, don't you just hate our house? We need to move!";"Oh, você não odeia nossa casa? Precisamos nos mudar!"
"cda136af";"Look, dear, we've got to move, and we've got to move soon. Our house stinks.";"Olha, querida, precisamos nos mudar, e precisamos nos mudar logo. Nossa casa fede."
"cda39aea";"When are we gonna move out of that dump?";"Quando vamos sair desse buraco?"
"e6cc7c52";"I don't think we need to upgrade our furniture just yet, but... well, it would be nice.";"Acho que ainda não precisamos trocar nossos móveis, mas... bem, seria legal."
"e6cc7c53";"I don't think we need to upgrade our furniture just yet, but... well, it would be nice.";"Acho que ainda não precisamos trocar nossos móveis, mas... bem, seria legal."
"e6cc7c54";"It would be nice if we could improve the decoration around here.";"Seria bom se pudéssemos melhorar a decoração por aqui."
"e6cc7c55";"The decoration in our house ain't bad, you know. Could be better. But it ain't bad.";"A decoração da nossa casa não é ruim, sabe? Podia ser melhor. Mas não é ruim."
"e6cc7c56";"Nothing wrong with all the junk in our house. Not like we're kings or nothing.";"Não há nada de errado com toda a tralha na nossa casa. Não é como se fôssemos reis ou algo assim."
"e6cc7c57";"We may need to redecorate soon, dear.";"Talvez precisemos redecorar em breve, querida."
"e6cd0c95";"I don't feel the need for a major redecorating of our abode. Perhaps in the future though.";"Não sinto necessidade de uma grande reforma na nossa casa. Talvez no futuro."
"f00729e1";"We live in the best house in Albion!";"Moramos na melhor casa de Albion!"
"f00729e2";"I never dreamed I would ever live in such a palace as we do!";"Eu nunca imaginei que um dia moraria num palácio como este!"
"f00729e6";"I can't believe we live in such a dream house.";"Não acredito que moramos numa casa tão incrível."
"f00729e7";"I hope we never ever move house. Ours is just perfect.";"Espero que nunca tenhamos que nos mudar. A nossa é simplesmente perfeita."
"f0073580";"I never dreamed I would ever live in such a palace as we do!";"Eu nunca imaginei que um dia viveria num palácio como este!"
"f1cc8d82";"It would be nice if we could improbe the decoration around here.";"Seria legal se pudéssemos melhorar a decoração por aqui."
"f1cc8d83";"It would be nice if we could improve the decoration around here.";"Seria legal se pudéssemos melhorar a decoração por aqui."
"f1cc8d84";"I don't think we need to upgrade our furniture just yet, but... well, it would be nice.";"Acho que não precisamos trocar os móveis agora, mas... bem, seria legal."
"f1cc8d85";"Our house is decorated okay.";"Nossa casa está bem decorada."
"f1cc8d86";"Nothing wrong with all the junk in our house. Not like we're kings or nothing.";"Não tem nada de errado com as coisas que temos em casa. Não somos reis nem nada."
"f1cc8d87";"I don't feel the need for a major redecorating of our abode. Perhaps in the future though.";"Não sinto necessidade de uma grande reforma na nossa casa. Talvez no futuro."
"f1cd162e";"I don't feel the need for a major redecorating of our abode. Perhaps in the future though.";"Não sinto necessidade de uma grande reforma na nossa casa. Talvez no futuro."
"f90737cb";"I still can't believe we live in such an amazing house.";"Ainda não consigo acreditar que moramos em uma casa tão incrível."
"f90737cc";"I couldn't love our house more if it was made of chocolate.";"Eu não poderia amar mais nossa casa, mesmo que ela fosse feita de chocolate."
"f90737cd";"I never dreamed I would ever live in such a palace as we do!";"Eu nunca sonhei que um dia moraria em um palácio como este!"
"f90737cf";"We live in the best house in Albion!";"Moramos na melhor casa de Albion!"
"f90744a7";"I never dreamed I would ever live in such a palace as we do!";"Nunca imaginei que um dia moraria num palácio como este!"
