Hash;Original;Tradução
"1270f4f4";"Try that again and the authorities shall hear about it!";"Tente isso de novo e as autoridades ficarão sabendo!"
"1270f4f6";"Give it another go and I'll report you!";"Tente de novo e eu te denuncio!"
"1270f4f7";"Try that again and I'll report you!";"Tente de novo e eu te denuncio!"
"12744ef9";"Ok, do that again and I'll report you!";"Ok, faça isso de novo e eu te denuncio!"
"13279699";"Ha ha! I like him. He makes me laugh.";"Ha ha! Eu gosto dele. Ele me faz rir."
"13b6e178";"Well, you can just tell your mate here is completely depraved. Look at her.";"Bem, dá para perceber que sua amiga aqui é completamente depravada. Olha só para ela."
"1737eb92";"Get off it!";"Pare com isso!"
"1770fc91";"Stop or I'll call the guards.";"Pare ou chamarei a guarda."
"1770fc92";"Hey! I'll call the guards, you know.";"Ei! Eu chamarei a guarda, sabia?"
"1770fc93";"I shall report you to the law.";"Denunciarei você à polícia."
"1770fc95";"The guards will sort you out.";"A guarda dará um jeito em você."
"1770fc96";"I'll get the guards.";"Vou chamar os guardas."
"1770fc97";"This is your last warning before I get the guards!";"Este é seu último aviso antes de eu chamar os guardas!"
"177632e2";"If you don't stop I'll call the guards.";"Se você não parar, vou chamar os guardas."
"1e60744f";"Oh, is this your friend. I like him!";"Ah, este é seu amigo? Gostei dele!"
"213288a1";"I'm so so scared of your mate. He chills my blood.";"Estou morrendo de medo do seu amigo. Ele me dá arrepios."
"213288a2";"Your friend's got me all spooked.";"Seu amigo me deixou apavorado."
"213288a3";"I don't mind telling you, I am utterly intimidated by your companion.";"Não me importo de te dizer, estou completamente intimidado pelo seu companheiro."
"213288a4";"You have brought a plague of fear among us. Your friend has a dark, dark soul.";"Você trouxe uma praga de medo entre nós. Seu amigo tem uma alma muito, muito sombria."
"213288a6";"What is your friend doing here? He terrifies me.";"O que seu amigo está fazendo aqui? Ele me aterroriza."
"213288a7";"This friend of yours... he's rather frightening, isn't he.";"Esse seu amigo... ele é bem assustador, não é?"
"21354e6d";"Your friend scares me. I mean, look at him!";"Seu amigo me assusta. Quer dizer, olhe para ele!"
"26329041";"Why is your mate being so scary?";"Por que seu amigo está sendo tão assustador?"
"26329042";"Your friend is very very very scary, isn't he.";"Seu amigo é muito, muito, muito assustador, não é?"
"26329043";"Your friend has me completely petrified. He's rather imposing.";"Seu amigo me deixou completamente petrificado. Ele é bastante imponente."
"26329045";"What a chilling companion you have. He really is frightening.";"Que companhia arrepiante você tem. Ele é realmente assustador."
"26329046";"Your friend is scaring me!";"Seu amigo está me assustando!"
"26329047";"Don't let your friend hurt me! He's scary!";"Não deixe seu amigo me machucar! Ele é assustador!"
"26367407";"Why did you bring him here? He's terrifying!";"Por que você o trouxe aqui? Ele é aterrorizante!"
"27615b50";"Your pal seems cool enough.";"Seu amigo parece ser bem legal."
"3b317f21";"Leave me alone!";"Deixe-me em paz!"
"3b317f22";"Give me a moment of peace!";"Me dê um momento de paz!"
"4770bdfd";"I'm going to tell the guards on you!";"Vou dedurar você para os guardas!"
"4a236d19";"Ha ha! Your comrade is a most accomplished jester, is he not?";"Ha ha! Seu camarada é um bobo da corte muito talentoso, não é?"
"4a236d1a";"Ha ha! I am most amused by your friend.";"Ha ha! Estou me divertindo muito com seu amigo."
"4a236d1b";"Ha ha!  Your mate... he really tickles me.";"Ha ha! Seu camarada... ele me faz rir muito."
"4a236d1c";"Ha ha! Your friend sure knows how to make us laugh, doesn't he.";"Haha! Seu amigo sabe mesmo como nos fazer rir, não é?"
"4a236d1d";"Ha ha! Your friend, he's hilarious!";"Haha! Seu amigo é hilário!"
"4a236d1e";"Ha ha! Your friend is so funny. He's a real joker!";"Haha! Seu amigo é muito engraçado. Ele é um verdadeiro brincalhão!"
"4a242900";"Ha ha! Did you bring your friend from the Land of Laughter?";"Haha! Você trouxe seu amigo da Terra do Riso?"
"4e6ef16c";"Stop or I'll tell the guards!";"Pare ou eu conto para os guardas!"
"53237b69";"Hee hee! You must get a lot of laughs with this guy.";"Hehe! Você deve se divertir muito com esse cara."
"53237b6b";"Ha ha. How do you get anything done with him around?";"Haha. Como você consegue fazer alguma coisa com ele por perto?"
"53237b6c";"Ha ha. Your friend is a funny one, isn't he.";"Haha. Seu amigo é engraçado, não é?"
"53237b6d";"Hee hee! Your friend is most amusing. He has great timing.";"Hehe! Seu amigo é hilário. Ele tem um ótimo senso de humor."
"53237b6e";"Ha ha. Your friend is marvellously funny. A real comedian.";"Haha. Seu amigo é maravilhosamente engraçado. Um verdadeiro comediante."
"53237b6f";"Ha ha.This pal of yours is a riot, ain't he.";"Haha. Esse seu amigo é uma figura, não é?"
"5323cb78";"Ha ha. You can bring him along any time.";"Ha ha. Você pode trazê-lo quando quiser."
"5896815f";"Who is she? She's scaring me.";"Quem é ela? Ela está me assustando."
"6397b780";"I don't like her. She's too scary.";"Eu não gosto dela. Ela é assustadora demais."
"713f5182";"Ha ha! Did you bring your friend from the Land of Laughter?";"Ha ha! Você trouxe seu amigo da Terra do Riso?"
"713f5183";"Ha ha! Your friend is so funny. She's a real joker!";"Ha ha! Seu amigo é muito engraçado. Ela é uma verdadeira piadista!"
"713f5184";"Ha ha! Your friend, she's hilarious!";"Haha! Sua amiga é hilária!"
"713f5185";"Ha ha! Your friend sure knows how to make us laugh, doesn't she.";"Haha! Sua amiga sabe mesmo como nos fazer rir, não é?"
"713f5186";"Ha ha!  Your mate... she really tickles me.";"Haha! Sua amiga... ela me faz rir muito."
"713f5187";"Ha ha! I am most amused by your lady friend.";"Haha! Sua amiga me diverte muito."
"713fe8a8";"Ha ha! Your comrade is a most accomplished jester, is she not?";"Ha ha! Sua camarada é uma bobo da corte muito talentosa, não é?"
"7c3f6332";"Ha ha. Your friend is a funny one, isn't she.";"Ha ha. Sua amiga é engraçada, não é?"
"7c3f6333";"Ha ha. How do you get anything done with her around?";"Ha ha. Como você consegue fazer alguma coisa com ela por perto?"
"7c3f6334";"Hee hee! You must get a lot of laughs with this girl.";"Hee hee! Você deve se divertir muito com essa garota."
"7c3f6335";"Ha ha. You can bring her along any time.";"Ha ha. Você pode trazê-la com você a qualquer hora."
"7c3f6336";"Ha ha.This pal of yours is a riot, ain't she.";"Haha. Essa sua amiga é uma figura, não é?"
"7c3f6337";"Ha ha. Your friend is marvellously funny. A real comedienne.";"Haha. Sua amiga é maravilhosamente engraçada. Uma verdadeira comediante."
"7c40a5d8";"Hee hee! Your friend is most amusing. She has great timing.";"Hehe! Sua amiga é muito divertida. Ela tem um ótimo timing."
"93904009";"What a chilling companion you have. She really is frightening.";"Que companhia assustadora você tem. Ela é realmente aterrorizante."
"9390400a";"Your friend has me completely petrified. She's rather imposing.";"Sua amiga me deixou completamente petrificado. Ela é bastante imponente."
"9390400b";"Your friend is very very very scary, isn't she.";"Sua amiga é muito, muito, muito assustadora, não é?"
"9390400c";"Why is your mate being so scary?";"Por que sua amiga está sendo tão assustadora?"
"9390400d";"Why did you bring her here? She's terrifying!";"Por que você a trouxe aqui? Ela é aterrorizante!"
"9390400e";"Don't let your friend hurt me! She's scary!";"Não deixe sua amiga me machucar! Ela é assustadora!"
"9393893e";"Your friend is scaring me!";"Sua amiga está me assustando!"
"9c904e59";"Your friend sc-scares me. I mean, look at her!";"Sua amiga me assusta. Quer dizer, olha só para ela!"
"9c904e5b";"This friend of yours... she's rather frightening, isn't she.";"Essa sua amiga... ela é bem assustadora, não é?"
"9c904e5c";"What is your friend doing here? She terrifies me.";"O que sua amiga está fazendo aqui? Ela me aterroriza."
"9c904e5d";"You have brought a plague of fear among us. Your friend has a dark, dark soul.";"Você trouxe uma praga de medo entre nós. Sua amiga tem uma alma muito, muito sombria."
"9c904e5e";"I don't mind telling you, I am utterly intimidated by your companion.";"Não me importo de lhe dizer, estou completamente intimidada pela sua companheira."
"9c904e5f";"Your friend's got me all spooked.";"Sua amiga me deixou apavorada."
"9c951f82";"I'm so so scared of your mate. She chills my blood.";"Estou morrendo de medo da sua companheira. Ela me gela o sangue."
"ab1269a8";"Your girlfriend seems cool enough.";"Sua namorada parece ser bem legal."
"ac3bcefa";"Ha ha! I like her. She makes me laugh.";"Haha! Eu gosto dela. Ela me faz rir."
"b0136de6";"Oh, is this your friend. I like her!";"Ah, essa é sua amiga? Eu gosto dela!"
"b541763e";"Ha ha! She's funny! Did you find her in clown school or something!";"Haha! Ela é engraçada! Você a encontrou na escola de palhaços ou algo assim?"
"c0224e35";"I'm not sure I like this friend of yours.";"Não tenho certeza se gosto desse seu amigo."
"c48c22f7";"I'm not sure I like this friend of yours.";"Não tenho certeza se gosto desse seu amigo."
"c91e168a";"Your mate is a real twit.";"Seu camarada é um verdadeiro idiota."
"cf8e12b4";"Your mate is a real twit.";"Seu amigo é um verdadeiro idiota."
"d62e2130";"I don't like him. He's too scary.";"Eu não gosto dele. Ele é muito assustador."
"dd2fe23d";"Who is he? He's scaring me.";"Quem é ele? Ele está me assustando."
"e364a909";"It's people like this mate of yours that make this a great place to be. He's a keeper.";"São pessoas como esse seu amigo que fazem deste lugar um ótimo lugar para se estar. Ele é um ótimo partido."
"e364a90a";"I like this one. Where'd you find him?";"Gostei deste. Onde você o encontrou?"
"e364a90b";"He is remarkably well-mannered for a tourist, this companion of yours.";"Ele é surpreendentemente bem-educado para um turista, este seu companheiro."
"e364a90d";"What a wonderfuly fellow. You could do much worse for a friend.";"Que sujeito maravilhoso. Você poderia ter um amigo muito pior."
"e364a90e";"Friends of yours are more than welcome here if they're like him.";"Seus amigos são mais do que bem-vindos aqui se forem como ele."
"e364a90f";"I must say, I do like this new friend of yours. Where did you find him?";"Devo dizer que gostei muito desse seu novo amigo. Onde você o encontrou?"
"e36676ed";"Ah yes, your friend here is a great addition to our neighbourhood. He really is.";"Ah, sim, seu amigo é uma ótima adição à nossa vizinhança. Ele realmente é."
"e70c7209";"What a wonderfuly girl. You could do much worse for a friend.";"Que garota maravilhosa. Você poderia ter uma amiga muito pior."
"e70c720a";"She is remarkably well-mannered for a tourist, this companion of yours.";"Ela é excepcionalmente bem-educada para uma turista, essa sua companheira."
"e70c720b";"I like this one. Where'd you find her?";"Gostei dessa. Onde você a encontrou?"
"e70c720c";"It's people like this mate of yours that make this a great place to be. She's a keeper.";"São pessoas como essa sua amiga que fazem deste lugar um ótimo lugar para se estar. Ela é uma joia."
"e70c720d";"Ah yes, your friend here is a great addition to our neighbourhood. She really is.";"Ah sim, sua amiga aqui é uma ótima adição à nossa vizinhança. Ela realmente é."
"e70c720e";"I must say, I do like this new friend of yours. Where did you find her?";"Devo dizer, gostei muito dessa sua nova amiga. Onde você a encontrou?"
"e713018f";"Friends of yours are more than welcome here if they're like her.";"Seus amigos são mais do que bem-vindos aqui, se forem como ela."
"eb861441";"Perhaps your friend should stick to her own neighbourhood.";"Talvez sua amiga devesse ficar no próprio bairro."
"eb861442";"Why do you hang around with her? She's an idiot!";"Por que você anda com ela? Ela é uma idiota!"
"eb861444";"This friend of yours is not welcome in these parts.";"Essa sua amiga não é bem-vinda por aqui."
"eb861445";"Why must you bring such disreputable women into our lives?";"Por que você traz mulheres tão desonestas para as nossas vidas?"
"eb861446";"Why is your associate polluting our land with her presence?";"Por que sua associada está poluindo nossa terra com a presença dela?"
"eb861447";"Couldn't your friend stay where she belongs?";"Sua amiga não poderia ficar onde pertence?"
"eb879333";"Who's she and what is she doing here?";"Quem é ela e o que está fazendo aqui?"
"ee64bab9";"Your friend is just the kind of person we need around here. He's great.";"Seu amigo é exatamente o tipo de pessoa que precisamos por aqui. Ele é ótimo."
"ee64baba";"Is he your friend? I gotta say, I like him.";"Ele é seu amigo? Devo dizer que gosto dele."
"ee64babb";"Ah, what a wonderful comrade you have here. He is truly wonderful.";"Ah, que camarada maravilhoso você tem aqui. Ele é realmente incrível."
"ee64babc";"Is this your travelling companion? I am most favourably impressed by him.";"Este é o seu companheiro de viagem? Fiquei muito impressionado com ele."
"ee64babe";"Your friend seems like a pleasant chap.";"Seu amigo parece ser um cara agradável."
"ee64babf";"I have to say, I like the company you keep these days.";"Devo dizer que gosto da companhia que você tem ultimamente."
"ee6ae69a";"Who is your friend? He seems nice.";"Quem é seu amigo? Ele parece legal."
"f00c8059";"Who is your friend? She seems nice.";"Quem é sua amiga? Ela parece legal."
"f00c805b";"I have to say, I like the company you keep these days.";"Devo dizer que gosto da companhia que você tem ultimamente."
"f00c805c";"Your friend seems like a pleasant girl.";"Sua amiga parece ser uma garota agradável."
"f00c805d";"Is this your travelling companion? I am most favourably impressed by her.";"Esta é sua companheira de viagem? Fiquei muito impressionado com ela."
"f00c805e";"Ah, what a wonderful comrade you have here. She is truly wonderful.";"Ah, que camarada maravilhosa você tem aqui. Ela é realmente incrível."
"f00c805f";"Is she your friend? I gotta say, I like her.";"Ela é sua amiga? Devo dizer que gostei dela."
"f00e2750";"Your friend is just the kind of person we need around here. She's great.";"Sua amiga é exatamente o tipo de pessoa que precisamos por aqui. Ela é ótima."
"f48622a9";"I do not care for the company you keep these days. I am referring to her.";"Não gosto das companhias que você anda fazendo ultimamente. Estou me referindo a ela."
"f48622aa";"Your companion has not the least ounce of decency in her.";"Sua amiga não tem um pingo de decência."
"f48622ab";"That friend of yours is a real waste of space. I mean, look at her";"Essa sua amiga é um verdadeiro desperdício de espaço. Quer dizer, olha só para ela!"
"f48622ac";"This a friend of yours? She visiting from the Land of Idiots?";"Essa é sua amiga? Ela veio da Terra dos Idiotas?"
"f48622ad";"No offense, but I can't stand your friend.";"Sem ofensa, mas eu não suporto sua amiga."
"f48622af";"What's wrong with your friend? Couldn't find any glory on her own?";"O que há de errado com sua amiga? Não conseguiu encontrar a glória por conta própria?"
"f487a11e";"Who's she? Looks like a real hanger-on.";"Quem é ela? Parece uma aproveitadora."
