Hash;Original;Tradução
"c5ac16b";"Do you detect a faint whiff of rabble in the air?";"Você sente um leve cheiro de tumulto no ar?"
"c5ac16d";"I've decided not to get a third groundsman. It's a weight off my mind I can tell you.";"Decidi não contratar um terceiro jardineiro. É um alívio, pode ter certeza."
"c5ac16e";"Back from your travels?";"Voltou de viagem?"
"c5ac16f";"Any exciting quests?";"Alguma missão interessante?"
"c5ac314";"Don't know what to make out of you yet.";"Ainda não sei o que pensar de você."
"10218989";"Some of my friends are thinking of starting a fan club for you!";"Alguns dos meus amigos estão pensando em criar um fã-clube para você!"
"175ad299";"Is this mole on my neck getting bigger?";"Esta pinta no meu pescoço está aumentando?"
"175ad29a";"Not sure what to make of you yet.";"Ainda não sei o que pensar de você."
"175ad29b";"I'm having my mansion redecorated. Those old wall-diamonds are so pass?.";"Estou redecorando minha mansão. Aqueles diamantes de parede antigos já estão tão fora de moda!"
"175ad29c";"You just can't get the servants these days, can you.";"Não se consegue encontrar servos hoje em dia, né?"
"175ad29e";"We don't see many Heroes.";"Não vemos muitos Heróis por aqui."
"175ad29f";"Any news from your adventures?";"Alguma novidade das suas aventuras?"
"175b5183";"Been keeping busy?";"Tem se mantido ocupado?"
"1d6e9122";"Obey the rules of the town.";"Obedeça às regras da cidade."
"1d70a4d7";"Don't go disturbing the peace now.";"Não perturbe a paz agora."
"2091ec19";"What are you doing?";"O que você está fazendo?"
"259511fc";"Is it true you fight monsters?";"É verdade que você luta contra monstros?"
"3c443b29";"Are you one of my servants? No, I suppose you're not, sorry.";"Você é um dos meus servos? Não, suponho que não, desculpe."
"3c443b2a";"I might have been a warrior, you know. Ahh, yes, I knew how to hold an epee in my youth.";"Talvez eu tenha sido um guerreiro, sabia? Ah, sim, eu sabia manejar uma espada na minha juventude."
"3c443b2b";"How's the adventurer's life treating ya?";"Como está a vida de aventureiro?"
"3c443b2c";"Bet you get to see quite a bit of the world, huh?";"Aposto que você já viu bastante do mundo, hein?"
"3c443b2d";"I bet you get into some really dangerous situations, don't you?";"Aposto que você se mete em situações bem perigosas, não é?"
"3c443b2e";"You must have led a hard life. It isn't easy out in the wilderness.";"Você deve ter tido uma vida difícil. Não é fácil lá fora, na natureza selvagem."
"3c44cced";"I fought a hobbe once you know. Well, it was more of a cardboard cut-out. But still.";"Uma vez lutei contra um hobbe, sabia? Bem, era mais um recorte de papelão. Mas mesmo assim."
"426db402";"Hello there, adventurer.";"Olá, aventureiro."
"426dc1b7";"Keep moving along.";"Continue em frente."
"45444979";"You must have seen some really terrible things in your time.";"Você deve ter visto coisas realmente terríveis em sua vida."
"4544497b";"Is it true balverines are partly human?";"É verdade que os balverines são parcialmente humanos?"
"4544497c";"You must get to see a lot of the world.";"Você deve ter conhecido muitos lugares do mundo."
"4544497d";"You must collect many souvenirs in all your travels.";"Você deve ter colecionado muitas lembranças em todas as suas viagens."
"4544497e";"Is it true that magical creatures are growing in number around the world? How exciting.";"É verdade que o número de criaturas mágicas está aumentando em todo o mundo? Que emocionante!"
"4544497f";"Aren't you the one who did the thing over in that place? You know. With the stuff.";"Você não é aquele que fez aquela coisa lá no lugar? Sabe. Com as drogas."
"45447b68";"Is there anywhere in Albion you haven't been?";"Tem algum lugar em Albion onde você ainda não esteve?"
"4b182b7b";"Your name's really starting to get around!";"Seu nome está começando a se espalhar!"
"4b182b7c";"People are starting to talk about you. They say you're great!";"As pessoas estão começando a falar de você. Dizem que você é ótimo!"
"4b182b7d";"Yer well on yer way to fame and fortune, ain't ya.";"Você está no caminho certo para a fama e a fortuna, não é?"
"4b182b7e";"Hey, ain't you the one that did that thing? You know... with the stuff? Brilliant.";"Ei, você não é aquele que fez aquela coisa? Sabe... com a droga? Brilhante."
"4b182b7f";"News of your great deeds is starting to spread.";"Notícias sobre seus grandes feitos estão começando a se espalhar."
"4b1a5707";"I see your star is beginning to shine brightly. I predict a great future ahead of you.";"Vejo que sua estrela está começando a brilhar intensamente. Prevejo um grande futuro para você."
"558db4c1";"I haven't had a manicure in ages.";"Faz tempo que não faço as unhas."
"558db4c2";"What do you think of the latest fashions?";"O que você acha das últimas tendências da moda?"
"558db4c3";"On a quest?";"Em busca de algo?"
"558db4c4";"We met before?";"Já nos conhecemos?"
"558db4c5";"Been on any good quests?";"Teve alguma boa aventura?"
"558db4c7";"Busy, are you?";"Ocupado?"
"558df5c1";"What's going on?";"O que está acontecendo?"
"5c8dbfc9";"Hi there!";"Olá!"
"5c8dbfca";"A Hero, eh? Well met.";"Um herói, hein? Prazer em conhecê-lo."
"5c8dbfcc";"Have we met before?";"Já nos conhecemos?"
"5c8dbfcd";"These new boots of mine are terribly tight.";"Estas minhas botas novas estão terrivelmente apertadas."
"5c8dbfce";"I say, our economy is doing quite well at the moment.";"Digo, nossa economia está indo muito bem no momento."
"5c8dbfcf";"Alright there?";"Tudo bem?"
"5c8dfd7e";"Hi. You on Hero business?";"Oi. Você está a trabalho como herói?"
"7808e30d";"So what level Hero are you?";"Então, qual é o seu nível de Herói?"
"80494dbd";"Next time you fight a monster can you bring me a tooth or something?";"Da próxima vez que você lutar contra um monstro, pode me trazer um dente ou algo assim?"
"83064dd8";"Have you rescued any princesses lately?";"Você resgatou alguma princesa ultimamente?"
"854a1b30";"Have you met any magicians with long beards and pointy hats?";"Você já conheceu algum mágico com barbas longas e chapéus pontudos?"
"8dc27c6a";"I'd die for you. Seriously.";"Eu morreria por você. Sério."
"8dc27c6b";"I feel like I've known you all my life.";"Sinto como se te conhecesse a vida toda."
"8dc4504a";"I'm just honoured to know you.";"É uma honra te conhecer."
"92c2840a";"There's no one greater than you.";"Não existe ninguém melhor que você."
"92c2840b";"You're the greatest!";"Você é o máximo!"
"92c56eea";"There's no one better than you!";"Não há ninguém melhor que você!"
"932e89e3";"Please remember to observe our laws.";"Por favor, lembre-se de observar nossas leis."
"932fc35b";"Remember, no funny business while in our town.";"Lembre-se: nada de gracinhas na nossa cidade."
"99f246b1";"I'm pleased to see your illustriousness increasing.";"Fico feliz em ver seu sucesso crescente."
"99f246b3";"I am gratified to learn of your recent successes.";"Estou grato em saber de seus recentes sucessos."
"99f246b4";"My pals in the pub are already talkin' about ya.";"Meus amigos no bar já estão falando de você."
"99f246b7";"Hey, things are really taking off for you, aren't they?";"Ei, as coisas estão mesmo decolando para você, não é?"
"99f4fc41";"Of course I've heard of you!";"​​Claro que já ouvi falar de você!"
"9bc9263b";"Please obey the law while you're here.";"Por favor, respeite as leis enquanto estiver aqui."
"9bc9956c";"This is a peaceful town.";"Esta é uma cidade pacífica."
"a0f251b9";"You're certainly climbing the ladder of fame!";"Você está subindo na carreira rumo à fama!"
"a0f251bc";"This is just the start of your fame, you'll see.";"Este é apenas o começo da sua fama, você verá."
"a0f251bd";"Your reputation may not be stratospheric, but it has long since left the ground.";"Sua reputação pode não ser estratosférica, mas já faz tempo que ela decolou."
"a0f251bf";"Soldier on, my friend, you will yet become the most famous adventurer in all the land.";"Continue firme, meu amigo, você ainda se tornará o aventureiro mais famoso de todas as terras."
"a0f4f211";"You've sure been doin' well for yerself lately.";"Você tem se saído muito bem ultimamente."
"a3c7bed2";"I'm so glad to see you're becoming famous.";"Fico muito feliz em ver que você está ficando famoso."
"a3c7bed3";"People talk about all your famous deeds. And word wil ljust keep spreading, you'll see!";"As pessoas falam sobre todos os seus feitos famosos. E a notícia vai continuar se espalhando, você vai ver!"
"a3c7bed4";"You've really made some waves recently haven't you? Good going.";"Você realmente causou impacto recentemente, não é? Parabéns."
"a3c7bed5";"Don't worry, you're renown is gonna spread even further soon enough.";"Não se preocupe, sua fama vai se espalhar ainda mais em breve."
"a3cc29c9";"You're not half getting some fame, mate.";"Você está conquistando bastante fama, amigo."
"a69022e3";"I've been hearing about your quests. Nice going!";"Tenho ouvido falar das suas missões. Parabéns!"
"a69022e4";"Starting to enjoy a bit of fame, aren't ya? Good for you.";"Começando a desfrutar de um pouco de fama, não é? Que bom para você."
"a69022e5";"I'm so glad to see how your renown has grown. I'm sure it will grow more.";"Fico muito feliz em ver como sua fama cresceu. Tenho certeza de que crescerá ainda mais."
"a69022e7";"I'm so pleased you're getting the recognition you deserve.";"Estou muito contente que você esteja recebendo o reconhecimento que merece."
"a6939391";"I'm happy to see your gaining the acclaim you deserve.";"Fico feliz em ver você recebendo o reconhecimento que merece."
"a79a1b6f";"You're the best.";"Você é o melhor."
"ac9a9e99";"You're ace!";"Você é demais!"
"ad902de9";"The world is finally realising how great you are.";"O mundo finalmente está percebendo o quão incrível você é."
"ad902dea";"I just know you're going to become even more famous.";"Eu sei que você vai ficar ainda mais famoso(a)."
"ad902dee";"You're fame is really starting to spread, isn't it? Good for you.";"Sua fama está realmente começando a se espalhar, não é? Que bom para você."
"ad902def";"Doing well ain't ya. Everyone's talking about you.";"Você está se dando bem, hein? Todo mundo está falando de você."
"ad926d48";"You must be enjoying all this fame and attention you're getting, right, mate?";"Você deve estar curtindo toda essa fama e atenção que está recebendo, né, amigo?"
"aec7d002";"Everybody is starting to talk about you, and I couldn't be more pleased.";"Todos estão começando a falar de você, e eu não poderia estar mais feliz."
"aec7d003";"Everybody's been talking about you lately. Isn't it wonderful?";"Todos têm falado de você ultimamente. Não é maravilhoso?"
"aec7d004";"I hope you get even more famous!";"Espero que você fique ainda mais famoso!"
"aec7d005";"Nice to see you getting so well-known.";"Que bom ver você ficando tão conhecido."
"aed13109";"I'm sure you'll become a real celebrity soon, mate.";"Tenho certeza de que você logo se tornará uma verdadeira celebridade, amigo."
"b3001d49";"You must encounter much evil on your travels.";"Você deve encontrar muito mal em suas viagens."
"b3001d4a";"How is the adventuring business these days?";"Como anda o mundo das aventuras ultimamente?"
"b3001d4b";"Met any interesting people lately?";"Conheceu alguém interessante recentemente?"
"b3001d4c";"What's the last monster you killed?";"Qual foi o último monstro que você matou?"
"b3001d4d";"You risk your life almost everyday. How do you do it?";"Você arrisca sua vida quase todos os dias. Como você consegue?"
"b3001d4e";"I wanted to go on quests when I was young.";"Eu queria ir em aventuras quando era jovem."
"b304d9b2";"Been anywhere interesting?";"Já esteve em algum lugar interessante?"
"bc002b99";"So what's adventuring really like?";"Então, como é realmente a vida de aventureiro?"
"bc002b9b";"When did you realise you were going to make a life of going on quests?";"Quando você percebeu que faria da sua vida uma jornada de aventuras?"
"bc002b9c";"Do adventurers get a pension?";"Aventureiros recebem aposentadoria?"
"bc002b9d";"Do you enjoy this nomadic life of yours?";"Você gosta dessa sua vida nômade?"
"bc002b9e";"How goes your quest for fame, hm?";"Como vai sua busca pela fama, hein?"
"bc002b9f";"Killed much stuff lately?";"Matou muita coisa ultimamente?"
"bc006793";"Been down any dungeons lately?";"Explorou alguma masmorra ultimamente?"
"c6cf1ab1";"You're the greatest!";"Você é o máximo!"
"c6cf1ab2";"I'm so lucky to know you. So, so lucky.";"Tenho muita sorte de te conhecer. Muita, muita sorte mesmo."
"c6cf1ab3";"I am overwhelmed by your extreme magnificence.";"Estou impressionado com a sua extrema magnificência."
"c6cf1ab4";"My admiration for you cannot possibly grow further.";"Minha admiração por você não poderia aumentar mais."
"c6cf1ab6";"I would go to the ends of the world for you.";"Eu iria até os confins do mundo por você."
"c6cf1ab7";"You are the very definition of wonderfulniosity.";"Você é a própria definição de maravilha."
"c6d1948e";"There's no one in the world as great as you.";"Não há ninguém no mundo tão grandioso quanto você."
"cbcf2251";"I can't tell you how wonderfully amazing I think you are.";"Não consigo expressar o quanto eu te acho maravilhosamente incrível."
"cbcf2252";"I think you're just the best. The very very best.";"Eu acho você simplesmente a melhor. A melhor de todas."
"cbcf2253";"I would do anything in my power to please you.";"Eu faria qualquer coisa ao meu alcance para te agradar."
"cbcf2255";"Words cannot do justice to how exquisite you are.";"Palavras não conseguem descrever o quão incrível você é."
"cbcf2256";"I adore you. Simply adore you.";"Eu te adoro. Simplesmente te adoro."
"cbcf2257";"I worship the ground you walk on.";"Eu venero o chão que você pisa."
"cbd161a0";"I never thought I'd meet someone like you.";"Eu nunca pensei que encontraria alguém como você."
"d0933d31";"You're truly amazing, you know.";"Você é realmente incrível, sabia?"
"d0933d33";"I can't get over how great you are.";"Não consigo acreditar no quão incrível você é."
"d0933d34";"You are the most extraordinary person I've ever met.";"Você é a pessoa mais extraordinária que já conheci."
"d0933d35";"I am overwhelmed by your magnificence.";"Estou impressionado(a) com a sua grandeza."
"d0933d36";"The rest of the world isn't fit to polish your boots.";"O resto do mundo não chega aos seus pés."
"d0933d37";"How'd you ever get to be so great?";"Como você conseguiu ser tão incrível?"
"d09a3a6f";"There's no one I like more than you.";"Não há ninguém de quem eu goste mais do que você."
"d1875332";"You ever come across a balverine? They sound really scary.";"Você já se deparou com um balverine? Eles parecem realmente assustadores."
"d7934831";"I adore every particle of your being.";"Adoro cada partícula do seu ser."
"d7934832";"Words fail to express how highly I think of you.";"As palavras não conseguem expressar o quanto eu te admiro."
"d7934833";"I would walk through fire for you!";"Eu atravessaria o fogo por você!"
"d7934834";"You're the greatest thing since lacerated baked yeast products.";"Você é a melhor coisa desde os produtos de fermento assados ​​e lacerados."
"d7934835";"You are so special to me.";"Você é muito especial para mim."
"d7934836";"You're my hero. My wonderful hero.";"Você é meu herói. Meu herói maravilhoso."
"d7944bdc";"There is no better person in all of Albion.";"Não existe pessoa melhor em toda Albion."
"dc876462";"How many bandits have you killed I wonder. Must be lots.";"Quantos bandidos você já matou, eu me pergunto. Devem ser muitos."
"dc876463";"You ever run into other adventurers? There doesn't seem to be many these days.";"Você já encontrou outros aventureiros? Parece que não há muitos por aí hoje em dia."
"dc876464";"Most people would go made if they saw the things you did.";"A maioria das pessoas ficaria louca se visse as coisas que você faz."
"dc876465";"Who'd win in a fight, balverines or trolls?";"Quem venceria numa luta, balverines ou trolls?"
"dc876466";"Wish I was up to all the exciting adventures you get to go on.";"Quem me dera ter condições de viver todas as aventuras emocionantes que você vive."
"dc876467";"I would never have made much of an adventurer myself. Flat feet.";"Eu nunca teria me dado bem como aventureiro. Pé chato."
"dc8855fd";"Do hobbes smell as badly as they look? Oh, I am not interested in the subject per se. I'm having a wager with my lady friends.";"Hobbes cheiram tão mal quanto parecem? Ah, não estou interessado no assunto em si. Estou fazendo uma aposta com minhas amigas."
"fbcc1baa";"I wish you were always around.";"Eu queria que você estivesse sempre por perto."
