Hash;Original;Tradução
"30d55274";"Get big faster with the combat drink favoured by the Crucible champs!  Disclaimer: Contents neither endorsed nor recommended by the Crucible Regulatory Association of Albion.";"Cresça mais rápido com a bebida de combate favorita dos campeões do Crisol! Aviso: Conteúdo não endossado nem recomendado pela Associação Reguladora do Crisol de Albion."
"31734346";"Lucien's Diary (Page 3)";"Diário de Lucien (Página 3)"
"3221a585";"Concentrated XP Potion";"Poção de XP Concentrada"
"32b78792";"Inject knowledge directly into your nerves and muscles with this highly potent brew.";"Injete conhecimento diretamente em seus nervos e músculos com esta poção altamente potente."
"390b2f97";"The specially treated remains of over a dozen grandmasters of dexterity have been distilled into this extraordinary concoction.";"Os restos mortais especialmente tratados de mais de uma dúzia de grandes mestres da destreza foram destilados nesta extraordinária mistura."
"3b590ed5";"Practised Skill Potion";"Poção de Habilidade Praticada"
"407f4ade";"(Use this in your inventory to listen to the echo of Lucien's voice.)
There is no more certain cure for pain than anger. And I am filled with enough of that to bring the world to a smouldering halt.
That people would accept death and despair as part of life-- as fate --is beyond my comprehension.
I find myself wanting to shout into their ignorant faces, to shake them out of their complacency. For surely they are insane. This world, and every living thing in it, must surely be insane.";"(Use isso no seu inventário para ouvir o eco da voz de Lucien.)
Não há cura mais certa para a dor do que a raiva. E eu estou cheio dela o suficiente para parar o mundo em chamas.
Que as pessoas aceitem a morte e o desespero como parte da vida — como destino — está além da minha compreensão.
Sinto vontade de gritar em seus rostos ignorantes, de sacudi-los de sua complacência. Pois certamente eles são insanos. Este mundo, e todos os seres vivos nele, devem ser insanos."
"40a67f08";"(Use this in your inventory to listen to the echo of Lucien's voice.)
One question has consumed me of late: if the Spire and its component parts react to Will, would not small slivers of the Spire within a man grant him heroic powers?
I had prepared an experiment to test this arresting theory, only for Garth's interruption to ruin it. He is becoming a greater impediment the further we progress. Yet I have no thought of removing him... Once indispensible for his intellect alone, he is now crucial to this great project in ways he may not even suspect. I hope he does not.";"(Use isto em seu inventário para ouvir o eco da voz de Lucien.)
Uma pergunta tem me consumido ultimamente: se a Spire e seus componentes reagem à Vontade, será que pequenos fragmentos da Spire dentro de um homem não lhe concederiam poderes heróicos?
Eu havia preparado um experimento para testar essa teoria fascinante, mas a interrupção de Garth o arruinou. Ele está se tornando um impedimento maior à medida que avançamos. No entanto, não penso em removê-lo... Antes indispensável apenas por seu intelecto, ele agora é crucial para este grande projeto de maneiras que talvez nem suspeite. Espero que não suspeite."
"436dd0a5";"Mana Potion";"Poção de Mana"
"43c0cf02";"Harness the astounding power of sugar to build yourself up to Beetle Strength!  Warning: Beetle Strength is not proportional.";"Aproveite o poder surpreendente do açúcar para alcançar a Força de um Besouro! Aviso: A Força de um Besouro não é proporcional."
"4615b5e8";"Makeup is a great way to light up your features, cover up wrinkles and draw the eye of all who see you. Unless you're a man, in which case you'll appear rather ridiculous.";"Maquiagem é uma ótima maneira de realçar seus traços, disfarçar rugas e atrair o olhar de todos. A menos que você seja homem, caso em que ficará um tanto ridículo."
"470caab1";"Tying your shoelaces requires more adroitness than the meagre experience brewed into this potion.";"Amarrar os cadarços exige mais habilidade do que a pouca experiência contida nesta poção."
"4ea7d867";"The Lip Bandit";"O Ladrão de Lábios"
"4eea43e1";"Lucien's Diary (Page 16)";"Diário de Lucien (Página 16)"
"535f0e9c";"Go on and give it a twist. You could be mistaken for someone with a plan.";"Vá em frente e dê uma volta. Você pode ser confundido com alguém com um plano."
"55d063c3";"A weak experience potion. On the Hoggins-McGuffy Experience Scale, it's roughly equivalent to 'ran into an old friend at the market.'";"Uma poção de experiência fraca. Na Escala de Experiência de Hoggins-McGuffy, é aproximadamente equivalente a "encontrar um velho amigo no mercado"."
"5c006438";"Watered Down XP Potion";"Poção de XP Diluída"
"5e18c81d";"The Dynasty";"A Dinastia"
"5f6849c6";"Make Up";"Maquiagem"
"67874c66";"(Use this in your inventory to listen to the echo of Lucien's voice.)
Each month it becomes harder to imagine a return to mundane duties. The Spire whispers to me, still faint but already somehow familiar and comforting.
As I lay a hand upon walls that are only now beginning to take shape, I can almost feel the heartbeat of those that came before us. Today the peace was interrupted briefly by a minor uprising. I had no choice but to deal with it harshly. I do not begrudge the men who stood against me; they do not understand. But they will learn in time.";"(Use isso em seu inventário para ouvir o eco da voz de Lucien.)
A cada mês, fica mais difícil imaginar o retorno às tarefas mundanas. A Torre sussurra para mim, ainda fraco, mas já de alguma forma familiar e reconfortante.
Ao colocar a mão nas paredes que só agora começam a tomar forma, quase posso sentir o pulsar daqueles que vieram antes de nós. Hoje, a paz foi brevemente interrompida por uma pequena revolta. Não tive escolha a não ser lidar com ela com severidade. Não guardo rancor dos homens que se opuseram a mim; eles não entendem. Mas eles aprenderão com o tempo."
"7293bd60";"Pure Experience Extract";"Extrato de Experiência Pura"
"775ad809";"Adept Skill Potion";"Poção de Habilidade Adepta"
"77f559c4";"Bad XP Potion";"Poção de XP Ruim"
"795062fa";"The combat drink of short angry champions! 100% natural state ingredients.";"A bebida de combate dos campeões baixinhos e furiosos! Ingredientes 100% naturais."
"79e71a1c";"Money Bag";"Saco de Dinheiro"
"7cf843d1";"(Use this in your inventory to listen to the echo of Lucien's voice.)
Garth informs me that four workers leapt to their death this morning. It is regrettable, and yet I must remain focused. The work is what matters.
In fact, I wonder if we should not be less discriminating when it comes to the recruitment of labour. Our progress seems less a function of their efforts and their skill, than of their sheer weight in numbers. I shall forgo the use of collars on these men. I believe more traditional forms of discipline will be just as efficient.";"(Use isto em seu inventário para ouvir o eco da voz de Lucien.)
Garth me informa que quatro trabalhadores saltaram para a morte esta manhã. É lamentável, contudo devo manter o foco. O trabalho é o que importa.
Na verdade, pergunto-me se não deveríamos ser menos criteriosos quanto ao recrutamento de mão de obra. Nosso progresso parece ser menos uma função de seus esforços e habilidades do que de seu peso numérico absoluto. Vou abdicar do uso de coleiras nestes homens. Acredito que formas mais tradicionais de disciplina serão igualmente eficientes."
"7e4f4687";"Lucien's Diary (Page 10)";"Diário de Lucien (Página 10)"
"7f193578";"Lucien's Diary (Page 6)";"Diário de Lucien (Página 6)"
"7fb211b5";"The Souptrap";"A Armadilha de Sopa"
"86b0412a";"A moderate experience potion. On the Hoggins-McGuffy Experience Scale, it's approximately equivalent to 'followed my favourite bard on his national tours.'";"Uma poção de experiência moderada. Na Escala de Experiência Hoggins-McGuffy, é aproximadamente equivalente a "seguir meu bardo favorito em suas turnês nacionais"."
"8f17a179";"The Handlebar";"O guidão"
"96bc6318";"The Twirl";"O Giro"
"99a32c75";"A strong, potent experience potion. On the Hoggins-McGuffy Experience Scale, it's six times more experiential than 'backpacked through the Albion hinterlands.'";"Uma poção de experiência forte e potente. Na Escala de Experiências Hoggins-McGuffy, é seis vezes mais vivencial do que "fazer mochilão pelo interior de Albion"."
"9b68e376";"Be prepared to have people constantly telling you that you've got dirt on your face.";"Esteja preparado para ouvir constantemente que você tem sujeira no rosto."
"9ed8f500";"Blue & Pink Face Makeup";"Maquiagem Facial Azul e Rosa"
"a17067a4";"Music Box";"Caixa de Música"
"a2a46d2f";"Purple Face Makeup";"Maquiagem Roxa no Rosto"
"a53cceea";"Lute";"Alaúde"
"b0e24826";"Makeup is a great way to light up your features, cover up wrinkles and draw the eye of all who see you. Unless you're a man, in which case you'll appear rather ridiculous.";"Maquiagem é uma ótima maneira de realçar seus traços, disfarçar rugas e atrair o olhar de todos. A menos que você seja homem, nesse caso, você ficará ridículo."
"b32cbece";"Dark Face Makeup";"Maquiagem para Rosto Escuro"
"b6a3cada";"Makeup is a great way to light up your features, cover up wrinkles and draw the eye of all who see you. Unless you're a man, in which case you'll appear rather ridiculous.";"Maquiagem é uma ótima maneira de realçar seus traços, disfarçar rugas e atrair o olhar de todos. A menos que você seja homem, nesse caso, você ficará um tanto ridículo."
"bcf66916";"(Use this in your inventory to listen to the echo of Lucien's voice.)
Garth finally capitulated. Together we took a frigate to the site and sent down drag-lines. We circled the area for a week, growing more irritable with each day. Then today, our lines hit stone!
It is there! It is deep. Unfathomably deep. And yet the task is not impossible. It must not be.";"(Use isso no seu inventário para ouvir o eco da voz de Lucien.)
Garth finalmente cedeu. Juntos, levamos uma fragata até o local e lançamos cabos de arrasto. Circulamos a área por uma semana, ficando cada vez mais irritados a cada dia. Então, hoje, nossos cabos atingiram a pedra!
Está lá! É profundo. Insondavelmente profundo. E ainda assim, a tarefa não é impossível. Não deve ser."
"bd3eb8f5";"The Debut";"A Estreia"
"bf154220";"A musical instrument which brings joy to all around.";"Um instrumento musical que traz alegria a todos ao redor."
"bf1d0f1e";"Troll Strength Potion";"Poção de Força Troll"
"c05efe8d";"Always dropping things? Tired of hitting your thumb with a hammer? This skill potion could be the answer for you.";"Sempre deixando as coisas caírem? Cansado de acertar o polegar com um martelo? Esta poção de habilidade pode ser a solução para você."
"c24df142";"Lucien's Diary (Page 2)";"Diário de Lucien (Página 2)"
"c2881dc9";"(Use this in your inventory to listen to the echo of Lucien's voice.)
Blood seems to be the key: in particular those whose lineage can be traced back to the ancient line. But where do I find such folk? Can their ancestry be determined with the naked eye?
It strikes me that I have not made sufficient note of Garth's peculiarities before now. I shall enquire...";"(Use isso no seu inventário para ouvir o eco da voz de Lucien.)
O sangue parece ser a chave:, especialmente daqueles cuja linhagem pode ser rastreada até a antiga linhagem. Mas onde encontro essas pessoas? Sua ancestralidade pode ser determinada a olho nu?
Percebo que não notei suficientemente as peculiaridades de Garth até agora. Vou investigar..."
"ca846089";"Lucien's Diary (Page 12)";"Diário de Lucien (Página 12)"
"caf49de0";"A classic look, associated with the once-popular bandits of Selleck Forest.";"Um visual clássico, associado aos bandidos outrora populares da Floresta de Selleck."
"cf24854e";"Purple & Pink Face Makeup";"Maquiagem Facial Roxa e Rosa"
"d16d7b08";"Makeup is a great way to light up your features, cover up wrinkles and draw the eye of all who see you. Unless you're a man, in which case you'll appear rather ridiculous.";"Maquiagem é uma ótima maneira de realçar seus traços, disfarçar rugas e atrair o olhar de todos que te veem. A menos que você seja homem, caso em que parecerá um tanto ridículo."
"d1705200";"A heavy, serious moustache for the Hero who means business. Just don't sneeze.";"Um bigode grosso e imponente para o Herói que não está para brincadeira. Só não espirre."
"d611cd56";"Expert Skill Potion";"Poção de Habilidade de Especialista"
"d85c35fa";"It's the liquid equivalent of practising for a week. It's no wonder it tastes of sweat.";"É o equivalente líquido de uma semana de treino. Não é à toa que tem gosto de suor."
"d974b3ba";"Thunder's Strength Potion";"Poção de Força do Trovão"
"e1e1f8b8";"Anyone willing to look this ridiculous must be fantastically important.";"Qualquer um disposto a parecer tão ridículo deve ser fantasticamente importante."
"e32dfdc1";"Potion";"Poção"
"e4cccee5";"A picture of Rupert taken with Barnum's amazing photomagraphic device.";"Uma foto de Rupert tirada com o incrível dispositivo fotomágico de Barnum."
"e5aedd85";"Black & Pink Face Makeup";"Maquiagem Facial Preta e Rosa"
"ebb51b6a";"The high impact combat drink your muscles crave! Contains no actual balvorn byproducts.";"A bebida de combate de alto impacto que seus músculos desejam! Não contém subprodutos de balvorn."
"f0c3761a";"Almost terrifyingly strong experience potion.  On the Hoggins-McGuffy Experience Scale, it's worth 17 'laughed in the face of death and lived to tell the tales.'";"Poção de experiência quase assustadoramente forte. Na Escala de Experiências de Hoggins-McGuffy, vale 17: "riu na cara da morte e viveu para contar as histórias"."
"f3a780c2";"(Use this in your inventory to listen to the echo of Lucien's voice.)
I've found it! Images of the Tattered Spire are now burned into my mind. It is the sun looked upon for too long, the melody that echoes ceaselessly. I've found it. The key to a new world! I pray that I have the will to do what I must.";"(Use isso no seu inventário para ouvir o eco da voz de Lucien.)
Eu encontrei! Imagens da Torre Esfarrapada agora estão gravadas em minha mente. É o sol contemplado por tempo demais, a melodia que ecoa incessantemente. Eu encontrei. A chave para um novo mundo! Rezo para que eu tenha a força de vontade para fazer o que devo."
"f615ab88";"The most powerful potion modern alchemists have ever concocted. They claim it contains traces of the powdered bones of the Hero known as Thunder.";"A poção mais poderosa que os alquimistas modernos já criaram. Eles afirmam que ela contém traços dos ossos em pó do Herói conhecido como Trovão."
"f86c6f7c";"Lucien's Diary (Page 13)";"Diário de Lucien (Página 13)"
"fa03f661";"Black & Red Face Makeup";"Maquiagem Facial Preta e Vermelha"
"fa37bbcd";"Makeup is a great way to light up your features, cover up wrinkles and draw the eye of all who see you. Unless you're a man, in which case you'll appear rather ridiculous.";"Maquiagem é uma ótima maneira de realçar seus traços, disfarçar rugas e atrair o olhar de todos. A menos que você seja homem, nesse caso, você parecerá um tanto ridículo."
"fdeff569";"Hobbe Strength Potion";"Poção de Força Hobbe"
"ff81bbc4";"Beetle Strength Potion";"Poção de Força do Besouro"
