Hash;Original;Tradução
"5b9e984e";"Better luck next time, numpty!";"Melhor sorte da próxima vez, idiota!"
"5b9e984f";"I've blocked better hits than that.";"Já bloqueei golpes melhores que esse."
"5ba97035";"Why do you even bother?";"Por que você se incomoda?"
"5bc82fc8";"He wouldn't block ya if ya moved faster!";"Ele não te bloquearia se você se movesse mais rápido!"
"5bcc73ba";"She wouldn't block ya if ya moved faster!";"Ela não te bloquearia se você se movesse mais rápido!"
"61e9b7ee";"I wonder if those clothes'll fit...";"Será que essas roupas vão servir...?"
"61e9b7ef";"Now time to take a little trophy... Which bit shall I cut off?";"Agora é hora de levar um pequeno troféu... Qual parte eu devo cortar?"
"61ea68b0";"What's that there? Some sort of seal?";"O que é aquilo ali? Algum tipo de foca?"
"649e0cd8";"He can't be alive!";"Ele não pode estar vivo!"
"64a02d25";"She can't be alive!";"Ela não pode estar viva!"
"64d6f8e5";"You're really ticking me off!";"Você está me irritando muito!"
"64d6f8e6";"Stop doing that!";"Pare com isso!"
"64d92b47";"You're just making me madder!";"Você só está me deixando mais irritado!"
"64fe051c";"Come on, show her some better moves than that!";"Vamos lá, mostre a ela movimentos melhores do que esses!"
"64fe298f";"Come on, show him some better moves than that!";"Vamos lá, mostre a ele movimentos melhores do que esses!"
"73915436";"When I kill someone, I like 'em to stay down!";"Quando eu mato alguém, eu gosto que fique no chão!"
"73915437";"Oh please, don't tell me I've got to kill you again...";"Ah, por favor, não me diga que eu tenho que te matar de novo..."
"739a8222";"I thought I'd finished you already. Oh well.";"Pensei que já tinha acabado com você. Ah, bem."
"7857d749";"Hey, it likes you!";"Ei, ele gosta de você!"
"7857d74a";"So, is his bite as bad as his bark, pal?";"Então, a mordida dele é tão ruim quanto o latido, amigo?"
"785892b8";"That dog'll be hobbe meat when we've finished with him!";"Esse cachorro vai virar comida de hobbe quando terminarmos com ele!"
"797c0145";"Big deal.";"Grande coisa."
"797c0147";"Bet you can't do that again.";"Aposto que você não consegue fazer isso de novo."
"797c8859";"Yer like a bloody eel.";"Você é como uma enguia."
"7a34688a";"What's wrong? Hurt your paw? Ha!";"O que foi? Machucou a pata? Ha!"
"7a34688b";"I don't care much for animals!";"Eu não ligo muito para animais!"
"7a37370b";"Aww, has the doggy got an owie? Tough!";"Ah, o cachorrinho se machucou? Que difícil!"
"7ee514fd";"Hey, that's not fair!";"Ei, isso não é justo!"
"7ee514ff";"Ow! You wouldn't kill a disarmed bandit, now would you? Heh heh...";"Ai! Você não mataria um bandido desarmado, mataria? Heh heh..."
"7ee8c613";"No! My weapon! My beautiful weapon!";"Não! Minha arma! Minha linda arma!"
"8217d079";"Call yourself a bandit? Get in there!";"Se considera um bandido? Entre aí!"
"8217d07b";"You're not supposed to let any bugger block ya!";"Você não pode deixar nenhum idiota te atrapalhar!"
"821bc5f1";"That sod's playing with ya!";"Aquele desgraçado está brincando com você!"
"8782cbca";"You're gonna let this muppet block ya like that?";"Vai deixar esse idiota te bloquear assim?"
"8789745d";"You're gonna let a woman block ya like that?";"Você vai deixar uma mulher te bloquear assim?"
"8bf32fc9";"He beat the boss!";"Ele derrotou o chefe!"
"8bf339ed";"She beat the boss!";"Ela derrotou o chefe!"
"8cbe180a";"She's got the boss!";"Ela pegou o chefe!"
"8cbf6c6a";"He's got the boss!";"Ele pegou o chefe!"
"8de62caa";"I've seen better moves on bag of sand.";"Já vi movimentos melhores em saco de areia."
"8de62cab";"Now, now, play nice.";"Calma, calma, comporte-se."
"8de6990d";"You call that fighting?";"Você chama isso de luta?"
"91b998aa";"You'll need to do better than that! Come on!";"Você precisa se esforçar mais! Vamos lá!"
"91b998ab";"You've got to get past those damn blocks.";"Você tem que passar por esses malditos blocos."
"91bb0e53";"Don't lose your cool!";"Não perca a calma!"
"91fa508d";"Don't expect me to feel sorry for ya, mongrel.";"Não espere que eu sinta pena de você, vira-lata."
"91fa508e";"I've never eaten dog before. Wonder what you'll taste like.";"Nunca comi cachorro antes. Imagino qual será o seu gosto."
"91faac0c";"You're doggy friend's not gonna last long.";"Seu amigo canino não vai durar muito."
"9332a565";"Careful, that mangy dog's got some nasty fangs.";"Cuidado, aquele cachorro sarnento tem presas bem feias."
"9332a567";"Watch out. It's got some pretty big teeth.";"Cuidado. Ele tem dentes bem grandes."
"933f1dc0";"Don't worry, pal. We'll turn him into a coat!";"Não se preocupe, amigo. Vamos transformá-lo em um casaco!"
"97cbec2d";"Don't you just hate it when they do that?";"Você não odeia quando eles fazem isso?"
"97cbec2e";"You'll get through - don't give up.";"Você vai conseguir - não desista."
"97cfd8d2";"Keep at it. You'll get through in the end.";"Continue. Você vai conseguir no final."
"99fe1611";"Pull that trigger, baby!";"Puxe o gatilho, meu bem!"
"99fe1613";"Bang bang!";"Bang bang!"
"9a02ad0a";"Yeah!";"Yeah!"
"9a730cd9";"Oh, you tricky swine!";"Oh, seu safado!"
"9a730cda";"Think you're big stuff, don't you?";"Acha que é o tal, não é?"
"9a7460c8";"You'll get tired before me.";"Você vai se cansar antes de mim."
"9d20fc2e";"Yelp all ya like, you stupid mutt.";"Pode latir à vontade, seu vira-lata estúpido."
"9d20fc2f";"What's wrong, you stinking hairball? Don't like a real fight?";"Qual é o problema, sua bola de pelos fedorenta? Não gosta de uma briga de verdade?"
"9d250b68";"Go back to fighting puppies!";"Voltem a brigar com os filhotes!"
"9db4f9a1";"Really, you'll have to try harder than that.";"Sério, você vai ter que se esforçar mais do que isso."
"9db4f9a3";"This your first fight?";"Esta é a sua primeira luta?"
"9dbbf1a5";"Ha!";"Ha!"
"9e6b7c4e";"Ya make pulling the trigger an artform, pal!";"Você faz do ato de puxar o gatilho uma arte, parceiro!"
"9e6b7c4f";"Another shot like that and I'll finish the job off.";"Mais um tiro desses e termino o serviço."
"9e6d211f";"How does it feel? Shot by a bandit!";"Como se sente? Baleado por um bandido!"
"9f113066";"I can stop ya all day.";"Eu posso te parar o dia todo."
"9f113067";"You're rubbish!";"Você é um lixo!"
"9f11cbab";"You ain't hitting me like that.";"Você não vai me bater assim."
"a0d68d51";"I've killed tougher.";"Já matei inimigos mais fortes."
"a0d68d53";"Got to say, I enjoyed that.";"Devo dizer que gostei bastante."
"a0d7c8e0";"That was my best kill yet.";"Essa foi a minha melhor morte até agora."
"a1694916";"You will users make me bleedin' sick!";"Vocês, usuários, vão me deixar doente!"
"a1694917";"Witchcraft! Witchcraft!";"Bruxaria! Bruxaria!"
"a16ed104";"Stop all that fancy spell casting and fight properly!";"Parem com esses feitiços extravagantes e lutem de verdade!"
"a37b4e8d";"Let's see how much gold he's got on him.";"Vamos ver quanto ouro ele tem consigo."
"a37c7446";"Let's see how much gold she's got on her.";"Vamos ver quanto ouro ela tem consigo."
"a598257a";"Think yer clever?";"Acha que é esperto?"
"a598257b";"You can't do that all day.";"Você não pode fazer isso o dia todo."
"a59a52f1";"I'll kill you soon enough!";"Eu te mato em breve!"
"adb12e39";"What the hell?! She's still alive!";"Que diabos?! Ela ainda está viva!"
"adb2d996";"What the hell?! He's still alive!";"Que diabos?! Ele ainda está vivo!"
"b079608b";"My hand! You bastard! That hurt!";"Minha mão! Seu desgraçado! Isso doeu!"
"b07de3ad";"Ow! You almost chopped my pinkie off!";"Ai! Você quase cortou meu dedinho fora!"
"b08b906a";"You've got to time it so she can't block you.";"Você tem que calcular o tempo para que ela não consiga te bloquear."
"b0927201";"You've got to time it so he can't block you.";"Você precisa calcular o tempo para que ele não consiga te bloquear."
"b25da0a5";"No one can't keep that blocking up forever.";"Ninguém pode continuar bloqueando para sempre."
"b25da0a7";"Don't get frustrated, mate.";"Não se frustre, amigo."
"b25dbadc";"You can't let that muppet keep blocking ya!";"Você não pode deixar esse idiota continuar te bloqueando!"
"b83a663f";"He's not dead!";"Ele não está morto!"
"b83cb326";"She's not dead!";"Ela não está morta!"
"ba6a3381";"Ha!";"Ha!"
"ba6a3382";"I can do this all day.";"Posso fazer isso o dia todo."
"ba6a8b02";"That all you've got?";"É só isso que você tem?"
"bc93dabb";"How about that? She blocked you!";"E aí? Ela te bloqueou!"
"bc989819";"How about that? He blocked you!";"E aí? Ele te bloqueou!"
"bdf731c1";"That was pure luck.";"Isso foi pura sorte."
"bdf731c3";"Bugger!";"Maldição!"
"bdf7d154";"You won't be so lucky next time.";"Você não terá tanta sorte da próxima vez."
"c05d9f35";"You tricky sod!";"Seu espertinho!"
"c05d9f37";"How very very annoying!";"Que irritante!"
"c05dd058";"I'll get ya!";"Eu vou te pegar!"
"c4cfd036";"Gah! I hate it when they come back!";"Ah! Odeio quando eles voltam!"
"c4cfd037";"Why can you people never stay down?";"Por que vocês nunca conseguem ficar no chão?"
"c4d16460";"What the?! How did you survive that?!";"O quê?! Como você sobreviveu a isso?!"
"c700522d";"It's like I've got an invisible shield!";"É como se eu tivesse um escudo invisível!"
"c700522e";"Where'd you learn to fight?";"Onde você aprendeu a lutar?"
"c7015060";"Bring it on!";"Venha!"
"cab654b2";"Yeah, whatever.";"É, tanto faz."
"cab654b3";"Aren't you one clever sod...";"Você é mesmo um espertinho..."
"cab72d06";"I only need to get lucky once.";"Só preciso ter sorte uma vez."
"cc964966";"Thought you were getting through did ya?";"Achou que ia conseguir me alcançar, né?"
"cc964967";"Oh, I'm sorry - where you trying to hit me?";"Ah, desculpe, você estava tentando me acertar?"
"cc969c2f";"Ha! How you like that?";"Ha! E aí?"
"ced135fb";"She only went and killed and boss!";"Ela só foi lá e matou um chefe!"
"ced16679";"He only went and killed and boss!";"Ele só foi lá e matou um chefe!"
"d54cfe52";"Get off him, you damn mutt!";"Sai de cima dele, seu vira-lata maldito!"
"d54cfe53";"Just kick the stupid dog away!";"Chuta esse cachorro estúpido para longe!"
"d54d2d23";"Call your dog off before we dice it!";"Chame seu cachorro antes que a gente o pique!"
"d6ac557d";"Gah!";"Ah!"
"d6ac557e";"Dammit!";"Droga!"
"d6adfe66";"Gah!";"Ah!"
"d8de33be";"Next one'll get ya.";"O próximo te pega."
"d8de33bf";"Grr! Argh!";"Grr! Argh!"
"d8e077d6";"Next one'll get ya.";"O próximo te pega."
"d9ed6432";"You can lie there till ya rot!";"Você pode ficar aí deitado até apodrecer!"
"d9ed6433";"It's over. I won. You lost. Hey, can you hear me? Bah, stupid corpse.";"Acabou. Eu venci. Você perdeu. Ei, você consegue me ouvir? Bah, cadáver estúpido."
"d9ee55c3";"I'll just let the birds peck your eyes out now.";"Vou deixar os pássaros bicarem seus olhos agora."
"dc0c3e91";"You've taken your last walk, ya pest!";"Seu último passeio foi em vão, pestinha!"
"dc0c3e93";"Hey, looks like your dog's finally been fixed!";"Ei, parece que seu cachorro finalmente foi castrado!"
"dc0c990b";"Dead dog walking!";"Cachorro morto andando!"
"de87500e";"Leave him alone, you rabid mongrel!";"Deixe-o em paz, seu vira-lata raivoso!"
"de87500f";"Mind where it bites you!";"Cuidado onde morde!"
"de88f2a0";"Don't le that manky mutt chew you too much.";"Não deixe aquele vira-lata nojento te mastigar demais."
"df876e89";"Oh, come on!";"Ah, qual é!"
"df876e8a";"Try harder!";"Tente com mais afinco!"
"df87fbbc";"Move faster!";"Mova-se mais rápido!"
"e148ab62";"Just getting warmed up.";"Só estou começando."
"e148ab63";"You won't stop the next one.";"Você não vai parar na próxima."
"e14b2254";"That was just a warning.";"Isso foi só um aviso."
"eb563eb1";"Keep at it!";"Continue!"
"eb563eb3";"You can do better than that!";"Você consegue fazer melhor do que isso!"
"eb58657a";"You got to do better than that!";"Você tem que fazer melhor do que isso!"
"ee869fee";"Pull on its tail!";"Puxe o rabo dela!"
"ee869fef";"Oh, I hope that's not a were-dog.";"Oh, espero que não seja um lobisomem."
"ee87978c";"It's only a damn mongrel. Kill it already!";"É apenas um maldito vira-lata. Mate-o de uma vez!"
"f2764bec";"He's not still moving is he?";"Ele ainda não está se mexendo, está?"
"f27c61dd";"She's not still moving is she?";"Ela ainda não está se mexendo, está?"
"f4191a7b";"Make more holes in them!";"Faça mais buracos neles!"
"f4c11336";"You're making us look bad!";"Você está nos fazendo passar vergonha!"
"f4c11337";"You're giving bandits a bad name.";"Você está dando má fama aos bandidos."
"f4c36d65";"That's just embarrassing.";"Que vergonha."
"f53e148e";"And the little birdie's shot down!";"E o passarinho foi abatido!"
"f53e148f";"Oh yes, squeeze that trigger!";"Ah sim, aperte o gatilho!"
"f53f76e4";"Monster shot!";"Tiro monstruoso!"
"fa52b039";"You can't let him block you like that.";"Você não pode deixar que ele te bloqueie assim."
"fa530097";"You can't let her block you like that.";"Você não pode deixar que ela te bloqueie assim."
"ffad2012";"No! The boss is a gonner!";"Não! O chefe se foi!"
"ffad2013";"The captain's dead!";"O capitão morreu!"
"ffae6432";"The boss snuffed it!";"O chefe bateu as botas!"
"ffb7e372";"This dog's done for!";"Este cachorro está perdido!"
"ffb7e373";"See what happens when you play with the big boys? Dumb animal!";"Viu o que acontece quando se brinca com os grandões? Animal bobo!"
"ffb7eb32";"You can joing your owner in the land of the dead.";"Você pode se juntar ao seu dono na terra dos mortos."
