Hash;Original;Tradução
"6339905b";"Not exactly cheap, but at least it ain't a rip off.";"Não é exatamente barato, mas pelo menos não é um roubo."
"6339905c";"I wonder if they have that thing I was looking for...";"Será que eles têm aquilo que eu estava procurando...?"
"6339905d";"I must admit, I do enjoy a bit of shopping.";"Devo admitir, eu gosto de fazer compras."
"6339905f";"Has this shop always been here?";"Esta loja sempre esteve aqui?"
"633de02b";"My mother used to bring me shopping here with her every Saturday.";"Minha mãe costumava me trazer para fazer compras aqui com ela todos os sábados."
"7ad951d9";"These prices are most agreeable.";"Estes preços são muito bons."
"7ad951da";"A very reasonably priced range.";"Uma gama de preços muito acessíveis."
"7ad951dc";"This prices are so low I could marry 'em!";"Estes preços são tão baixos que eu casaria com eles!"
"7ad951dd";"There's plenty of bargains here.";"Há muitas pechinchas aqui."
"7ad951de";"Well, this makes a change, prices I can actually afford!";"Bem, isso é uma mudança, preços que eu realmente posso pagar!"
"7adab521";"Wow, it's like a a discount store! I love it!";"Uau, parece uma loja de descontos! Adorei!"
"7cb63069";"Oh my, is there some mistake in the pricing here? It all seems to inexpensive.";"Nossa, será que tem algum erro nos preços? Parece tudo muito barato."
"7cb6306a";"I may have gold coming out of my every orifice, but that doesn't mean I can't appreciate a bargain.";"Posso ter ouro saindo por todos os meus poros, mas isso não significa que eu não saiba apreciar uma pechincha."
"7cb6306b";"Oh, look at these prices. Now you're talking!";"Olha só esses preços. Agora sim!"
"7cb6306c";"Now, these prices I can get on board with.";"Agora sim, esses preços me agradam."
"7cb6306d";"All these prices are very reasonable.";"Todos esses preços são muito razoáveis."
"7cb6306e";"I can't believe how cheap everything is!";"Não acredito como tudo é barato!"
"7cb856c3";"Everything is so affordable.";"Tudo é muito acessível."
"7f37ef5b";"I can't afford these prices! No one can!";"Eu não posso pagar esses preços! Ninguém pode!"
"7f37ef5c";"Oh yeah, I can afford this. I can also dump big piles of gold on command. Ha!";"Ah, sim, eu posso pagar isso. Também posso despejar grandes quantidades de ouro quando quiser. Ha!"
"7f37ef5d";"The prices here are a joke! I'm not paying this much!";"Os preços aqui são uma piada! Não vou pagar tudo isso!"
"7f37ef5e";"Why don't you drop these prices and then we'll talk.";"Por que vocês não baixam esses preços? Aí a gente conversa."
"7f37ef5f";"Just because I floss with the hair of unicorns doesn't mean I'm willing to pay these steep prices.";"Só porque eu uso fio dental com cabelo de unicórnio não significa que eu esteja disposto a pagar esses preços exorbitantes."
"7f38009f";"Dear! These prices are exorbitant aren't they?";"Querido(a)! Esses preços são exorbitantes, não são?"
"83d96029";"Now these prices I like.";"Esses preços me agradam."
"83d9602b";"You can always find a good buy here.";"Sempre se encontra uma boa oferta por aqui."
"83d9602c";"What a great place to find a bargain!";"Que ótimo lugar para encontrar uma pechincha!"
"83d9602d";"I heard the prices here were most economical, and I see I was not misinformed.";"Ouvi dizer que os preços aqui eram os mais econômicos, e vejo que não me enganei."
"83d9602e";"Oh yes, a very inexpensive selection indeed.";"Ah, sim, uma seleção realmente muito barata."
"83d9602f";"Cheap stuff. My favourite!";"Coisas baratas. Minhas favoritas!"
"83da45b1";"You having a sale on? These prices are great!";"Vocês estão com alguma promoção? Esses preços são ótimos!"
"85b63eb9";"Wow, I love these prices!";"Uau, adorei esses preços!"
"85b63ebb";"It's all so cheap. Just the way I like it.";"Tudo tão barato. Do jeito que eu gosto."
"85b63ebc";"Why go to some expensive rip-off shop when you can get everything here.";"Por que ir a uma loja cara e exploradora quando você pode encontrar tudo aqui?"
"85b63ebd";"How can the owner make a profit with such low prices?";"Como o dono consegue lucrar com preços tão baixos?"
"85b63ebe";"This must be one of the sales I've heard so much about. How else to explain these low prices?";"Essa deve ser uma daquelas promoções que eu tanto ouvi falar. Como explicar esses preços tão baixos?"
"85b63ebf";"Makes a change being able to afford everything I want.";"É ótimo poder comprar tudo o que eu quero."
"85bebaea";"What a bargain!";"Que pechincha!"
"8dfac41a";"Why would you do this to us? Just go away, please!";"Por que você faria isso conosco? Vá embora, por favor!"
"8dfac41b";"I'm... I'm not opening this door! Ever!";"Eu... Eu não vou abrir esta porta! Nunca!"
"8dfac41c";"Please go! Why don't you just go!";"Por favor, vá embora! Por que você simplesmente não vai embora!"
"8dfac41d";"Stop trying to hurt us! Go away!";"Pare de tentar nos machucar! Vá embora!"
"8dfb29fb";"I don't want trouble!";"Eu não quero confusão!"
"92facc3a";"I'm... I'm not opening this door!";"Eu... eu não vou abrir esta porta!"
"92facc3b";"I'm...too scared to open the door...you should go, oh please go!";"Eu... estou com muito medo de abrir a porta... você deveria ir embora, por favor, vá embora!"
"92facc3c";"I don't want you near me... go away! Will you, please?";"Eu não quero você perto de mim... vá embora! Por favor?"
"92facc3d";"No way I'm letting you in!";"De jeito nenhum vou deixar você entrar!"
"92fc6d67";"Not a chance! Leave me alone!";"Nem pensar! Me deixe em paz!"
"c084a672";"Didn't this shop use to sell whips? Yeah, place was full of leather...";"Esta loja não vendia chicotes? É, o lugar era cheio de couro..."
"c084a673";"That adventurer owns this place. They say there's always a sale on after a successful quest.";"Aquele aventureiro é o dono deste lugar. Dizem que sempre tem promoção depois de uma missão bem-sucedida."
"c084a674";"Is it true an adventurer owns this place?' Wow!";"É verdade que um aventureiro é o dono deste lugar? Uau!"
"c084a675";"The owner should spend less time adventurin' and more time shopkeepin'!";"O dono deveria passar menos tempo se aventurando e mais tempo administrando a loja!"
"c084a676";"Don't ya wish there was some way to shop from home, and have all the junk delivered?";"Não seria ótimo se houvesse um jeito de comprar de casa e receber tudo em casa?"
"c084a677";"Ah, a fine establishment. I usually send my servants out to do my shopping, of course.";"Ah, um belo estabelecimento. Normalmente, eu envio meus criados para fazerem minhas compras, é claro."
"c0870ca8";"My grandfather began his ascent into wealth by opening a humble shop not unlike this one.";"Meu avô começou sua ascensão à riqueza abrindo uma humilde loja não muito diferente desta."
"cb84b7a2";"I've always dreamt of owning my own shop.";"Sempre sonhei em ter minha própria loja."
"cb84b7a3";"Hmm, I wonder if I can do all my present shopping here...";"Hum, será que consigo fazer todas as minhas compras de presente aqui...?"
"cb84b7a4";"Some of the big cities sell hot coffee in their shops. They have couches to sit on and everything.";"Algumas das grandes cidades vendem café quente em suas lojas. Eles têm sofás para sentar e tudo mais."
"cb84b7a5";"Woldn't mind shoppin' here.";"Não me importaria de fazer compras aqui."
"cb84b7a6";"Used to be another shop 'ere. Sold nothin' but pig-feed. Good times.";"Costumava haver outra loja aqui. Só vendia ração para porcos. Bons tempos."
"cb84b7a7";"Shopping is not a hard task. Provided one is carried to the shop on velvet cushions.";"Fazer compras não é uma tarefa difícil. Contanto que você seja carregado até a loja em almofadas de veludo."
"cb84e6d8";"Oh, is it not bothersome to have to carry one's gold everywhere to shop?";"Ah, não é incômodo ter que carregar o ouro para todo lugar quando for às compras?"
"ea25a851";"Hey, you're disturbing our beauty sleep.";"Ei, você está interrompendo nosso sono de beleza."
"ea25a852";"I'm not at home so you might as well stop knocking!";"Não estou em casa, então pode parar de bater!"
"ea25a856";"Why don't you come back when we're not sleeping for a change?";"Por que você não volta quando não estivermos dormindo, para variar?"
"ea25a857";"Go away! I'm sleeping, I'm dreaming and I'm not waking up, so get lost!";"Vá embora! Estou dormindo, estou sonhando e não vou acordar, então suma!"
"ea2c02c1";"What is it?! Can't it wait until tomorrow?";"O que foi?! Não pode esperar até amanhã?"
"f325b6bb";"Some of us are trying to sleep!";"Alguns de nós estamos a tentar dormir!"
"f325b6bc";"Hey! Some of us are trying to sleep here! Bugger off!";"Ei! Alguns de nós estamos a tentar dormir aqui! Some daqui!"
"f325b6bd";"Stop making that racket! Come back at a decent hour will you?";"Pare de fazer esse barulho! Volte a uma hora decente, por favor!"
"f325b6bf";"I was sleeping! Go away... and never ever come back.";"Eu estava a dormir! Vá embora... e nunca mais volte."
"f32ab9c3";"Come back at a decent hour will you?";"Volte em um horário decente, por favor?"
"f6b61611";"Leave us in peace... I beg you, please!";"Deixe-nos em paz... Eu imploro, por favor!"
"f6b61613";"No, no, please go away!";"Não, não, por favor, vá embora!"
"f6b61614";"Please....please leave us alone, we don't want any trouble!";"Por favor... por favor, nos deixe em paz, não queremos confusão!"
"f6b61615";"Please, we haven't done anything to deserve your wrath.";"Por favor, não fizemos nada para merecer sua ira."
"f6b61616";"You are not welcome here. Leave or I shall faint immediately!";"Você não é bem-vindo aqui. Vá embora ou eu desmaiarei imediatamente!"
"f6b61617";"Leave us alone! I'm begging you!";"Nos deixe em paz! Eu imploro!"
"f6b657c0";"I'm not opening this door!";"Eu não vou abrir essa porta!"
"f980c461";"You think knocking at this hour is funny? Buzz off!";"Você acha engraçado bater na porta a essa hora? Some daqui!"
"f980c464";"Buzz off, I'm trying to have a kip.";"Sai daqui, estou tentando tirar um cochilo."
"f980c466";"Do you know what time it is? Well, I don't, cos I'm asleep.";"Você sabe que horas são? Bem, eu não sei, porque estou dormindo."
"f980c467";"*whispers* Ssshh, my darling, be quiet. There's a stranger at the door....";"*sussurrando* Shhh, meu bem, fique quieto. Tem um estranho na porta..."
"f98234b9";"Stop that! I've got to get up early for work in the morning!";"Pare com isso! Preciso acordar cedo para trabalhar amanhã!"
"fd3219e4";"You can't beat this place for a good deal!";"Você não encontra lugar melhor para um bom negócio!"
"fdb62111";"Be merciful and leave us in peace.";"Seja misericordioso e nos deixe em paz."
"fdb62112";"Oh, why must you be so intimidating, why can't you let us be?";"Oh, por que você precisa ser tão intimidador? Por que não nos deixa em paz?"
"fdb62113";"Ah... you don't want to harm us...  you want to go away!";"Ah... você não quer nos machucar... você quer ir embora!"
"fdb62114";"Don't hurt us!";"Não nos machuque!"
"fdb62115";"Please, there is nothing here for you... please leave us!";"Por favor, não há nada aqui para você... por favor, nos deixe em paz!"
"fdb62116";"Why are you doing this? We don't want trouble. Go, please.";"Por que você está fazendo isso? Não queremos confusão. Vá embora, por favor."
"fdb7388f";"Oh why don't you just go away, I beg you!";"Por que você simplesmente não vai embora, eu imploro!"
"fe80cc01";"If you come knocking one more time I'll shove this door down your earhole.";"Se você bater mais uma vez, eu enfio esta porta no seu ouvido."
"fe80cc05";"No way I'm opening up at this hour.";"De jeito nenhum vou abrir a esta hora."
"fe80cc06";"Go away and let me count my sheep in peace!";"Vá embora e me deixe contar minhas ovelhas em paz!"
"fe80cc07";"Wha'? Is it morning already? It's still dark! I'm going back to bed.";"O quê? Já é manhã? Ainda está escuro! Vou voltar para a cama."
"fe812fb1";"How about you let me sleep instead?";"Que tal me deixar dormir?"
